nif	year	inmovilizado_mat
"A30041834"	2007	6678.868
"A46063731"	2008	6681.723
"A08132656"	2010	6682.354
"A35004571"	2017	6683
"A07244023"	2009	6683.638
"A17009598"	2013	6683.936
"A28278596"	2017	6684.288
"A32006579"	2010	6685.468
"A14336143"	2017	6686
"A28133023"	2007	6686.248
"A15049281"	2014	6686.76
"B17016254"	2008	6687.971
"B08688301"	2014	6690.81
"B45006616"	2010	6692.217
"B61882551"	2009	6693.366
"A18012930"	2014	6696.383
"A28571750"	2010	6697.133
"B12023065"	2010	6698.429
"A33560772"	2015	6698.513
"A46104485"	2016	6698.606
"A78905908"	2012	6698.622
"A78018421"	2016	6700
"B30034573"	2017	6700.219
"A46072203"	2015	6701.221
"B28557064"	2014	6701.937
"A37021631"	2014	6702.611
"A96918867"	2016	6704.032
"B12029153"	2011	6704.541
"A19012962"	2016	6707.436
"B17019373"	2009	6707.727
"A28518090"	2014	6708.237
"A20032264"	2017	6711.079
"A17001678"	2014	6712.037
"A79939112"	2010	6713.395
"B03036720"	2016	6713.555
"A32005746"	2011	6714.415
"B83654426"	2013	6714.547
"B46020541"	2010	6715.224
"A08520629"	2011	6716.02
"A78905908"	2016	6716.22
"B73108755"	2010	6716.902
"A07244023"	2007	6723.43
"A13002134"	2013	6724.199
"A38019543"	2010	6724.709
"A08262065"	2015	6724.958
"B30037204"	2015	6725.833
"A28362127"	2008	6728.54
"A53552634"	2016	6730.168
"A08332256"	2015	6732.357
"A03063583"	2007	6732.53
"B46090791"	2011	6733.745
"A38003844"	2016	6734.706
"B28341790"	2015	6737
"A43001627"	2017	6737.134
"A60045903"	2007	6740
"B12008553"	2014	6740.399
"A38019543"	2007	6740.737
"A39003025"	2015	6741.14
"A08626939"	2015	6741.202
"B28557064"	2011	6743.291
"A79939112"	2016	6744
"A35014075"	2015	6745.035
"B03026382"	2013	6745.189
"A06008361"	2016	6749.256
"A32225419"	2016	6749.598
"A14023139"	2008	6751.007
"A03021276"	2009	6751.114
"A32005746"	2010	6751.35
"A12050324"	2009	6751.384
"A50068923"	2010	6751.471
"B73108755"	2012	6755.222
"A01006659"	2014	6757.66
"B12008553"	2013	6758.396
"B73212417"	2017	6759.673
"A17475203"	2014	6760.801
"A04119293"	2007	6760.936
"A28324630"	2016	6761.742
"A28283067"	2012	6762.931
"A78521168"	2016	6763.519
"B30558290"	2013	6765.185
"B28644441"	2015	6772.565
"B23014848"	2014	6773.354
"A57082570"	2011	6775.436
"A35101732"	2017	6775.518
"B30516645"	2010	6777.42
"A46079380"	2007	6777.91
"B46063137"	2016	6782.27
"A28013894"	2014	6782.881
"A50049105"	2014	6783.748
"A07244023"	2011	6784.326
"B01003581"	2014	6785.891
"A07024896"	2014	6788.688
"A07244023"	2013	6790.415
"A28518041"	2016	6791.324
"A08094435"	2009	6791.447
"B08912669"	2017	6791.509
"A20032264"	2013	6792.626
"B08147696"	2014	6796.278
"A30033898"	2011	6796.497
"A58393778"	2012	6797.429
"B48907885"	2014	6799.556
"B12008553"	2011	6802.93
"B24399305"	2016	6803.596
"B31631062"	2009	6803.962
"A35014075"	2014	6804.101
"F10026128"	2016	6804.904
"A36201259"	2012	6805.85
"A50068923"	2015	6807.833
"A33018664"	2015	6808.834
"A15049281"	2012	6809.813
"A39027917"	2016	6810.717
"A48017974"	2009	6811.496
"A07013055"	2011	6811.841
"A28623155"	2016	6812.39
"A28614790"	2013	6813.03
"B30331573"	2013	6814.32
"A20031126"	2008	6814.365
"A43010974"	2011	6814.881
"B12523601"	2008	6818.636
"A01011881"	2011	6821.484
"B28545994"	2014	6822.068
"A48002984"	2009	6822.286
"B23014848"	2016	6823.649
"B30516645"	2011	6825.125
"A08405490"	2008	6826.347
"A36060754"	2014	6827.021
"A01167204"	2016	6828.737
"A46007548"	2013	6830.793
"A08121089"	2012	6830.795
"A36608180"	2009	6831.93
"A46134748"	2013	6832.693
"A08290975"	2012	6832.967
"B03158532"	2010	6833.182
"A79939112"	2015	6835
"A07026701"	2014	6836.073
"A07013055"	2010	6836.899
"A81841850"	2015	6837.98
"A26010413"	2010	6841.046
"A36600500"	2013	6842.285
"A39005095"	2010	6842.425
"B92091404"	2012	6843.837
"A78879079"	2009	6844.42
"A08332256"	2016	6844.722
"A39007729"	2015	6846.209
"A50615160"	2012	6847.978
"A15007727"	2016	6848.296
"A17041708"	2008	6850.36
"A08213936"	2014	6852.658
"A25041146"	2012	6853.507
"B46115838"	2016	6854.066
"B39551973"	2015	6854.356
"A82335746"	2007	6856
"A41053927"	2014	6857.521
"B08147696"	2011	6858.278
"A36121176"	2009	6858.404
"V30405880"	2011	6858.665
"A41053927"	2013	6860.946
"B30037204"	2013	6861.14
"B30034573"	2016	6861.292
"A35026590"	2014	6862.333
"B28557064"	2012	6863.026
"A34129635"	2017	6863.376
"A08157737"	2016	6864.816
"A13006903"	2009	6865.355
"A78018421"	2015	6866
"A46007548"	2014	6867.575
"B12023065"	2007	6867.848
"A28111342"	2016	6869
"A28687978"	2014	6869.218
"A17020645"	2007	6869.939
"A18012930"	2010	6870.023
"A14025902"	2010	6870.105
"A08069809"	2013	6870.658
"B23015753"	2016	6875.235
"B46070728"	2009	6877.113
"A17005968"	2017	6878.039
"A29035896"	2017	6878.071
"A36605038"	2010	6878.964
"A17009598"	2014	6879.895
"A28614790"	2015	6879.996
"A08121089"	2014	6882.879
"A46078267"	2017	6883.976
"A12050324"	2015	6885.797
"A36605038"	2011	6886.725
"A41053927"	2010	6887.766
"B92217975"	2014	6889.564
"B12536934"	2016	6890.38
"A39000187"	2011	6892.259
"A08291924"	2017	6892.39
"A02013985"	2009	6892.632
"A08373102"	2007	6892.736
"A50068923"	2009	6894.809
"B01003581"	2012	6896.21
"A28827335"	2013	6897.613
"A15000391"	2011	6899.136
"A08139339"	2014	6900.448
"A03024809"	2014	6901.52
"A36017598"	2015	6902.302
"A08331472"	2007	6904.274
"A08121089"	2016	6906.127
"A14025902"	2011	6907.186
"B07685779"	2009	6908.441
"A12100020"	2012	6909.304
"A15049281"	2008	6909.666
"A46077053"	2014	6909.698
"A30017636"	2010	6912.526
"B28023679"	2016	6912.66
"A38232526"	2009	6913.685
"A08081986"	2012	6915.777
"A08703803"	2010	6916
"A82335746"	2011	6918.236
"A08146474"	2014	6918.833
"A12004180"	2015	6920.469
"A96862933"	2016	6922.07
"A28443158"	2014	6923.933
"A58253816"	2008	6925.471
"A58294166"	2015	6925.746
"B95388450"	2013	6926
"A58253816"	2009	6927.6
"A78905908"	2015	6929.44
"A35046911"	2012	6931
"A28623379"	2015	6931.496
"B12462560"	2012	6934.551
"A31065915"	2015	6935.129
"B83782169"	2017	6935.211
"A43035708"	2016	6935.411
"A28306868"	2015	6936.176
"A28396042"	2016	6937
"A33560772"	2014	6940.422
"B35006360"	2017	6940.994
"A38019543"	2011	6941.266
"A79939112"	2009	6941.506
"B83782169"	2016	6941.737
"A16004665"	2008	6942
"A36014595"	2010	6942.573
"A48025845"	2016	6942.922
"A08132656"	2015	6942.994
"A30021877"	2009	6943.024
"A06008361"	2014	6943.771
"F95002150"	2007	6945.57
"A82335746"	2013	6945.629
"A08480287"	2008	6946.606
"A08331472"	2008	6946.877
"B38001905"	2015	6949.271
"B43032713"	2017	6949.592
"A96918867"	2009	6951.626
"B83782169"	2015	6952.262
"B31065212"	2016	6953.098
"A39000849"	2012	6953.2
"B29014826"	2012	6954.698
"A07038441"	2009	6955.334
"A12017760"	2016	6957.089
"B01003581"	2013	6957.879
"A28134534"	2008	6958.312
"A15169535"	2017	6959.579
"A34129635"	2016	6959.807
"B08465601"	2016	6961.973
"A08604316"	2011	6962.069
"B08628455"	2015	6962.521
"A50049105"	2013	6962.637
"A20574380"	2016	6963.457
"A18012930"	2013	6964.96
"B28557064"	2008	6965.089
"A28187672"	2016	6968
"A08361016"	2011	6970.568
"A58534777"	2012	6973.642
"B31065212"	2015	6974.017
"A15016702"	2012	6975.008
"A28491637"	2008	6976.935
"A28985992"	2016	6977.082
"A08121089"	2013	6977.557
"A48547558"	2007	6978.54
"A02013985"	2008	6978.631
"A58393778"	2014	6979.366
"A08093015"	2013	6979.428
"A08225278"	2013	6979.544
"B35980937"	2016	6980.479
"B23014848"	2015	6980.989
"A30040224"	2008	6981.321
"A43019868"	2010	6981.565
"B08147696"	2012	6982.245
"A30005920"	2012	6982.491
"B11415387"	2013	6982.702
"A29035896"	2016	6984.983
"A28399715"	2009	6988.589
"A08278731"	2017	6988.68
"A35004399"	2016	6990.138
"A45017241"	2010	6990.165
"A20012498"	2011	6991.024
"A28386225"	2007	6991.42
"A48006423"	2014	6991.971
"A38027637"	2014	6993.103
"A28134534"	2007	6995.989
"B01267277"	2013	6999.431
"A60531688"	2017	7001
"A08132656"	2011	7001.449
"A41027723"	2017	7001.49
"A43010974"	2013	7002.697
"V82171133"	2012	7003.011
"A08304933"	2017	7004.83
"B28412146"	2016	7005.43
"B12008553"	2008	7008.173
"A15007727"	2007	7009.794
"A28187672"	2015	7012
"B12023065"	2009	7012.414
"A46043154"	2011	7014.707
"A82335746"	2012	7014.905
"F10026128"	2015	7016.664
"G38004297"	2008	7017.431
"A08192965"	2007	7017.78
"A13002134"	2015	7017.822
"A08225278"	2014	7019.804
"A08385395"	2017	7020.394
"A84911825"	2016	7022.389
"B12008553"	2010	7022.589
"A03040854"	2013	7023.2
"A30040224"	2012	7024.3
"B46115838"	2008	7027
"A43001627"	2016	7032.131
"A07244023"	2010	7033.497
"A38000485"	2010	7034
"A30017636"	2016	7035.584
"B12523601"	2009	7036.731
"B03045507"	2016	7037.567
"A18012930"	2012	7037.852
"A20032264"	2016	7038.096
"A08620056"	2013	7038.266
"B12008553"	2007	7039.21
"A01167204"	2010	7039.573
"A28131274"	2007	7041.32
"B23011273"	2014	7046.277
"A28295038"	2010	7049.694
"A15049281"	2010	7050.338
"A36600500"	2012	7050.759
"A28842003"	2009	7051.534
"A38024345"	2009	7051.597
"A96918867"	2010	7051.789
"A46047965"	2016	7052.01
"A14030027"	2016	7053.926
"B17016254"	2015	7055.454
"A03063583"	2010	7056.08
"A03024809"	2015	7056.83
"B46164463"	2012	7057.891
"A03024809"	2011	7058
"B03158532"	2013	7058.456
"A26010413"	2011	7058.583
"B46115838"	2011	7060
"A48017974"	2011	7060.186
"A35046911"	2016	7064.242
"B48907885"	2013	7064.659
"B08147696"	2010	7066.119
"B23011273"	2015	7069.071
"B03030913"	2015	7070.224
"A46332995"	2017	7070.612
"A15017163"	2014	7072.083
"A24050015"	2016	7076.149
"A20055380"	2013	7076.283
"A15049281"	2011	7077.744
"B50938489"	2016	7078.173
"A50047505"	2012	7079.935
"A41038274"	2012	7080.136
"A80652423"	2011	7080.674
"A78905908"	2014	7080.974
"A18012930"	2007	7081.268
"A50049105"	2011	7083.597
"B81365181"	2016	7084.286
"B81365181"	2014	7085.82
"A91369819"	2016	7085.821
"A43020486"	2009	7086.224
"A08075954"	2007	7087.12
"A19163682"	2012	7087.687
"B08688301"	2013	7088.015
"A37021631"	2013	7090.554
"A34007831"	2015	7090.898
"B03004801"	2011	7093.949
"A48295604"	2012	7095.224
"B28102556"	2007	7096.205
"B03158532"	2012	7100.804
"A03063583"	2008	7101.207
"B28255016"	2007	7104.223
"A13002134"	2014	7104.992
"A28827335"	2014	7106.7
"A36605038"	2012	7108.203
"B31684020"	2012	7110.857
"B73108755"	2011	7111.2
"B03045507"	2013	7111.62
"B12008553"	2009	7111.917
"A18012930"	2009	7112.844
"B21259726"	2007	7113.56
"A28563047"	2017	7113.575
"A58393778"	2011	7113.826
"A96918867"	2015	7114.253
"A50049105"	2012	7114.369
"A50049519"	2008	7114.902
"A46134748"	2014	7116.703
"A12050324"	2008	7117.425
"A60531688"	2016	7118
"A38024345"	2008	7121.067
"B46071080"	2008	7121.822
"A28422335"	2008	7122.038
"A30033898"	2012	7123.214
"F46028072"	2012	7123.977
"A08200313"	2011	7125
"B08147696"	2008	7126.845
"A46048732"	2012	7128.963
"B35046630"	2013	7129.759
"A34129635"	2015	7130.604
"A18012930"	2011	7132.33
"A43020486"	2008	7133.474
"A31065915"	2014	7134.328
"A46051918"	2017	7139.821
"A12019295"	2011	7140.955
"A08620056"	2011	7141.053
"A08360844"	2014	7142.4
"A07038441"	2007	7142.81
"A43020486"	2007	7143.906
"A28253656"	2015	7144.364
"A12016093"	2014	7144.564
"A28134534"	2009	7145.323
"A46226122"	2012	7147.899
"A04017497"	2010	7148.39
"A07026701"	2013	7150.19
"A15049281"	2007	7154.986
"A07016025"	2010	7155.194
"A50043298"	2008	7156.147
"A08405490"	2007	7156.833
"A08195927"	2012	7158.922
"A28386225"	2008	7159.46
"A58393778"	2015	7161.346
"A08480287"	2007	7162.188
"B30365712"	2017	7162.542
"A02013985"	2014	7162.978
"A08999088"	2014	7163
"B24399305"	2015	7164.453
"A08651762"	2017	7165.076
"A28278596"	2016	7168.253
"A36608180"	2008	7171.74
"A28190973"	2011	7171.762
"A29035896"	2015	7174.831
"A08200313"	2010	7176
"A15017163"	2013	7176.01
"A29067147"	2015	7177.304
"A78343977"	2007	7178.8
"A79939112"	2014	7180.006
"A28518041"	2015	7180.857
"A28614790"	2012	7183.94
"A36060754"	2013	7185.47
"A32006215"	2011	7187.708
"B03026382"	2010	7188.095
"A07026701"	2012	7188.215
"B46115838"	2007	7188.39
"A14000533"	2008	7188.502
"A46332995"	2016	7189.372
"B08265183"	2010	7190
"B03026382"	2009	7191.008
"A08224107"	2008	7192.179
"A28515567"	2013	7194.205
"B46043238"	2017	7195.511
"A46051918"	2009	7195.773
"A06003800"	2009	7196.191
"B46070728"	2012	7199.704
"B92091404"	2017	7202.175
"B35027143"	2017	7202.262
"A28131274"	2010	7204.072
"A33560772"	2013	7204.398
"A50052489"	2014	7205.416
"A36600500"	2011	7208.008
"B50997949"	2017	7208.063
"A96862933"	2015	7208.351
"A48006423"	2017	7208.469
"A28684512"	2015	7209.896
"A38019543"	2008	7211.11
"B92116979"	2014	7212.289
"A36000073"	2015	7212.349
"F10026128"	2017	7212.982
"A12004180"	2014	7214.287
"A30012645"	2012	7215.151
"A28518041"	2014	7217.12
"A28416089"	2015	7217.232
"A78018421"	2009	7218
"A48017974"	2010	7221.215
"A08069809"	2012	7222.311
"A20032264"	2012	7222.5
"A17020645"	2015	7222.708
"A20574372"	2010	7223.392
"B08961393"	2011	7223.881
"A33018664"	2014	7224.933
"B46115838"	2010	7225
"B83495101"	2014	7225.538
"B46115838"	2012	7227
"B41070020"	2013	7228.786
"A28174985"	2012	7231.451
"A28362127"	2009	7233.04
"B28557064"	2007	7233.184
"A96918867"	2011	7233.549
"A32005746"	2009	7238.182
"B03045507"	2015	7240.18
"A79939112"	2013	7242.737
"B46111035"	2013	7243.078
"A79939112"	2008	7243.189
"B17016254"	2014	7243.203
"B48907885"	2011	7243.378
"A36121176"	2008	7247.031
"A24007072"	2017	7248.061
"B25436122"	2014	7251.944
"B28341790"	2013	7251.965
"A08257214"	2016	7255.846
"A48049928"	2017	7256.461
"A24022196"	2009	7256.683
"A50068923"	2016	7257.201
"A96918867"	2014	7257.75
"A35101732"	2014	7259
"A28278596"	2012	7260
"A07038441"	2008	7260.103
"A01006659"	2013	7261.663
"A35009992"	2012	7261.681
"A14023139"	2007	7261.792
"A28374148"	2015	7262.615
"A12329223"	2008	7264.368
"B08688301"	2012	7264.675
"A28131274"	2009	7264.887
"A08291924"	2016	7265.486
"A21006861"	2017	7266.178
"A08069809"	2010	7266.731
"A19012962"	2013	7267.819
"A33026105"	2011	7270.275
"A28278596"	2013	7272
"A08105702"	2013	7273.066
"A28518090"	2013	7273.298
"B46164679"	2016	7273.898
"A22271209"	2017	7277.629
"A46336152"	2011	7277.93
"A13029962"	2017	7281.532
"A15007727"	2015	7284.964
"A28125920"	2011	7285
"A17034505"	2017	7286.315
"A34129635"	2014	7286.776
"B03045507"	2012	7287.078
"A18012930"	2008	7287.371
"B46148797"	2011	7287.396
"A41049503"	2012	7287.76
"A43011196"	2007	7287.98
"A12017760"	2015	7288.61
"A58534777"	2007	7288.929
"A35004399"	2015	7289.075
"A28518090"	2011	7290.528
"A06023477"	2013	7292.288
"A28171601"	2014	7294.354
"A39005095"	2009	7294.486
"A29507456"	2017	7298.401
"B03026382"	2008	7298.487
"B03028784"	2007	7298.972
"A28131274"	2008	7301.05
"A78343977"	2008	7304.005
"A28399715"	2011	7307.188
"B92091404"	2013	7308.534
"A58534777"	2011	7310.098
"A08094435"	2008	7311.198
"B41666728"	2007	7311.711
"A08147555"	2007	7316.413
"A39000849"	2013	7317.23
"A58538414"	2014	7320
"A80652423"	2012	7320.145
"B08265183"	2009	7321
"B83654426"	2017	7323.857
"B12023065"	2008	7326.024
"A08136806"	2016	7327
"A28278596"	2014	7334
"A19012962"	2012	7338.922
"B08147696"	2007	7342.88
"A28220606"	2015	7343
"A03167939"	2008	7344.578
"A19012962"	2015	7347.99
"A08630808"	2014	7348.283
"A43010974"	2012	7348.308
"A14026199"	2012	7348.804
"B50938489"	2014	7348.924
"A28362127"	2010	7349.477
"B03045507"	2010	7350.092
"A17475203"	2017	7350.782
"A31007743"	2015	7352
"A08657017"	2017	7358.671
"A41049503"	2010	7360.077
"A43001627"	2015	7361.421
"A46332995"	2015	7362.273
"A43035401"	2016	7366.133
"A43019868"	2011	7366.432
"A17020645"	2016	7368.018
"A06008361"	2008	7368.899
"A36014595"	2011	7369.195
"A08014813"	2010	7369.449
"B30365712"	2016	7371.374
"A01167204"	2009	7372.291
"B03046158"	2012	7374.041
"A41017161"	2010	7375.366
"A30022909"	2014	7375.377
"A36605038"	2016	7378.883
"A30017636"	2015	7379.317
"A35046572"	2007	7379.894
"A38010997"	2010	7380.756
"A08147555"	2008	7381.078
"A81841850"	2017	7381.678
"A48006423"	2015	7382.195
"A50047505"	2014	7383.404
"B08265183"	2008	7385
"B03004801"	2010	7385.64
"A30032619"	2014	7385.757
"A28630374"	2016	7386.635
"B27321249"	2013	7387.514
"B28341790"	2014	7389
"B84894377"	2015	7390.431
"A28623155"	2015	7391.952
"A01167204"	2008	7393.043
"A28290799"	2012	7393.445
"B30516645"	2016	7394.67
"A08604316"	2012	7396.04
"B46164463"	2015	7397.659
"B08688301"	2011	7397.959
"A08663684"	2009	7398.751
"A08361016"	2010	7399.979
"A24020562"	2015	7400.301
"B35015262"	2009	7400.347
"A28614790"	2014	7400.87
"A26000174"	2014	7400.871
"A30012645"	2013	7404.232
"A01167204"	2012	7405.228
"A36632875"	2014	7405.293
"B30566194"	2012	7406.244
"B29006574"	2017	7408.54
"A96918867"	2013	7410.496
"B30516645"	2017	7412.69
"A17013947"	2014	7413.17
"A43011196"	2017	7414
"A30040224"	2010	7414.001
"A48062418"	2017	7414.152
"A50047505"	2013	7415.94
"A35009992"	2011	7416.26
"A84911825"	2017	7418.263
"A96918867"	2012	7419.01
"A08290975"	2011	7419.193
"A08385395"	2016	7421.197
"A58349929"	2013	7421.882
"A36121176"	2007	7422.84
"A17034505"	2016	7423.057
"B19179662"	2014	7423.236
"B35006360"	2015	7425.352
"B12008397"	2012	7426.918
"A43020486"	2010	7429.495
"A43035708"	2015	7429.768
"A15169535"	2016	7432.689
"A24022196"	2008	7436.1
"A43011196"	2016	7436.13
"A03063583"	2009	7436.177
"B35006360"	2016	7437.114
"B16010464"	2012	7437.256
"B03045507"	2017	7439.46
"A29507456"	2016	7440.64
"A08290975"	2009	7444.45
"A38017844"	2017	7448.05
"A46048732"	2013	7449.178
"A17005968"	2016	7449.967
"A17475203"	2016	7450.347
"A12050324"	2014	7451.596
"A08154650"	2007	7452.94
"B35006360"	2014	7453.561
"B31784895"	2017	7453.891
"V61861548"	2011	7454.688
"A13006903"	2007	7460.12
"V48566475"	2013	7461.186
"A28352656"	2010	7462.374
"A17045204"	2014	7463.283
"V30405880"	2010	7465.237
"A32006215"	2010	7466.362
"A41002809"	2012	7466.985
"A35046911"	2014	7467
"B08912669"	2016	7470.572
"A08606378"	2008	7470.882
"A03063583"	2011	7472.025
"A08195927"	2010	7472.791
"A34129635"	2013	7474.326
"A47000054"	2017	7475.212
"B50997949"	2016	7476.465
"V30405880"	2008	7476.934
"A04236931"	2017	7479.767
"B46115838"	2017	7480.953
"A91369819"	2015	7481.152
"A17034505"	2015	7481.532
"A08651762"	2016	7482.277
"A81438145"	2011	7482.476
"A28171601"	2013	7482.691
"A13006903"	2008	7482.794
"B50475839"	2011	7488.026
"A33778739"	2012	7488.928
"A28623155"	2017	7491.152
"B03045507"	2011	7492.244
"B81365181"	2015	7492.982
"A30005920"	2011	7496.159
"A08121089"	2015	7497.715
"A29350139"	2007	7499.78
"A35046911"	2011	7501
"B03045507"	2009	7501.353
"A30023204"	2009	7501.355
"A17019316"	2014	7503
"B29006574"	2016	7504.537
"B03004801"	2009	7505.353
"A58349929"	2010	7505.453
"A17020645"	2011	7508.067
"A17020645"	2009	7510.577
"B03036720"	2015	7512.62
"B35015262"	2010	7514.142
"A17006792"	2007	7514.526
"B30516645"	2015	7516.066
"A17020645"	2012	7517.209
"A81841850"	2016	7517.52
"B48907885"	2012	7520.577
"A28290799"	2014	7521.756
"A19012962"	2014	7523.143
"A43001627"	2014	7524.521
"A08659617"	2017	7526.336
"B21015474"	2017	7526.627
"A01167204"	2015	7526.704
"A28290799"	2011	7527.246
"A33019423"	2015	7529.813
"A20032264"	2014	7530.298
"B38366225"	2012	7533.791
"A15013618"	2017	7533.797
"B08147696"	2009	7534.844
"A35101732"	2013	7537
"B46055943"	2012	7537.486
"F46028072"	2017	7538.156
"A27252063"	2013	7538.242
"A28145191"	2014	7540.001
"B12008553"	2015	7540.618
"A35018696"	2013	7542.41
"A20574372"	2007	7542.82
"A28278596"	2011	7544
"B36007904"	2010	7544.074
"A35046572"	2008	7544.215
"B03158532"	2011	7545.131
"A07024896"	2015	7546.884
"B03026382"	2011	7547.105
"A36060754"	2012	7547.94
"A28126597"	2009	7548.203
"A24012692"	2017	7549.439
"A25041146"	2016	7549.807
"A17020645"	2013	7549.965
"A03167939"	2009	7550.589
"A43011196"	2008	7552.43
"A25041146"	2017	7552.729
"B03026382"	2012	7553.54
"A28131274"	2011	7554.976
"A28399715"	2012	7557.529
