nif	year	existencias
"A38485827"	2015	3417.379
"B60031150"	2017	3417.892
"B28250090"	2014	3419.883
"A30035679"	2012	3420.808
"A08132656"	2007	3421.351
"B08282337"	2017	3421.45
"A20074068"	2015	3421.534
"A08217432"	2011	3421.551
"A30013247"	2010	3421.925
"A07016991"	2013	3422.048
"A30006142"	2008	3422.05
"A46082228"	2013	3422.628
"A12283388"	2015	3422.807
"A35098482"	2011	3423.762
"B03010634"	2014	3423.968
"A58907015"	2007	3424.067
"A08199168"	2009	3424.583
"A08683864"	2017	3424.623
"A35005743"	2008	3425.253
"A03028461"	2010	3425.678
"A46156048"	2010	3425.83
"A08115578"	2014	3426.298
"A03046125"	2009	3426.435
"A08026635"	2007	3426.925
"A08493306"	2012	3429.104
"F06139109"	2017	3430.727
"B33607649"	2014	3431.03
"B20013983"	2008	3431.122
"B30603229"	2009	3431.857
"A58061383"	2013	3432.717
"A45011103"	2010	3434.44
"A15010994"	2007	3434.486
"B08156127"	2007	3434.929
"B60653466"	2008	3434.988
"A28496438"	2015	3435.712
"A01011881"	2009	3436.837
"A23020043"	2014	3436.873
"A06014930"	2015	3437.572
"A05007687"	2008	3438.71
"A45017241"	2013	3440.063
"A41059445"	2015	3440.1
"A38003679"	2013	3441.493
"A08551061"	2017	3441.51
"B38008983"	2015	3441.873
"A08466807"	2011	3442.018
"A08051526"	2012	3442.308
"A08360844"	2016	3442.494
"A28523470"	2017	3442.786
"B35006360"	2010	3443.649
"A33015454"	2011	3443.781
"B33876459"	2011	3444.177
"A36600518"	2012	3444.583
"A33034422"	2012	3444.954
"B35329077"	2011	3445.144
"A28202075"	2010	3445.319
"A43011196"	2015	3446.725
"B43491356"	2014	3447.25
"A08489320"	2013	3449.39
"A28167443"	2013	3450.425
"B09019548"	2013	3450.59
"A28684512"	2009	3450.732
"A08278731"	2009	3451.004
"A50169143"	2012	3452.6
"A28612620"	2011	3453.084
"B12007456"	2009	3454.686
"A17009093"	2014	3455.172
"A30038020"	2012	3455.246
"A39022124"	2008	3455.72
"A08222465"	2011	3456.092
"A21006911"	2013	3456.127
"A17041708"	2014	3456.158
"A12025490"	2017	3456.991
"B20193017"	2010	3457.771
"A28428233"	2015	3457.777
"A33778739"	2017	3458
"A14037642"	2017	3458.11
"A03046125"	2007	3458.497
"A08737249"	2007	3459.09
"B35005040"	2012	3459.876
"A17009598"	2015	3459.88
"B03004801"	2016	3460.034
"A43001684"	2016	3460.15
"B09019548"	2014	3460.395
"B42141176"	2017	3460.44
"A41084740"	2009	3460.929
"B82207275"	2016	3461
"B35031665"	2012	3461.644
"B50023142"	2012	3463.572
"B40003550"	2007	3464.901
"A28174985"	2017	3465.005
"A38027637"	2008	3466.51
"A08612061"	2008	3466.611
"B03039609"	2011	3467.06
"A33689530"	2011	3468.104
"A48050124"	2013	3469.207
"A28187672"	2015	3470
"B38008983"	2011	3473.506
"B08359093"	2017	3473.57
"A07042088"	2017	3473.858
"B37014388"	2011	3474.805
"A35033604"	2012	3476.103
"A31038839"	2015	3476.3
"A28543809"	2013	3476.587
"B08463424"	2008	3479.61
"B35015262"	2013	3480.441
"A46051918"	2008	3481.48
"B31744709"	2015	3483
"A39007943"	2014	3483.463
"A48092886"	2013	3484.303
"B11415387"	2014	3484.76
"A28054211"	2007	3484.94
"A08665374"	2014	3485.046
"B08463424"	2016	3485.119
"A30013247"	2009	3485.382
"A15010994"	2008	3485.654
"B91172221"	2016	3486.088
"A45018926"	2007	3486.689
"A48226047"	2009	3486.752
"B61175725"	2010	3487.617
"A08209538"	2016	3487.696
"A03021276"	2012	3488.45
"A14037642"	2012	3488.853
"A08708620"	2014	3489.193
"A31076508"	2007	3489.21
"A48226047"	2008	3491.441
"A14033666"	2017	3491.675
"A20074068"	2017	3492.514
"A08134942"	2013	3492.693
"A08509937"	2010	3492.713
"A36016574"	2015	3493.148
"A46226122"	2017	3494.549
"A08450421"	2017	3496
"A35005743"	2010	3497.484
"A08332256"	2014	3498.505
"B23289580"	2016	3498.706
"B46140885"	2010	3499.216
"A50057322"	2009	3499.683
"A46111654"	2017	3500.349
"A21006861"	2011	3500.489
"A08651762"	2013	3500.704
"A12010948"	2017	3501.017
"A28054211"	2013	3501.851
"A08331472"	2015	3502.048
"A28698884"	2007	3502.164
"B28148773"	2015	3502.608
"B62409065"	2009	3502.66
"A28579191"	2007	3502.926
"A33778739"	2015	3503.928
"B46164463"	2007	3504.371
"A04119293"	2007	3504.38
"B06320410"	2016	3505.39
"A12283388"	2017	3505.583
"A01004548"	2012	3505.85
"A17009093"	2017	3506.13
"A30006142"	2009	3507.515
"A41037672"	2015	3507.64
"A28386225"	2013	3507.989
"A11018736"	2013	3508.043
"A11018736"	2014	3508.043
"A31018799"	2017	3508.765
"B08111411"	2012	3508.77
"B46142246"	2015	3509.439
"A17018052"	2015	3509.508
"A48093538"	2009	3510.008
"B50021658"	2016	3510.703
"B28361350"	2014	3510.733
"A30014211"	2014	3510.965
"A30032619"	2011	3512.287
"A31072325"	2015	3512.403
"B31694912"	2012	3513.143
"A43011196"	2009	3513.4
"A17033473"	2008	3513.5
"A09004813"	2013	3513.944
"B63100150"	2017	3515.902
"A80352420"	2007	3516.2
"A28266989"	2007	3516.93
"B35031665"	2007	3518.21
"B08282337"	2011	3519.117
"A13006903"	2010	3519.286
"A46106928"	2014	3519.368
"A28415487"	2008	3520.9
"B38017554"	2011	3521.132
"B62725320"	2014	3522.385
"A07016991"	2011	3522.693
"B47531462"	2014	3523.106
"B12662722"	2015	3523.544
"A12283388"	2013	3523.733
"A53283511"	2010	3523.898
"B28072205"	2015	3523.995
"A08209538"	2011	3524.033
"A04017497"	2016	3524.979
"A31038839"	2009	3525
"F03842671"	2016	3525.662
"B41217761"	2008	3526.091
"A08217432"	2014	3526.363
"A46131769"	2011	3526.427
"B42141176"	2013	3526.447
"A17034505"	2016	3527.371
"A38020525"	2010	3527.383
"A08514028"	2012	3527.405
"A08200032"	2016	3527.61
"A33117995"	2014	3527.62
"A11000098"	2017	3527.657
"B28059012"	2008	3528
"A08477663"	2014	3528.29
"A28496438"	2016	3528.526
"A30604680"	2009	3528.58
"A39030200"	2014	3529.828
"B28044204"	2014	3529.955
"A60531688"	2015	3530
"A38030680"	2010	3530.022
"B20013983"	2009	3531.813
"A29025368"	2009	3531.945
"A08564502"	2010	3532.426
"A48071351"	2013	3532.548
"A28013894"	2013	3533.283
"A08228520"	2008	3533.45
"A03003530"	2007	3533.712
"A20042933"	2011	3533.829
"A28496438"	2017	3534.313
"A08288490"	2014	3534.54
"A20073508"	2015	3534.589
"B12007456"	2012	3534.616
"A17009093"	2016	3534.726
"B31798929"	2017	3535.207
"B08282337"	2012	3535.336
"A07015787"	2013	3535.341
"B85036887"	2017	3536.469
"A30018147"	2010	3536.758
"A08231250"	2016	3538.022
"A28684512"	2007	3538.074
"A08438194"	2013	3538.627
"A38027637"	2007	3538.685
"A43011196"	2016	3540.09
"A30023238"	2013	3540.199
"A30036438"	2012	3540.929
"A30006142"	2010	3541.559
"A16007064"	2013	3542.028
"A26020198"	2016	3542.327
"A14037642"	2016	3544.819
"A50008390"	2014	3544.924
"A46014650"	2014	3545.447
"A28428233"	2017	3546.438
"A43015338"	2016	3547.263
"A15027139"	2012	3548.521
"A08332256"	2013	3549.845
"A28518090"	2008	3550
"A30604680"	2010	3552.458
"A47006887"	2013	3552.714
"A28375467"	2015	3552.884
"B01003581"	2008	3553.402
"B28250090"	2013	3553.812
"A28428233"	2016	3554.12
"A46151973"	2009	3554.159
"B79945150"	2016	3554.36
"B24007049"	2009	3555.194
"A43001684"	2015	3555.544
"A22008106"	2013	3555.771
"A48050124"	2014	3555.803
"A08299406"	2011	3555.841
"A28683068"	2010	3556.292
"A28579191"	2008	3556.497
"B41002619"	2008	3556.665
"A26020198"	2013	3556.759
"A35018696"	2016	3557
"A08646200"	2008	3557.361
"A11000098"	2016	3558.446
"A07061161"	2014	3558.633
"A46014650"	2013	3558.827
"A12001418"	2012	3558.831
"A03057221"	2009	3558.886
"A30035034"	2014	3559.385
"A39030812"	2011	3559.847
"A31038839"	2011	3560.309
"A08285157"	2012	3560.344
"A11608999"	2013	3560.724
"B25023854"	2015	3560.991
"A41061771"	2012	3562.794
"A26011320"	2010	3563.4
"A47000054"	2011	3564.435
"A34009191"	2008	3566.286
"A07036569"	2012	3566.459
"A36643450"	2010	3566.523
"A03036373"	2015	3566.565
"B01003581"	2009	3567.013
"A35098482"	2014	3567.205
"A41017161"	2017	3567.397
"B59886531"	2011	3568
"A46066825"	2007	3568.342
"B46020541"	2013	3568.731
"A17055153"	2016	3569.272
"A13006903"	2015	3569.572
"A48093421"	2014	3569.886
"A11018736"	2012	3569.953
"F37014560"	2013	3571
"A26004978"	2014	3571.301
"A30022172"	2016	3571.447
"A12022885"	2016	3572.258
"A26270322"	2014	3572.683
"A28054211"	2014	3572.72
"A11018736"	2011	3572.782
"A28057008"	2010	3573.101
"A24007072"	2007	3573.46
"A47000054"	2013	3574.347
"A46105508"	2008	3574.589
"A28612620"	2008	3575.526
"B60552619"	2015	3575.753
"A15027139"	2015	3576.365
"A08723926"	2015	3576.67
"A08199168"	2015	3577.016
"A28617801"	2007	3577.142
"B16007551"	2013	3577.265
"A36600518"	2009	3577.754
"B28222487"	2013	3578.551
"A38225041"	2008	3578.813
"A28587616"	2017	3579.152
"A46104485"	2012	3579.266
"A36621522"	2015	3579.929
"A41031303"	2011	3580
"A31072325"	2017	3580.796
"A31069321"	2017	3581.602
"A34003624"	2007	3581.89
"B46037446"	2013	3582.696
"A08138042"	2010	3582.723
"A08294787"	2007	3583.87
"A35008168"	2015	3584.045
"A28202075"	2016	3584.366
"A40002701"	2016	3584.407
"A01012103"	2015	3584.495
"A08360844"	2017	3584.496
"A45018926"	2008	3584.987
"A08520629"	2014	3586.487
"A02006617"	2013	3587.08
"A33602905"	2011	3589.514
"B35031665"	2017	3591.431
"A01000249"	2012	3591.965
"A50043298"	2013	3592.299
"B03036720"	2012	3594.058
"A48092886"	2014	3594.777
"A78320736"	2016	3595
"A08198392"	2009	3595.099
"B28250090"	2015	3595.46
"B11050176"	2009	3595.756
"A20018586"	2013	3596.555
"A08132805"	2014	3596.766
"A30006142"	2015	3597.011
"A26011841"	2015	3597.203
"A48102792"	2017	3597.947
"A28604882"	2017	3598.187
"A30012959"	2009	3598.276
"A28604882"	2015	3598.324
"A36006021"	2010	3598.431
"A08520629"	2013	3598.465
"A06017040"	2008	3598.581
"A04119293"	2009	3602.704
"A17009598"	2016	3603.625
"A41002544"	2008	3603.81
"A48093421"	2016	3604.983
"A03001948"	2017	3605.781
"B08961393"	2014	3606.854
"A21006507"	2008	3606.978
"B84150994"	2015	3607
"A08198392"	2013	3607.149
"B35031665"	2011	3607.632
"A08231250"	2015	3607.739
"B20193017"	2011	3607.84
"A58346305"	2017	3608.388
"A17034505"	2014	3609.78
"A38010997"	2007	3610.199
"A08555344"	2015	3610.515
"A46096343"	2013	3610.912
"A20038915"	2014	3611.746
"A41037672"	2014	3612.205
"B38380473"	2007	3613.178
"A08199168"	2010	3613.764
"A01004548"	2011	3614.157
"A30014047"	2013	3614.447
"A03017308"	2017	3614.785
"A35014414"	2014	3615.218
"A46332995"	2013	3616.038
"A08132805"	2010	3616.374
"A32002644"	2010	3616.617
"A28375467"	2012	3616.943
"A08689796"	2010	3617.093
"A28712479"	2010	3617.147
"A08511453"	2016	3617.176
"B27011477"	2011	3617.549
"A45011103"	2008	3617.7
"A38666897"	2011	3618.37
"B10010775"	2010	3618.587
"A80433519"	2015	3618.836
"B04001848"	2013	3619.485
"A46066825"	2010	3619.53
"A20574372"	2009	3620.207
"B15009566"	2010	3620.516
"A03066909"	2012	3621.302
"A78267309"	2017	3621.564
"A09022963"	2015	3622.962
"A30018345"	2016	3624.312
"A29519220"	2010	3624.711
"A08105702"	2008	3624.979
"A08622938"	2015	3625.988
"A07096886"	2013	3626.301
"B03078391"	2014	3626.762
"B20049615"	2010	3627.888
"A11605409"	2013	3628.907
"A15010994"	2012	3629
"B35006360"	2017	3629.317
"B17228081"	2014	3629.436
"A08257214"	2016	3630.149
"A48093421"	2015	3630.501
"A18012807"	2013	3631.508
"A28096378"	2016	3631.791
"A46226122"	2013	3632.214
"B48059786"	2013	3633.181
"B28492841"	2013	3634.49
"A12461802"	2009	3635.714
"A41002544"	2007	3635.95
"B08961393"	2012	3636.291
"A28075968"	2010	3636.535
"B60653466"	2012	3636.603
"B08275026"	2010	3637.319
"A08102410"	2017	3637.706
"A78267309"	2016	3637.873
"A08989782"	2015	3639.314
"A27014430"	2010	3639.358
"B82852831"	2009	3639.588
"A15027139"	2017	3639.815
"A41021841"	2011	3639.938
"B46108403"	2011	3641.321
"A29030848"	2009	3641.604
"A08551061"	2014	3641.923
"A45015716"	2013	3642.072
"B45011269"	2014	3642.555
"A35012012"	2011	3642.692
"A33025701"	2014	3642.804
"A17041708"	2015	3642.822
"B12007456"	2016	3643.255
"A04016952"	2016	3644.324
"A18012807"	2014	3644.992
"A30604276"	2010	3645.806
"A30018345"	2017	3645.897
"A46016374"	2012	3646.959
"A08203226"	2014	3647.257
"A28604882"	2016	3647.544
"A28187672"	2013	3648.749
"A41920943"	2009	3648.779
"A43002450"	2007	3649.74
"A12014346"	2008	3650.164
"A08294787"	2008	3651.238
"B20049615"	2014	3651.533
"A08679060"	2015	3652.369
"A46156048"	2011	3654.611
"B10010775"	2011	3654.916
"A29003423"	2017	3655.225
"B03072493"	2013	3655.453
"A45019916"	2016	3655.939
"A08401184"	2013	3656.082
"B46133617"	2013	3656.323
"A08280323"	2014	3656.829
"A13006903"	2012	3657.223
"A41055377"	2016	3657.55
"A41031303"	2008	3657.72
"B60552619"	2013	3657.758
"A28374148"	2017	3658.523
"A41037672"	2008	3658.651
"A46044814"	2011	3658.855
"A08679060"	2007	3659.625
"A08708620"	2012	3660.23
"B03020914"	2016	3661.955
"B30029599"	2014	3662.204
"B61729737"	2011	3662.45
"A78428596"	2016	3663.466
"A20031126"	2013	3663.553
"A43016757"	2014	3663.873
"B42141176"	2010	3664.42
"A23012719"	2012	3664.511
"A17013947"	2013	3665.017
"A08191579"	2015	3666.522
"B28361350"	2010	3666.766
"A36604882"	2015	3666.829
"A62023262"	2014	3667.072
"A08572729"	2016	3667.281
"B73212417"	2017	3667.932
"A28374148"	2014	3667.958
"A28451649"	2010	3668.024
"A21000427"	2013	3668.624
"A30037873"	2013	3669.562
"A14026199"	2011	3670.362
"A50889955"	2013	3671.304
"A03197308"	2017	3672.518
"A17011297"	2007	3672.62
"A30012041"	2007	3673.009
"A46069456"	2014	3673.301
"B30034573"	2012	3673.592
"A28171601"	2008	3673.78
"A46105532"	2013	3675.615
"A08720245"	2008	3677.176
"A46160701"	2007	3677.406
"A46014650"	2008	3677.996
"B46023677"	2016	3678.02
"A12081790"	2008	3678.676
"A43010974"	2015	3678.866
"F04030672"	2012	3679.809
"A23019342"	2009	3680.443
"A30006142"	2012	3681.24
"A48080881"	2013	3681.317
"A20042933"	2013	3681.619
"A01001072"	2017	3681.816
"B28072205"	2013	3682.256
"B73070914"	2010	3682.26
"A08294787"	2010	3683.15
"B30605760"	2011	3684.322
"A08200651"	2017	3684.334
"A48059950"	2015	3684.443
"A26270322"	2013	3684.817
"A08132805"	2009	3684.911
"A06014930"	2012	3685.207
"A41002841"	2013	3686.506
"A08331472"	2017	3686.58
"A28547115"	2007	3687.102
"B46054508"	2013	3687.533
"A63736359"	2015	3687.885
"B07029465"	2012	3688.104
"A38019543"	2012	3689.83
"A43035401"	2014	3689.954
"B12006623"	2009	3690.778
"A08270993"	2013	3691.488
"A46005484"	2017	3693.033
"A08493306"	2007	3693.31
"A07326473"	2015	3693.689
"A39007943"	2016	3693.798
"A07050420"	2007	3693.99
"B20070082"	2015	3694.305
"A33015454"	2013	3694.553
"A08509937"	2011	3697.357
"A08132805"	2011	3697.4
"A38019543"	2010	3697.531
"A46151973"	2011	3698.425
"B20049615"	2016	3699.451
"A28013894"	2010	3699.806
"A31076508"	2015	3699.934
"A50025071"	2007	3699.966
"A17202375"	2014	3700
"A28698884"	2008	3700.531
"A17013947"	2017	3700.68
"B82956517"	2017	3701
"B38004966"	2012	3701.216
"A08094435"	2010	3701.874
"A08489320"	2017	3703.224
"A30041719"	2010	3703.448
"A41002544"	2017	3704.418
"A20574380"	2007	3704.79
"A46036562"	2014	3705.125
"A31013543"	2014	3706.209
"A38019543"	2009	3706.584
"A36604783"	2014	3706.961
"B03004801"	2017	3707.582
"A28054211"	2009	3707.754
"A01000249"	2017	3707.91
"A08606378"	2011	3708.801
"A03028461"	2011	3709.315
"A08126492"	2014	3709.339
"B41217761"	2012	3709.911
"A78428596"	2011	3710.239
"A30036438"	2017	3710.259
"A04119293"	2011	3711.843
"A04119293"	2010	3711.863
"B50997949"	2016	3712.307
"A50042027"	2009	3712.386
"A30014047"	2014	3712.898
"A46066825"	2008	3713.384
"A38020525"	2014	3713.695
"B25006222"	2007	3713.76
"A50169143"	2016	3714.35
"A15010994"	2015	3714.532
"A48071369"	2014	3715.811
"A28698884"	2012	3716.857
"B17023995"	2008	3718.111
"A01001072"	2011	3718.131
"A20053773"	2017	3719.281
"A21006861"	2009	3719.82
"B06320410"	2012	3720.91
"B38004966"	2010	3723.151
"A08288490"	2016	3723.661
"A28375467"	2010	3723.675
"A48071369"	2013	3723.718
"A29025368"	2012	3724.577
"A15044530"	2008	3725.159
"A08541021"	2015	3726.658
"A28106979"	2012	3728.096
"A35005743"	2011	3728.261
"A28441269"	2010	3728.801
"A08626939"	2007	3729.658
"A26011320"	2011	3729.706
"A28016947"	2008	3730.244
"B50021658"	2017	3731.653
"B37014388"	2010	3732.434
"A28614790"	2008	3734.521
"A08572729"	2015	3736.255
"B38004966"	2011	3737.393
"B35027143"	2014	3738.389
"A30035521"	2007	3738.47
"A28167443"	2015	3739
"B46012324"	2014	3741.238
"A25529074"	2017	3741.39
"A33036807"	2009	3741.67
"B08463424"	2010	3742.313
"A28428233"	2014	3742.566
"B01003581"	2007	3743.64
"A08134942"	2014	3744.627
"B38828687"	2017	3745.058
"A08555344"	2014	3745.274
"B38008983"	2013	3745.542
"B81365181"	2015	3747.079
"A07096886"	2012	3747.104
"A17009598"	2017	3747.341
"A30006142"	2011	3749.086
"A34009191"	2017	3749.882
"B45006616"	2009	3751.064
"A08026627"	2015	3751.192
"A08285157"	2011	3751.347
"A08105702"	2010	3751.368
"B50023142"	2013	3751.523
"A46111654"	2015	3753.068
"A38666897"	2010	3755
"A08026627"	2011	3755.403
"A08008518"	2007	3756.07
"A08373102"	2016	3756.218
"A46105508"	2010	3756.397
"F95002150"	2008	3756.6
"A08243297"	2009	3756.94
"A08288490"	2017	3757.45
"A28049153"	2010	3757.742
"A28321313"	2010	3758.477
"A08541021"	2016	3758.516
"A09354176"	2017	3758.66
"A46005252"	2016	3758.947
"A08021768"	2009	3758.958
"B12536934"	2010	3759.38
"A41037672"	2016	3759.789
"A17023813"	2016	3760.375
"A07012826"	2007	3761.58
"B38008983"	2014	3762.642
"B08282337"	2013	3762.741
"B15077571"	2013	3763.082
"A30604680"	2011	3764.196
"A14012819"	2007	3765.85
"A42003368"	2015	3766.314
"B06007314"	2013	3766.615
"A26270322"	2015	3766.629
"A33609587"	2013	3767.083
"A15027139"	2013	3767.25
"A01002864"	2008	3767.701
"B42141176"	2012	3767.999
"A08294787"	2009	3770.755
"A48031686"	2007	3771.332
"A38003679"	2014	3771.811
"A46036562"	2013	3771.917
"A17045204"	2010	3772.392
"A17045204"	2009	3772.392
"B18006668"	2016	3772.869
"B41002619"	2007	3772.913
"A43702745"	2013	3773.873
"A18012807"	2016	3774.444
"A08016255"	2010	3776
"A28814135"	2015	3777
"A25020173"	2015	3777.827
"A28698884"	2013	3778.208
"A31030901"	2011	3778.412
"A08331472"	2014	3779.196
"B31083199"	2016	3779.719
"A28579191"	2009	3779.868
"A35005743"	2007	3781.2
"B25006222"	2008	3782.38
"A03021276"	2014	3782.67
"A08578395"	2013	3782.676
"A28096378"	2015	3782.852
"A08191579"	2008	3783.725
"A45011103"	2009	3783.95
"A08509937"	2009	3784.564
"A28202075"	2012	3784.811
"B30605760"	2010	3784.909
"A45011103"	2007	3785.05
"A17013913"	2011	3788.458
"B36623148"	2015	3789.499
"A08291973"	2016	3789.503
"A08384638"	2015	3789.792
"A28630374"	2008	3790.26
"A47010194"	2009	3790.35
"B20049615"	2009	3790.578
"A22008106"	2011	3791.51
"B28059012"	2011	3791.585
"A28013894"	2011	3793.237
"A17034505"	2013	3793.322
"A25022369"	2014	3793.747
"B31083199"	2014	3793.913
"A28202075"	2017	3794.982
"B08424855"	2011	3795.365
"A15044530"	2009	3795.719
"A08200032"	2017	3796.514
"B31066798"	2017	3797.284
"B03078391"	2017	3799.066
"A33018425"	2010	3799.612
"A18008334"	2013	3799.66
"B31083199"	2017	3802.298
"A31825466"	2013	3802.893
"A28547115"	2015	3804.709
"B73070914"	2011	3806.902
"B28148773"	2014	3807.001
"A08294787"	2014	3809.289
"B03078391"	2015	3810.063
"A08209538"	2014	3810.091
"A38666897"	2009	3810.96
"A41059445"	2011	3811.49
"A09015256"	2012	3811.981
"A28202075"	2014	3812.646
"A08117806"	2007	3813.58
"A12003950"	2007	3813.694
"A08199168"	2012	3813.865
"A46005252"	2011	3814.171
"A28547115"	2009	3814.338
"A40002701"	2017	3814.578
"A31070378"	2008	3816.25
"A31038839"	2016	3816.333
"B79945150"	2009	3817.854
"A07050420"	2012	3817.907
"A14026199"	2014	3818.093
"A46016374"	2011	3819.931
"A48005672"	2013	3821.448
"A01011881"	2010	3822.008
"B10010775"	2009	3823.215
"A28070167"	2012	3823.733
"A28187672"	2012	3824.045
"A22008106"	2012	3825.063
"A46005252"	2012	3825.789
"B73212417"	2014	3826.017
"A08689796"	2013	3826.475
"B50023142"	2014	3826.773
"A31013543"	2015	3827.168
"A33006644"	2017	3827.199
"A47438262"	2012	3828.294
"A07042088"	2013	3828.915
"A28715316"	2016	3830.256
"B17593633"	2010	3830.818
"A48080881"	2011	3831.121
"A83741967"	2015	3831.787
"A15044530"	2007	3831.896
