nif	year	intereses
"A30022958"	2012	260.733
"A41022237"	2015	260.752
"A48071351"	2014	260.914
"A08136806"	2017	261
"A48037592"	2011	261
"B78077724"	2007	261
"A47010194"	2015	261.126
"A08198392"	2016	261.146
"B48033278"	2017	261.214
"A26004754"	2007	261.257
"B43590272"	2010	261.279
"F06312920"	2013	261.332
"A08683864"	2008	261.351
"A08704520"	2015	261.394
"A26004754"	2009	261.427
"A07016991"	2010	261.571
"A32005548"	2009	261.591
"A43011196"	2015	261.594
"A28642122"	2010	261.595
"A08195927"	2010	261.784
"A05000682"	2014	261.805
"A15020795"	2009	261.843
"A07068430"	2012	261.892
"A12524278"	2016	261.924
"B63220917"	2013	261.939
"B46111035"	2012	261.962
"A46068284"	2017	262
"A08385395"	2013	262.006
"A34009936"	2013	262.03
"A28700383"	2009	262.163
"A46014155"	2011	262.307
"A23020043"	2015	262.326
"A48064521"	2015	262.342
"A02006021"	2012	262.344
"A03057221"	2011	262.41
"A48119622"	2008	262.429
"A08689796"	2008	262.47
"A81261430"	2011	262.567
"B38380473"	2012	262.57
"A17013913"	2012	262.758
"B23015753"	2010	262.771
"A37021631"	2014	262.821
"A48876874"	2014	262.911
"A04007811"	2010	262.926
"A28133023"	2013	262.973
"A17202375"	2009	263
"B83045674"	2017	263
"A20031076"	2010	263
"A38010997"	2009	263.085
"A08683864"	2017	263.133
"A33016403"	2008	263.35
"B03036340"	2015	263.355
"B46163655"	2013	263.414
"A28379816"	2008	263.469
"A28249993"	2016	263.555
"A58132606"	2011	263.557
"B28498210"	2014	263.562
"A12003950"	2010	263.678
"B22009377"	2017	263.717
"A50000876"	2011	263.746
"A08122574"	2016	263.756
"A04047700"	2008	263.791
"A33025974"	2007	263.93
"A28684512"	2012	263.958
"A28515567"	2014	264.007
"A28400323"	2010	264.016
"A12027488"	2007	264.022
"A18012930"	2012	264.049
"A50615160"	2013	264.074
"A08094567"	2008	264.17
"A33615923"	2013	264.186
"A31009913"	2010	264.207
"A43035401"	2009	264.219
"A08238578"	2007	264.232
"B48033278"	2012	264.331
"A08989782"	2016	264.344
"A24001661"	2008	264.412
"A08262065"	2011	264.47
"B15021835"	2015	264.489
"A92153527"	2013	264.491
"A01009265"	2015	264.524
"A83102426"	2016	264.578
"B07025315"	2007	264.66
"B18573931"	2014	264.7
"A46069456"	2014	264.731
"A28617801"	2009	264.747
"B58807645"	2011	264.863
"A38371159"	2012	264.903
"B29014826"	2012	264.904
"A20039426"	2012	265
"A08122574"	2015	265.104
"A08094567"	2010	265.12
"A31076508"	2016	265.174
"A11682507"	2011	265.24
"B46441275"	2014	265.256
"B50047091"	2014	265.303
"A08564502"	2009	265.337
"B50023142"	2013	265.408
"A08094435"	2016	265.416
"A08139339"	2010	265.462
"A96646880"	2012	265.48
"A24003873"	2012	265.482
"A20034286"	2012	265.526
"A08606378"	2015	265.527
"B08156036"	2009	265.529
"A03028461"	2016	265.543
"B08527194"	2015	265.591
"A24015406"	2012	265.626
"B34224923"	2016	265.751
"B41007576"	2007	265.8
"A08622938"	2008	265.892
"A46066825"	2008	265.937
"A48025571"	2009	266
"B18012831"	2014	266.021
"A08093254"	2011	266.036
"B30020226"	2010	266.067
"A36603637"	2011	266.072
"B37024825"	2013	266.147
"A30022958"	2011	266.16
"A17014523"	2007	266.16
"A07038441"	2015	266.221
"B17593633"	2012	266.225
"A35517671"	2017	266.322
"A29016003"	2011	266.347
"A08195927"	2008	266.42
"A08219024"	2013	266.425
"A46002069"	2007	266.504
"A08007056"	2007	266.509
"A31038839"	2007	266.57
"B81542813"	2016	266.577
"A02006021"	2013	266.61
"A35499318"	2013	266.699
"A41098237"	2010	266.787
"A28145191"	2017	266.853
"B30365712"	2016	266.863
"A28167443"	2010	266.883
"A30023204"	2010	266.948
"B47009626"	2011	266.948
"A25017880"	2016	266.965
"A12027488"	2008	266.978
"A46002697"	2016	266.979
"A83826362"	2017	266.992
"A08683864"	2007	267.053
"B24399305"	2014	267.08
"B46166013"	2011	267.154
"A11682507"	2017	267.194
"B31881055"	2016	267.2
"A39000690"	2011	267.335
"B48033278"	2016	267.34
"A30012959"	2009	267.446
"B12536934"	2011	267.449
"A33024084"	2008	267.487
"A48865679"	2011	267.536
"A08105256"	2012	267.621
"A11606134"	2017	267.683
"A39000690"	2013	267.72
"A08217432"	2017	267.762
"A03063583"	2009	267.806
"A20031126"	2007	267.864
"A08489007"	2007	267.883
"A08622938"	2014	267.892
"A46081881"	2009	267.892
"A33025974"	2016	267.909
"A28096378"	2015	267.969
"A78393840"	2016	267.97
"A30025555"	2013	267.974
"A47000054"	2016	267.982
"B16007551"	2015	268.029
"A30023238"	2010	268.145
"B28091486"	2012	268.265
"A30013247"	2008	268.277
"A50027929"	2014	268.282
"A08291973"	2016	268.294
"A03084936"	2015	268.331
"B17593633"	2013	268.345
"A07053374"	2016	268.534
"A08193591"	2011	268.598
"A31009913"	2015	268.601
"V61861548"	2013	268.719
"A58017187"	2009	268.737
"A28184661"	2009	268.802
"A08565285"	2007	268.94
"B17011511"	2014	268.978
"B46043238"	2010	269.097
"A28435931"	2013	269.11
"A21006507"	2009	269.122
"A34129635"	2010	269.209
"A22009690"	2015	269.248
"B48841282"	2016	269.304
"B35031665"	2013	269.316
"A29003423"	2014	269.359
"A80200868"	2010	269.427
"A35569102"	2013	269.431
"A08689796"	2010	269.444
"A43035401"	2015	269.515
"A28228690"	2008	269.53
"A04047700"	2009	269.533
"A31013543"	2013	269.56
"B20070082"	2014	269.578
"A08094567"	2012	269.636
"A17034844"	2011	269.687
"A15590904"	2011	269.69
"A33026980"	2015	269.832
"A39000690"	2009	269.878
"A36016574"	2017	269.916
"B08688301"	2009	269.95
"B48045942"	2016	269.996
"B46118717"	2017	270
"B45005279"	2016	270.033
"A78159241"	2007	270.05
"A36614691"	2010	270.086
"B30605760"	2013	270.378
"B03004801"	2010	270.538
"B36009207"	2009	270.561
"A08031544"	2011	270.574
"A28013894"	2016	270.576
"B28492841"	2013	270.66
"A08663098"	2014	270.661
"A28375467"	2017	270.665
"A07123441"	2013	270.739
"A08262065"	2013	270.755
"A08146730"	2009	270.765
"A08334906"	2017	270.79
"A09006859"	2014	270.88
"A28147197"	2016	270.887
"A61557641"	2011	270.893
"A35499318"	2009	270.921
"A44004059"	2015	270.947
"A15590904"	2008	270.99
"A37043015"	2010	271
"A24014227"	2012	271.03
"B21259726"	2014	271.047
"A33604406"	2014	271.1
"A03057221"	2007	271.127
"A08189359"	2010	271.138
"A46048732"	2017	271.209
"A26023606"	2008	271.229
"A09006859"	2017	271.269
"A09013947"	2009	271.356
"A43010974"	2016	271.387
"A43011196"	2008	271.39
"B46043238"	2013	271.469
"A14580385"	2017	271.493
"A46109054"	2014	271.543
"A08489007"	2008	271.555
"A08158172"	2014	271.577
"A06023477"	2013	271.583
"B08463424"	2015	271.587
"A07244023"	2014	271.6
"B46140885"	2013	271.672
"A08278731"	2007	271.86
"A11682507"	2010	271.879
"A28117026"	2011	271.882
"A48031686"	2011	272
"A08136806"	2010	272
"A48093918"	2017	272.079
"B46111035"	2007	272.154
"B15516933"	2014	272.197
"B08156036"	2010	272.208
"A33025974"	2009	272.265
"A03057486"	2009	272.277
"A31449002"	2007	272.284
"B03004801"	2013	272.3
"A15016595"	2010	272.354
"A07016991"	2014	272.371
"B50023142"	2012	272.467
"A09007089"	2013	272.473
"A30031769"	2013	272.478
"B35007376"	2007	272.49
"A07123441"	2010	272.532
"B41015652"	2016	272.569
"B22003099"	2015	272.662
"A28681492"	2010	272.699
"B46023677"	2007	272.71
"A35499318"	2014	272.745
"A46074647"	2010	272.818
"A46021804"	2009	272.984
"A60401585"	2016	273
"A46068284"	2010	273
"A28700383"	2012	273.025
"A50043298"	2016	273.027
"A08217432"	2013	273.197
"A08238578"	2013	273.225
"A58017187"	2007	273.24
"A30013791"	2012	273.248
"A28106003"	2013	273.256
"B50068105"	2015	273.257
"B35023068"	2013	273.257
"A33024852"	2015	273.318
"B07685779"	2015	273.337
"B10005932"	2009	273.338
"A08572430"	2009	273.345
"A48071369"	2012	273.351
"A07050420"	2008	273.388
"A12019840"	2007	273.501
"B96011283"	2013	273.593
"A91369819"	2015	273.751
"A03033164"	2017	273.776
"B08628455"	2008	273.883
"A30013791"	2008	273.909
"A25008046"	2009	273.949
"A48155352"	2009	274
"A50025071"	2008	274.034
"A34129635"	2017	274.165
"A08450421"	2017	274.171
"B06320410"	2012	274.203
"A07036569"	2013	274.24
"B24007049"	2008	274.248
"B12523601"	2009	274.271
"A28410850"	2017	274.314
"B30032445"	2013	274.317
"A28313542"	2014	274.401
"A43035542"	2009	274.438
"B08912669"	2016	274.447
"A28175412"	2017	274.47
"A41018854"	2012	274.501
"A28126597"	2011	274.532
"A46170080"	2010	274.558
"A38014098"	2009	274.604
"A08262065"	2009	274.649
"A17483124"	2017	274.697
"A28057008"	2011	274.706
"A08294787"	2009	274.719
"B46142246"	2015	274.946
"A48093868"	2011	274.963
"A08200651"	2014	275.085
"A14037642"	2012	275.194
"A12017760"	2012	275.206
"A48865679"	2007	275.297
"A48047377"	2014	275.299
"A28133023"	2008	275.321
"B08359093"	2016	275.417
"B41217761"	2008	275.439
"B82432725"	2010	275.443
"A33615923"	2012	275.532
"A08195927"	2009	275.561
"A83826362"	2016	275.649
"A43020486"	2014	275.682
"A25008046"	2010	275.689
"A46137352"	2014	275.84
"A46082228"	2014	275.849
"A08262065"	2012	275.852
"A30022909"	2015	275.941
"A28057008"	2015	275.984
"A08329039"	2017	276.006
"A03012614"	2014	276.174
"A31003304"	2008	276.189
"A28457059"	2015	276.295
"A20037933"	2016	276.314
"B58613076"	2016	276.321
"B08275026"	2014	276.339
"A81036923"	2015	276.355
"B48059786"	2013	276.459
"B30034730"	2015	276.567
"B16010464"	2013	276.572
"A41021841"	2015	276.622
"A28411585"	2014	276.699
"B91172221"	2015	276.725
"A46079380"	2012	276.731
"A29025368"	2016	276.781
"B08463424"	2010	276.799
"A18012930"	2010	276.804
"B46142485"	2014	276.911
"A08562910"	2016	276.934
"A31061385"	2009	276.949
"A12010948"	2009	277
"A50049105"	2017	277.05
"A28630374"	2008	277.066
"B58807645"	2010	277.091
"A13029962"	2013	277.236
"A46074647"	2017	277.448
"A07905573"	2013	277.483
"A47021076"	2016	277.631
"A08117806"	2011	277.664
"A45025327"	2016	277.725
"A12003950"	2011	277.734
"A12081790"	2012	277.863
"A28137255"	2008	277.865
"A33601899"	2013	277.92
"A41087404"	2007	277.93
"A04016952"	2016	277.976
"A01061373"	2009	278
"B62119904"	2017	278
"A25418401"	2015	278
"A08906208"	2008	278.03
"A33025974"	2013	278.044
"B12027843"	2007	278.052
"B50561968"	2016	278.133
"A50889955"	2014	278.166
"B38366225"	2011	278.174
"A46002069"	2009	278.299
"B61882551"	2010	278.301
"A08294787"	2014	278.301
"A82716010"	2015	278.302
"A48084909"	2007	278.365
"A08224107"	2011	278.378
"A28700383"	2010	278.434
"A29018207"	2007	278.451
"A32005548"	2008	278.528
"A28228690"	2012	278.57
"A08104994"	2015	278.611
"B50023142"	2010	278.623
"A30022958"	2008	278.656
"A30038020"	2011	278.729
"A03021276"	2009	278.833
"A58538414"	2010	279
"A48005672"	2012	279.003
"A38371159"	2008	279.04
"A08591075"	2017	279.05
"A08217432"	2012	279.057
"A50049105"	2013	279.093
"A28379816"	2013	279.105
"A28051597"	2017	279.265
"A17014879"	2017	279.358
"A08217432"	2009	279.361
"B38380473"	2007	279.398
"B35597020"	2011	279.417
"B08195653"	2014	279.43
"A08278731"	2013	279.526
"A28415487"	2015	279.535
"A17009598"	2010	279.579
"A35499318"	2008	279.584
"A46002069"	2014	279.704
"A28574044"	2008	279.758
"V61861548"	2017	279.866
"B31009715"	2008	280.017
"A31138761"	2015	280.079
"A08565285"	2010	280.08
"A28519932"	2008	280.401
"A45018223"	2017	280.568
"A28410850"	2015	280.585
"B31083488"	2015	280.641
"A13001730"	2008	280.663
"A13008461"	2013	280.712
"A17055153"	2011	280.75
"A08683864"	2009	280.784
"B27011477"	2008	280.871
"A28357903"	2009	281.002
"B31067697"	2015	281.113
"A20036877"	2008	281.174
"B28623593"	2015	281.217
"A53288478"	2014	281.267
"A28443158"	2015	281.302
"B46084208"	2008	281.313
"B07685779"	2014	281.341
"B08147696"	2008	281.38
"A46134250"	2011	281.416
"B41058124"	2010	281.506
"B83766485"	2015	281.517
"A50052489"	2016	281.525
"A04006417"	2009	281.567
"B28126019"	2007	281.61
"A28357093"	2009	281.622
"A17018052"	2011	281.685
"A41037672"	2014	281.695
"B41042698"	2015	281.752
"A28715316"	2014	281.84
"B36002913"	2017	281.901
"A31189350"	2016	281.974
"A08257529"	2015	282.016
"A17020645"	2013	282.022
"A08250425"	2010	282.033
"A31069321"	2014	282.319
"B35597020"	2012	282.361
"A08329831"	2016	282.471
"A33025974"	2008	282.631
"A30040562"	2015	282.64
"A01001072"	2012	282.651
"A50000876"	2010	282.767
"A30023238"	2009	282.867
"A41461856"	2015	282.883
"B03035854"	2014	282.904
"B45006616"	2008	282.936
"A24004947"	2011	283.023
"A30037873"	2016	283.04
"B15021835"	2016	283.053
"A38371159"	2010	283.09
"A79492104"	2013	283.128
"A01007442"	2010	283.323
"A20032264"	2015	283.35
"B31631062"	2010	283.536
"A30031835"	2014	283.617
"A28184661"	2008	283.637
"A28496438"	2011	283.73
"A08906208"	2009	283.76
"A41022237"	2016	283.761
"A32005548"	2013	283.812
"B92554765"	2015	283.826
"A21000427"	2007	283.852
"B35044197"	2007	283.866
"A06141345"	2014	283.876
"A08659617"	2011	283.876
"A46170080"	2009	283.876
"A80352420"	2009	283.99
"B84227461"	2017	284
"A80771116"	2010	284
"B46163655"	2010	284.129
"A08132656"	2010	284.204
"A30032619"	2016	284.381
"A50025071"	2012	284.382
"A35499318"	2010	284.46
"B37024825"	2014	284.501
"A33016403"	2010	284.526
"A07040090"	2017	284.586
"B81760829"	2009	284.613
"B84311760"	2015	284.635
"A17020645"	2007	284.658
"A11608999"	2016	284.698
"A08572430"	2011	284.738
"B15015274"	2016	284.749
"A33617218"	2008	284.755
"A08332256"	2013	284.79
"A46336152"	2008	284.79
"A31082712"	2012	284.812
"B28227775"	2013	284.863
"A08332363"	2007	284.867
"B30029110"	2010	284.876
"A11609682"	2014	284.88
"A02013985"	2012	284.905
"A47021076"	2014	284.966
"A08131153"	2016	285
"A34009191"	2010	285.091
"A08621161"	2013	285.108
"B35031665"	2015	285.16
"A29006343"	2013	285.192
"B63100150"	2016	285.254
"A01006659"	2015	285.294
"B82432725"	2011	285.318
"A08572430"	2010	285.331
"A12512497"	2014	285.354
"A08014813"	2017	285.397
"A08659617"	2010	285.451
"B08688301"	2007	285.557
"A08526345"	2009	285.601
"A48093868"	2017	285.602
"A08051526"	2009	285.698
"B25006222"	2014	285.708
"A08565285"	2015	285.734
"A45011103"	2010	285.76
"A45562329"	2013	285.837
"B23357700"	2008	285.85
"A08513541"	2011	285.85
"B81496515"	2013	285.887
"B41007576"	2009	285.895
"B41063355"	2012	285.945
"A50017334"	2013	285.978
"A39000450"	2016	286
"A28362127"	2008	286.03
"A29035896"	2008	286.04
"A08450421"	2016	286.055
"A32015844"	2009	286.146
"A08094567"	2013	286.192
"A28117398"	2012	286.207
"A31013543"	2016	286.257
"A17001678"	2013	286.287
"A29015849"	2017	286.428
"A15070444"	2011	286.583
"A20034286"	2016	286.605
"A15027139"	2008	286.659
"B30034573"	2009	286.687
"A12019295"	2016	286.704
"A28184661"	2011	286.737
"B28249431"	2017	286.827
"A02013985"	2011	286.84
"A28016947"	2017	286.92
"A08105256"	2007	286.924
"A08106031"	2011	287
"A48025571"	2011	287
"A08094567"	2011	287.039
"A28399434"	2007	287.078
"B08912669"	2012	287.143
"B07034416"	2017	287.178
"A08126492"	2008	287.195
"A07016991"	2015	287.215
"A95444519"	2014	287.269
"A01292846"	2012	287.28
"B31049273"	2015	287.33
"A48119143"	2010	287.341
"A41920943"	2008	287.388
"B15015274"	2017	287.44
"B50023142"	2014	287.446
"A53283511"	2013	287.496
"B31005507"	2010	287.574
"B58075136"	2009	287.589
"A08562910"	2014	287.757
"A31082712"	2008	287.79
"A36005684"	2014	287.848
"A21102157"	2011	287.857
"A08659617"	2009	287.906
"A28106003"	2014	287.941
"B48059786"	2009	288.023
"B46023677"	2008	288.08
"A50005156"	2010	288.091
"A45018926"	2007	288.108
"A46023255"	2009	288.23
"A04016952"	2014	288.27
"A02006021"	2009	288.512
"A08224545"	2012	288.611
"A08094567"	2017	288.616
"B31850977"	2015	288.706
"A08104994"	2014	288.738
"B82432725"	2012	288.74
"B58075136"	2012	288.859
"B50938489"	2014	288.863
"A08560179"	2007	288.88
"A08489007"	2010	288.919
"A08217432"	2015	288.922
"B35023068"	2016	288.924
"A38020525"	2016	288.938
"A02013985"	2014	288.944
"A28057008"	2013	288.945
"A12228458"	2015	288.979
"A31194905"	2017	289
"B28127447"	2008	289.014
"A08385395"	2017	289.124
"A08196446"	2008	289.267
"A81487027"	2017	289.371
"A08119752"	2014	289.396
"A15007750"	2010	289.532
"A29051067"	2016	289.55
"A33036807"	2011	289.592
"A82494931"	2012	289.667
"B50475839"	2010	289.717
"A08217432"	2014	289.718
"A15027139"	2007	289.773
"A28219202"	2014	289.824
"A28096378"	2011	289.859
"A46105532"	2008	289.893
"B62119904"	2012	290
"A20036877"	2015	290.014
"B30365712"	2014	290.041
"A28374148"	2014	290.118
"A96785225"	2007	290.15
"B08912669"	2011	290.21
"A46023594"	2009	290.222
"A35028208"	2017	290.241
"A06023477"	2014	290.29
"B83654426"	2015	290.341
"B15009566"	2008	290.369
"B06013841"	2013	290.432
"A08730277"	2014	290.446
"A27014430"	2008	290.452
"A24003873"	2007	290.48
"B46090791"	2011	290.604
"A28266989"	2009	290.659
"A28547115"	2015	290.787
"A46139937"	2014	290.874
"A35009992"	2008	290.93
"B37024825"	2015	290.944
"B38380473"	2009	290.955
"A46015830"	2009	290.99
"A08372351"	2011	290.994
"A08131153"	2017	291
"A08496473"	2013	291.016
"B15009566"	2009	291.019
"A25020173"	2016	291.078
"A46162665"	2015	291.232
"A42000901"	2007	291.301
"B30605760"	2012	291.375
"A15590904"	2009	291.42
"A36005718"	2013	291.5
"A28392033"	2014	291.563
"B46171518"	2016	291.569
"B08367948"	2010	291.571
"A30031769"	2008	291.575
"A38020525"	2017	291.578
"B31784895"	2017	291.596
"A28374148"	2011	291.678
"A28016947"	2008	291.728
"A28058725"	2017	291.84
"A24020562"	2007	291.844
"B14484612"	2015	291.934
"A50068923"	2015	291.944
"A92111871"	2016	292
"A48064182"	2009	292
"B58807645"	2009	292.032
"A08146730"	2016	292.08
"A28137255"	2014	292.122
"A25022369"	2014	292.167
"A22001721"	2014	292.23
"A08710055"	2015	292.247
"A28278596"	2008	292.27
"A03035417"	2012	292.308
"A45020450"	2013	292.319
"A08704520"	2013	292.416
"A48102792"	2015	292.462
"A30041719"	2009	292.481
"A35009992"	2010	292.484
"A08193591"	2008	292.551
"A06419220"	2013	292.795
"A08051526"	2010	292.802
"B46055489"	2008	292.833
"A30012959"	2011	292.836
"A08562910"	2017	292.838
"A26270322"	2016	292.88
"A08533119"	2008	292.919
"A08200313"	2014	293
"A28375467"	2012	293.011
"A81036923"	2016	293.173
"A62977186"	2017	293.224
"A80771116"	2008	293.31
"B83393223"	2016	293.316
"A28074078"	2017	293.326
"A81957367"	2009	293.397
"A28428233"	2012	293.42
"A01019702"	2012	293.474
"A15506934"	2016	293.477
"A22012223"	2014	293.488
"A36600500"	2013	293.489
"A12363529"	2008	293.493
"A28329480"	2015	293.523
"B73070914"	2011	293.563
"A02013985"	2017	293.666
"A08225278"	2012	293.703
"B46054508"	2017	293.703
"A38473724"	2012	293.768
"B12007357"	2013	293.825
"A28295038"	2016	293.887
"A28375467"	2007	294
"A80200868"	2013	294.039
"A08093254"	2009	294.039
"B29053808"	2013	294.186
"A28306868"	2010	294.192
"A08574881"	2016	294.24
"B28091486"	2009	294.256
"A08509788"	2015	294.278
"A30031769"	2009	294.31
"B20759023"	2014	294.379
"A81933772"	2012	294.399
"B15015274"	2015	294.423
"A08520629"	2012	294.484
"A28057677"	2010	294.492
"A28667244"	2016	294.501
"A08146730"	2011	294.611
"A08425902"	2013	294.694
"A24004103"	2012	294.707
"A14026199"	2015	294.801
"A15009665"	2011	294.86
"A30038020"	2010	294.894
"B30566194"	2011	294.908
"A24004947"	2010	294.939
"A08608770"	2014	295.012
"A14025902"	2016	295.081
"B27014398"	2012	295.094
"A09004813"	2014	295.182
"A08274987"	2015	295.199
"A32005548"	2017	295.202
"A28096378"	2013	295.286
