nif	year	acreed_lp
"B17593633"	2014	5508.82
"A08139339"	2011	5513.428
"B46090791"	2017	5514.078
"A08670929"	2017	5514.083
"A17014879"	2012	5515.815
"A83741967"	2015	5516.441
"A12000071"	2016	5519.045
"A08397119"	2015	5520.796
"A48062418"	2015	5523.369
"A28693166"	2016	5523.516
"A28658177"	2007	5525.537
"B11024262"	2016	5526.052
"A58348038"	2017	5530.651
"B58075136"	2009	5532.327
"A12029039"	2016	5534.361
"B41094459"	2013	5537.24
"A35028208"	2011	5539.599
"A15010564"	2013	5544.214
"B41045089"	2015	5545.457
"B38318572"	2017	5547.18
"B58807645"	2009	5548.813
"B38008983"	2014	5550.268
"B33876459"	2013	5551.905
"A50027929"	2008	5553.343
"A47000054"	2015	5557.563
"A08651762"	2015	5561.328
"B39551973"	2016	5561.788
"A34129635"	2008	5561.952
"B31784895"	2013	5565.344
"A26270322"	2012	5567.723
"B14484612"	2014	5569.117
"A28013894"	2015	5569.329
"A08224107"	2017	5570.13
"A38027637"	2011	5571.253
"A26004754"	2013	5573.289
"B18551226"	2009	5574.446
"B27015965"	2011	5577.447
"A48002984"	2012	5577.611
"A07161821"	2012	5577.714
"A07038441"	2012	5579.772
"B28059012"	2016	5581.896
"B23011273"	2016	5582.778
"B85160976"	2017	5583.11
"A32005746"	2012	5583.282
"A79049797"	2017	5583.464
"A50615160"	2013	5584.339
"B03036720"	2010	5586.118
"B60552619"	2011	5588.183
"A33117995"	2016	5588.499
"A28451649"	2009	5590.316
"A20012498"	2015	5592
"A80762602"	2009	5593.197
"A46045936"	2013	5593.347
"A28392033"	2015	5593.642
"A26004960"	2017	5594
"A08405490"	2011	5595.646
"A92153527"	2014	5595.708
"B82432725"	2011	5596.088
"B12523601"	2010	5597.607
"A04119293"	2012	5599.249
"A11902814"	2014	5600
"A11902814"	2015	5600
"A11902814"	2016	5600
"A29008174"	2017	5601.15
"B46071080"	2017	5602.426
"A43028588"	2016	5602.546
"A28686111"	2011	5602.553
"B24008955"	2015	5605.565
"A28612208"	2016	5606.329
"A04017497"	2011	5610.185
"B96011283"	2017	5610.368
"A07068430"	2012	5610.4
"A13029962"	2015	5613.85
"A08372351"	2008	5617.61
"A82026840"	2009	5618.894
"B12015210"	2016	5620.961
"A48016877"	2013	5621.696
"A39000187"	2010	5623.123
"B28412146"	2017	5623.669
"B14484612"	2015	5624.022
"A08224107"	2009	5625.12
"A79259362"	2013	5626.837
"A08331472"	2010	5626.896
"B81762684"	2011	5628.56
"A17020561"	2017	5628.741
"A08384190"	2016	5628.91
"F43393065"	2008	5629.4
"A37043015"	2013	5629.416
"A46086773"	2007	5634.015
"A84430107"	2016	5634.148
"A08331472"	2008	5637.113
"B43952126"	2015	5637.778
"B24399305"	2017	5639.41
"B46043238"	2008	5639.679
"A06003800"	2011	5640.308
"A46048732"	2017	5642.867
"B39019468"	2012	5642.895
"A41010521"	2016	5644.971
"B15032485"	2015	5645.003
"B60544046"	2017	5645.051
"A08385395"	2016	5646.113
"A28451649"	2013	5646.206
"A28329480"	2007	5649.16
"A48840359"	2017	5650
"A46111654"	2011	5652.545
"B24399305"	2011	5658.45
"A13008339"	2007	5659.713
"A50169143"	2014	5664.381
"A08670929"	2015	5665.736
"B41062548"	2013	5666.106
"A08012270"	2010	5666.506
"A06008361"	2011	5668.181
"B24399305"	2015	5669.434
"A17017005"	2016	5672.714
"A08572729"	2016	5674.082
"A06017941"	2010	5674.121
"B24399305"	2009	5677.494
"B60552619"	2016	5677.842
"B08584989"	2012	5678.676
"A01010164"	2009	5679.102
"A35499318"	2007	5679.92
"C08164253"	2013	5685.841
"A13008339"	2017	5687.327
"A61831681"	2013	5688.975
"B73070914"	2017	5691.073
"A38371159"	2009	5691.213
"A79259362"	2016	5693.194
"B12003554"	2011	5693.196
"B30558290"	2014	5695.286
"B60552619"	2017	5695.31
"F06402697"	2017	5697.434
"A14025902"	2015	5701.397
"A41087404"	2007	5702.54
"A28259141"	2009	5703.605
"A45025327"	2015	5704.9
"A28106003"	2010	5705
"A14025902"	2014	5705.453
"A25418401"	2014	5711
"A08276438"	2016	5711.701
"A01019702"	2010	5711.955
"F10027423"	2009	5715.799
"B12015210"	2015	5716.976
"A46078267"	2011	5717.715
"B41591165"	2012	5718.01
"A01010164"	2007	5720.3
"B15516933"	2017	5720.577
"B82852831"	2010	5721.892
"B07685779"	2008	5722.008
"A30021877"	2009	5725.077
"B38366225"	2009	5726.732
"B58875048"	2008	5728.335
"A45020450"	2015	5729.827
"V61861548"	2011	5730.156
"A28025435"	2015	5730.466
"A28030062"	2010	5730.853
"B12523601"	2009	5733.884
"A28283794"	2009	5733.887
"A12021556"	2007	5734.25
"B46114724"	2015	5738.661
"A08005696"	2015	5739.704
"A08541021"	2017	5740.105
"A04006417"	2009	5740.683
"A04017497"	2012	5740.797
"A28108447"	2016	5748.294
"A48840359"	2016	5750
"A91369819"	2013	5750.088
"B28557064"	2012	5751.6
"A35028208"	2012	5753.517
"A08276438"	2017	5755.915
"B15032485"	2016	5758.489
"B07025315"	2008	5761.34
"B96199807"	2017	5763
"A07123441"	2013	5764.729
"B31784895"	2014	5769.676
"B41045089"	2013	5770.65
"A28033702"	2013	5772
"B36010098"	2013	5773.026
"A13001730"	2009	5775.13
"A07061161"	2007	5775.86
"B45555489"	2013	5778.059
"A31069321"	2016	5778.355
"B06013841"	2012	5780.028
"A46269155"	2012	5780.326
"A07161821"	2011	5780.479
"A46048732"	2015	5781.914
"A17020645"	2011	5782.312
"A35028208"	2016	5783.536
"A02013985"	2010	5784.895
"V61861548"	2017	5784.927
"B62236781"	2016	5786
"A08211112"	2017	5787.007
"B11050176"	2009	5790.499
"A07026701"	2016	5791.856
"A01007442"	2013	5797.145
"A28184661"	2014	5797.789
"A41069352"	2010	5798.553
"A38015459"	2012	5799.001
"A28134534"	2011	5800.927
"V30405880"	2009	5801.794
"A17014879"	2015	5802.338
"A07007735"	2015	5802.749
"B08359093"	2014	5803.947
"A12323408"	2007	5807.613
"B28376184"	2009	5810
"A46104485"	2016	5812.538
"A78389608"	2009	5813.852
"B60171162"	2013	5815
"A07244023"	2010	5816.075
"B15516933"	2013	5816.341
"A14000533"	2015	5817.482
"A83741967"	2013	5818.538
"A28428233"	2010	5823.543
"A46007548"	2014	5824.002
"A38027637"	2008	5825.152
"B96952635"	2009	5825.632
"A46045936"	2012	5825.642
"B50067586"	2008	5829.045
"A08509937"	2014	5833.041
"A46126686"	2010	5840.836
"A33117995"	2017	5842.632
"B30034573"	2016	5845.594
"B31049273"	2015	5846.334
"A08031544"	2011	5846.634
"A28695021"	2011	5846.702
"A08148991"	2011	5847.606
"A83741967"	2017	5848.838
"A46111654"	2013	5850.741
"B31083199"	2011	5854.429
"B46171518"	2015	5856.632
"B45005279"	2014	5857.809
"B31784895"	2015	5860.123
"B46043238"	2011	5864.463
"A28392033"	2014	5866.614
"A38027637"	2012	5868.182
"A06017941"	2009	5869.834
"A07089592"	2013	5869.918
"A30029862"	2016	5872.073
"A58356213"	2010	5873.217
"B60544046"	2008	5874.964
"A07244023"	2009	5877.636
"A26015503"	2016	5878.587
"B12523601"	2008	5879.636
"A31070378"	2016	5879.813
"B28419703"	2008	5880.846
"A46098521"	2010	5882.593
"A12021556"	2010	5887.694
"B30365712"	2016	5888.585
"A28122992"	2017	5896
"A14015788"	2016	5897.105
"B28307536"	2016	5900.092
"A28106003"	2011	5900.772
"B28934081"	2017	5901.954
"A03050572"	2016	5906.104
"B81762684"	2010	5906.535
"A20039426"	2011	5907
"B28617256"	2013	5908.607
"A08222465"	2009	5908.918
"A07016025"	2009	5909.928
"A07123441"	2011	5916.467
"A39000690"	2009	5917.341
"A28133023"	2012	5917.971
"A28167567"	2016	5920.794
"A46269155"	2011	5921.891
"A08219024"	2016	5922.32
"B09417932"	2014	5923.269
"A13005384"	2013	5923.724
"B60544046"	2014	5923.909
"A26023606"	2007	5925.26
"A58393778"	2009	5925.435
"B12002457"	2013	5925.754
"A08016255"	2014	5926
"B12027843"	2012	5926.807
"A28049492"	2014	5927.029
"B58613076"	2014	5929.072
"B43491356"	2014	5929.882
"A31194905"	2014	5930
"A01010164"	2008	5930.25
"A15024482"	2012	5934.929
"A26015503"	2017	5934.936
"B39019468"	2013	5935
"A12021390"	2011	5935.061
"A23022783"	2011	5937.918
"B83840900"	2017	5938.033
"B23011273"	2015	5940.199
"A28428233"	2011	5941.097
"A03064102"	2015	5941.411
"A20557294"	2009	5942
"A41010521"	2015	5944.997
"A28693166"	2017	5946.347
"A35115856"	2012	5946.721
"A61831681"	2009	5950
"A46003265"	2008	5950.762
"B11024262"	2012	5952.74
"A08257529"	2011	5953.816
"A12021390"	2012	5954.477
"B30037204"	2013	5955.06
"A12323408"	2008	5961.347
"B30009039"	2012	5961.854
"A11256104"	2015	5962.709
"A40004731"	2017	5963.443
"A41050113"	2013	5964.537
"B08125940"	2012	5970.522
"A28118040"	2008	5971.984
"B73212417"	2011	5973.529
"B78908605"	2009	5976.099
"B81365181"	2014	5976.67
"A18012930"	2012	5977.064
"B84363555"	2016	5980.693
"A28270452"	2014	5982.244
"B46043238"	2017	5982.911
"A43015965"	2016	5982.954
"B60544046"	2016	5984.295
"V61861548"	2013	5988.998
"A30036933"	2017	5990.478
"B31049273"	2013	5990.757
"B84363555"	2015	5992.101
"A28184661"	2013	5995.34
"A61587358"	2015	5997.336
"F03842671"	2007	5998.29
"A04017497"	2016	5998.619
"A28133023"	2009	5999.638
"A08202715"	2017	6000
"A96862933"	2010	6000
"A08094435"	2017	6000
"A96966049"	2010	6000
"A08360844"	2016	6000.486
"A35517671"	2008	6000.56
"A08094567"	2017	6000.629
"B07685779"	2017	6002.84
"B11024262"	2015	6005.335
"A17020645"	2012	6006.62
"A35040831"	2013	6007.65
"A82485335"	2017	6008.946
"A96966049"	2008	6010
"B03046158"	2014	6010.233
"A28228690"	2017	6012.447
"A28510246"	2015	6013.897
"A29050572"	2015	6013.899
"A28033702"	2012	6014
"A58349929"	2010	6017.235
"A03011392"	2017	6018.415
"B46020541"	2012	6022.706
"A07036569"	2014	6023.003
"A14018634"	2011	6023.321
"A48175699"	2012	6023.595
"F10026128"	2014	6026.001
"B03004801"	2013	6031.119
"A81841850"	2017	6031.309
"B82432725"	2014	6035.668
"B46090791"	2013	6036.789
"A27003243"	2010	6037.701
"A92153527"	2013	6039.487
"A07123441"	2012	6040.529
"B46171518"	2016	6041.377
"A08703803"	2011	6042
"B30365712"	2017	6044.619
"A43015965"	2017	6046.159
"B03035854"	2014	6046.663
"A08222465"	2008	6047.28
"A30023204"	2012	6048.523
"B24399305"	2013	6048.956
"A12018354"	2007	6050.67
"A28428233"	2012	6055.707
"A17014879"	2014	6055.845
"A20037933"	2012	6056.674
"B14484612"	2017	6056.68
"A81933772"	2011	6058.881
"A12329223"	2015	6060.589
"B15031560"	2016	6061.508
"B12523601"	2011	6065.358
"A04017497"	2010	6065.389
"A07026701"	2012	6068.923
"A12019295"	2017	6072.578
"A14580385"	2017	6075.49
"B35597020"	2012	6078.494
"A08016255"	2013	6081
"A17013657"	2012	6082.724
"A21006507"	2015	6086.74
"B50561968"	2017	6086.91
"B80397409"	2014	6087.73
"A50018837"	2011	6090.31
"A08106031"	2014	6093
"A50169143"	2015	6099.884
"B96324983"	2012	6102.793
"A08026197"	2013	6103
"A28002640"	2007	6106.431
"B60544046"	2009	6106.53
"A24019499"	2017	6107.561
"A38027637"	2010	6109.691
"A43030626"	2011	6110.855
"A96918867"	2011	6110.985
"A48016877"	2012	6113.884
"A17013947"	2014	6116.298
"A35028208"	2010	6121.783
"A96918867"	2012	6129.927
"A04236931"	2013	6130.171
"B31744709"	2012	6131
"B15032485"	2013	6131.621
"A08145385"	2017	6132.409
"A17014879"	2016	6135.587
"A28145191"	2017	6136.306
"A96918867"	2013	6137.212
"B18551226"	2010	6139.677
"A24020562"	2014	6141.297
"B96324983"	2014	6142.263
"A14023139"	2008	6143.126
"A35397884"	2010	6143.377
"B63100150"	2010	6144.259
"B50561968"	2015	6144.379
"B28701340"	2013	6144.474
"A03057221"	2017	6145.498
"A48031686"	2014	6150
"A03057221"	2016	6150.081
"A07007735"	2014	6151.572
"A20038915"	2016	6153.946
"A40004731"	2016	6159.214
"A28712479"	2009	6159.546
"B08912669"	2012	6162.642
"B08912669"	2011	6162.642
"B24399305"	2007	6162.73
"B12004818"	2012	6162.734
"A28379816"	2011	6163.18
"A83401273"	2017	6165.841
"A24015406"	2012	6168.937
"A08331472"	2007	6169.827
"A78267309"	2013	6173.247
"A80762602"	2008	6173.609
"F03842671"	2008	6176.35
"A32005746"	2011	6180.593
"A24020828"	2013	6184.47
"A32006413"	2016	6185.242
"A08139339"	2010	6186.203
"A12021556"	2009	6186.24
"A28013894"	2014	6186.624
"A08651762"	2017	6192.17
"A28456119"	2007	6193.58
"A84430107"	2017	6197.289
"A17018052"	2017	6198.493
"A28200384"	2013	6199.309
"B28227866"	2008	6200.256
"A81933772"	2010	6201.537
"B12003554"	2012	6204.323
"A28612208"	2015	6204.977
"B38380473"	2013	6207.322
"A38030680"	2016	6209.804
"A26023606"	2008	6211.065
"B46069654"	2014	6211.34
"A39012638"	2013	6215.01
"A07161821"	2010	6215.963
"B24008955"	2014	6217.099
"A35014414"	2017	6218.683
"A82026840"	2007	6220.45
"A11000098"	2017	6221.248
"B12015210"	2013	6221.826
"B46153292"	2015	6222.434
"A21006507"	2017	6222.613
"A81933772"	2012	6222.988
"A46089819"	2010	6229.462
"A12100020"	2014	6231.582
"B46132387"	2010	6232.305
"A41087404"	2017	6233.761
"B35042092"	2007	6239.93
"A08026197"	2009	6240
"A28013894"	2017	6243.075
"A08222465"	2014	6244.639
"A08703803"	2007	6244.685
"V61861548"	2016	6245.237
"A08132805"	2009	6246.393
"A38027637"	2007	6247.74
"A58349929"	2015	6247.816
"B28701340"	2017	6255.049
"B50938489"	2013	6255.858
"A20065744"	2017	6256.082
"A28662005"	2011	6256.797
"B99004541"	2016	6256.842
"A12019295"	2013	6259.723
"B96011283"	2016	6262.134
"A14530497"	2016	6263.018
"A96918867"	2010	6264.338
"A28985992"	2015	6266.899
"A46111654"	2012	6273.621
"A17020645"	2009	6274.37
"A28025435"	2012	6274.459
"B30365712"	2015	6279.789
"A48876874"	2007	6282.93
"B43361724"	2010	6283.729
"A09022963"	2007	6292.654
"A43028588"	2012	6293.04
"A38348413"	2015	6293.349
"B82432725"	2017	6294.37
"B31784895"	2010	6295
"B29080751"	2017	6302.21
"A08182206"	2017	6304.102
"A28025435"	2007	6305.18
"B37014388"	2009	6305.195
"B08688301"	2009	6305.398
"A14015788"	2015	6305.459
"A12021556"	2008	6306.46
"A46078267"	2007	6309.482
"B15031560"	2015	6309.483
"A14580385"	2011	6310.5
"B03035854"	2008	6311.927
"A03001948"	2013	6314.681
"B96246350"	2014	6315.73
"A31037294"	2015	6317.632
"B46114724"	2014	6319.02
"A28283794"	2008	6320
"B03036720"	2009	6321.192
"A79290565"	2012	6321.881
"A24020562"	2012	6324.87
"A18012930"	2011	6324.984
"A60531688"	2011	6329
"A08651762"	2016	6334.071
"A02436152"	2016	6334.421
"A29015849"	2015	6336.378
"A17020645"	2010	6336.55
"B85160976"	2016	6341.334
"A78526811"	2016	6341.918
"B28557064"	2011	6341.943
"A41087404"	2008	6343.67
"A41050113"	2015	6343.826
"A17202375"	2011	6344
"A32005746"	2009	6349.267
"A45020450"	2016	6355.45
"B63805295"	2014	6355.496
"A30017438"	2011	6356.856
"A08276438"	2015	6362.728
"A19011634"	2017	6365
"A08503005"	2013	6367
"A31069321"	2015	6367.331
"B12003554"	2010	6369.008
"B45005279"	2011	6369.316
"A81864498"	2017	6369.363
"A46078267"	2008	6372.445
"A17034844"	2010	6373.45
"B21259726"	2014	6376.417
"A23016157"	2015	6378.601
"B58075136"	2008	6381.661
"A80352420"	2015	6382.843
"A41080144"	2007	6383.415
"A12017919"	2008	6383.704
"A46045936"	2017	6386.325
"A20806329"	2017	6387.218
"B46039061"	2012	6387.729
"A24022196"	2010	6390.745
"A43035542"	2012	6397.79
"A28579373"	2007	6398.959
"A58393778"	2013	6399.007
"B48714133"	2011	6400
"B96199807"	2016	6401
"A08005696"	2017	6403.466
"A08224107"	2016	6404.671
"A35115856"	2011	6405.57
"B46039061"	2013	6406.207
"A12524278"	2016	6408.446
"A08405490"	2009	6408.876
"B46039061"	2011	6415.79
"A80632573"	2010	6419.602
"A08304933"	2015	6419.762
"B96246350"	2013	6421.34
"B46023677"	2012	6421.591
"B46153292"	2017	6423.511
"A46045936"	2016	6425.145
"A08397119"	2017	6427.848
"B78077724"	2009	6433
"B50067586"	2011	6433.58
"A19011634"	2016	6440
"A07161821"	2008	6444.625
"A07161821"	2009	6444.625
"A14530497"	2014	6444.847
"B28419703"	2007	6445.268
"A08365413"	2008	6445.729
"A17014879"	2013	6448.078
"B97526008"	2013	6448.81
"A28106003"	2012	6453.629
"F20025441"	2017	6456
"A58538414"	2014	6461
"A45015872"	2017	6465.495
"A08290975"	2008	6468.311
"A58253816"	2009	6475.817
"A48002984"	2016	6478.991
"A59067603"	2015	6480.366
"A46111654"	2014	6481.308
"A03064102"	2017	6481.784
"B28934081"	2016	6482.218
"A83401273"	2013	6485.646
"A08081986"	2014	6486.501
"A28131274"	2009	6486.839
"B50997949"	2014	6486.973
"B03035854"	2007	6486.986
"A28019461"	2012	6489
"B12002457"	2014	6493.544
"B08100380"	2009	6494
"B08688301"	2008	6496.598
"B24008955"	2017	6499.121
"B30020226"	2011	6501.13
"A08397119"	2016	6502.323
"A78267309"	2017	6502.637
"A92153527"	2008	6504.937
"A46137352"	2016	6505.751
"A26004960"	2013	6507
"B82899550"	2010	6509.149
"B30041115"	2008	6511.489
"A58393778"	2011	6517.386
"A12095295"	2012	6517.408
"A35014414"	2016	6517.943
"A28126597"	2009	6518.827
"A17202375"	2007	6519.06
"A80632573"	2016	6519.101
"B17023995"	2014	6519.537
"A28428233"	2009	6521.99
"A08138042"	2008	6522.481
"B81231516"	2011	6523
"A28131274"	2010	6523.272
"A08620056"	2014	6524.534
"B43579424"	2017	6526.373
"A11209749"	2016	6529.112
"A31009913"	2017	6529.426
"F10027423"	2007	6534.19
"A03012614"	2017	6534.267
"B46043238"	2010	6534.704
"A45025327"	2014	6538.793
"A79259362"	2009	6542.935
"A13001730"	2008	6545.718
"A79259388"	2009	6551.959
"B12004818"	2007	6552.475
"A30036933"	2016	6553.896
"A78267309"	2015	6554.208
"B46023677"	2011	6555.468
"A08331472"	2009	6558.026
"A12524278"	2008	6558.25
"B39551973"	2015	6562.604
"A43621416"	2012	6566
"A17020561"	2016	6567.515
"B73070914"	2014	6570.871
"A58017187"	2017	6575.278
"B08552614"	2012	6580.318
"A48025845"	2014	6581.813
"A15010564"	2007	6582.57
"A41920943"	2012	6583.31
"A12363529"	2009	6584.698
"A20039426"	2014	6589.441
"A17017005"	2015	6590.893
"A07089592"	2007	6594.423
"A43621416"	2016	6595
"B50067586"	2010	6595.383
"A28077709"	2014	6596
"A28392033"	2013	6596.417
"A41920943"	2014	6597.215
"B84227461"	2013	6600
"A28200384"	2012	6604.156
"B30566194"	2014	6606.438
"B36010098"	2012	6606.583
"A24014227"	2010	6607.868
"B18012831"	2016	6608.715
"A17020645"	2015	6610.417
"A46045936"	2015	6610.528
"A28030062"	2009	6610.897
"B27013556"	2008	6611.609
"B43587120"	2007	6613.14
"A07059058"	2012	6615.17
"A07123441"	2010	6615.472
"A12018354"	2013	6615.579
"B96011283"	2015	6616.175
"A28133023"	2010	6619.849
"B08125940"	2010	6624.579
"B38008983"	2013	6626.694
"A33013202"	2012	6637
"B38318572"	2016	6638.423
"A26004754"	2016	6644.221
"A08703803"	2015	6649.45
"B07685779"	2016	6652.236
"B58875048"	2007	6653.879
"B46114724"	2012	6655.354
"B03004801"	2012	6655.631
"B36007904"	2017	6657.206
"B37014388"	2007	6657.572
"A07427081"	2008	6661.895
"B08912669"	2013	6662
"A39012638"	2014	6662.285
"A07161821"	2007	6663
"A17013657"	2013	6668.606
"A28446995"	2016	6669.284
"B28376184"	2017	6674.444
"A17020561"	2013	6675.517
"A46105532"	2011	6681.035
"A28025435"	2009	6681.548
"A47002878"	2013	6684
"B63805295"	2013	6684.308
"B84894377"	2015	6687.801
"V30405880"	2017	6689.437
"A01010164"	2012	6696.382
"B23011273"	2014	6700
"A11545795"	2016	6702.672
"A28228690"	2014	6704.087
"A28329480"	2009	6705.741
"A58415779"	2007	6705.9
"A08219024"	2015	6706.701
"A17020645"	2008	6712.989
"A41920943"	2011	6718.666
"A29507456"	2017	6718.905
"A08222465"	2015	6720.773
"A38014098"	2012	6721.559
"B17023995"	2012	6721.571
"B28701340"	2016	6722.881
"A20037933"	2013	6723.072
"B82899550"	2012	6724.339
"A58253816"	2008	6731.336
"B24399305"	2008	6732.77
"B50067586"	2013	6734.978
"A78990603"	2013	6735.863
"V61861548"	2012	6736.28
"A28106003"	2013	6737.695
"A33016403"	2012	6737.884
"B12003554"	2013	6738.483
"A80762602"	2007	6743
"A28329480"	2011	6745.134
"A08572729"	2015	6745.787
"B15031560"	2014	6750.333
"A28712479"	2013	6750.34
"A43029339"	2011	6751.158
"B57175283"	2012	6751.922
"B12002457"	2012	6752.351
"A07036569"	2013	6753.182
"A13008339"	2015	6754.018
"B08688301"	2007	6755.305
"B82424276"	2013	6760.912
"B23011273"	2013	6762.013
"A28077709"	2008	6770
"A28446995"	2014	6770.282
"B47009626"	2008	6771.235
"B30034573"	2017	6773.566
"A17013947"	2015	6774.791
"A41038274"	2017	6775.788
"B11050176"	2010	6776.627
"A08132805"	2012	6779.339
"B73212417"	2017	6781.561
"A33008921"	2007	6782.03
"A12105029"	2017	6783.782
"A08242992"	2015	6788.549
"B18012831"	2017	6790.178
"A08332363"	2011	6790.9
"B50561968"	2016	6794.719
"B01015221"	2017	6795.015
"A80352420"	2014	6796.566
"B12027843"	2014	6797.594
"A08202715"	2014	6799.516
"A17023813"	2015	6800.741
"B46020541"	2013	6801.402
"B46140885"	2009	6809.409
"A17202375"	2014	6810
"A50615160"	2014	6811.727
"B01376615"	2017	6814.511
"A08182206"	2016	6815.235
