nif	year	pasivo_liq
"B41086844"	2012	8214.03
"A50042027"	2009	8217.635
"B84311760"	2013	8217.911
"A41031303"	2012	8218
"A43002450"	2012	8218.073
"A15590904"	2012	8219.95
"A46092094"	2010	8220.334
"A15017163"	2015	8220.782
"B28670602"	2016	8221.108
"A35040831"	2014	8222.354
"B33607466"	2014	8222.789
"A38019543"	2017	8223.191
"A29350139"	2010	8223.474
"A78753514"	2008	8223.505
"V43661891"	2015	8224.187
"B46039061"	2010	8225.212
"A08703803"	2007	8225.245
"B41062548"	2015	8225.26
"A08453219"	2013	8226.381
"A30014047"	2017	8226.854
"A08572729"	2016	8227.189
"A78831369"	2014	8229
"A08626939"	2014	8229.482
"A46965034"	2015	8230.147
"A17447061"	2013	8230.218
"A12081790"	2014	8230.57
"A61401857"	2015	8230.584
"A33036807"	2013	8231.075
"A79259339"	2007	8231.76
"B46039061"	2011	8232.534
"A41050535"	2017	8233.256
"A01000249"	2017	8233.882
"A03028461"	2008	8234.654
"B28240075"	2013	8234.768
"A16008294"	2009	8235.253
"A59954487"	2009	8236.162
"A36002285"	2009	8238.948
"A38014098"	2015	8239.996
"F46028072"	2014	8240.494
"B95271326"	2013	8240.891
"A46105532"	2007	8241.2
"A04016952"	2013	8241.433
"B35329077"	2010	8245.627
"B28138196"	2007	8245.95
"A28174985"	2014	8245.993
"A38000485"	2014	8246
"A39000187"	2009	8246.819
"A46139937"	2010	8248.813
"B31798929"	2011	8249.313
"A23010200"	2012	8250.056
"A36014595"	2016	8251.381
"A28638542"	2007	8252.619
"A35005743"	2008	8253.976
"B30604565"	2007	8255.157
"A28306868"	2016	8255.175
"A28698884"	2016	8256.823
"A46079380"	2013	8257.245
"A46170080"	2013	8259.548
"A36615037"	2016	8262.607
"A42003368"	2016	8263.629
"A08414906"	2010	8264.332
"B12019485"	2013	8264.349
"A30014047"	2012	8265.036
"A46023594"	2011	8265.449
"A16008294"	2010	8266.072
"A07084940"	2014	8266.611
"A36604882"	2017	8267.476
"B82852831"	2009	8267.854
"A46137352"	2010	8268.024
"A28019461"	2015	8269
"A36201259"	2016	8269.217
"B41217761"	2013	8269.584
"A79235891"	2012	8269.825
"B38380473"	2009	8270.456
"A60401585"	2014	8270.593
"A33604406"	2016	8272.937
"B31798929"	2015	8273.711
"A40163909"	2017	8274
"A33024852"	2015	8274.455
"A28324630"	2016	8275.799
"B46071080"	2010	8278.622
"A08135139"	2017	8278.731
"A08154650"	2014	8279.576
"A31018799"	2012	8279.777
"A28333490"	2017	8280.772
"A08138042"	2007	8280.97
"A20034286"	2014	8280.995
"A38010997"	2015	8282.01
"A36611903"	2009	8282.014
"A33560772"	2014	8282.318
"B45005279"	2011	8282.965
"B36880003"	2011	8283.076
"A08200313"	2014	8284
"A23022783"	2014	8285.413
"B06320410"	2016	8287.048
"A08149668"	2015	8287.181
"A28016947"	2007	8287.481
"A43001627"	2013	8288.367
"A08189359"	2011	8289.073
"B28579324"	2012	8289.192
"A30038020"	2012	8289.575
"B08292054"	2012	8290.458
"B20193017"	2009	8290.651
"A28126597"	2008	8291.18
"B47014568"	2015	8292.463
"A28295806"	2015	8292.658
"A28167443"	2013	8294.148
"B31067697"	2013	8294.188
"B08195653"	2016	8294.676
"A08513178"	2008	8300.846
"A81933772"	2013	8301.007
"A08146730"	2012	8304.137
"A26015503"	2011	8304.24
"A28698884"	2014	8304.333
"A26020198"	2014	8304.673
"A28724219"	2015	8304.986
"A28693166"	2009	8306.244
"A50000876"	2013	8306.331
"B46164463"	2015	8306.921
"A07190309"	2015	8307.081
"A07066467"	2017	8308.18
"A28057008"	2010	8309.698
"A22009039"	2015	8312.517
"B04028734"	2009	8313.349
"A48114151"	2013	8313.442
"A28085520"	2015	8313.693
"B41088642"	2010	8314.894
"A07190309"	2009	8316.115
"A07007735"	2013	8317.735
"A03018710"	2015	8318.939
"A28693166"	2017	8319.795
"A17006479"	2015	8321.126
"A08723926"	2011	8321.556
"B81496515"	2011	8321.601
"B08156127"	2015	8323.152
"B27013556"	2011	8324.049
"A36002285"	2010	8324.732
"A78831369"	2008	8324.97
"B30029110"	2009	8325.585
"B18012831"	2007	8327.586
"A50066562"	2011	8328.889
"A30014047"	2015	8329.508
"B45007671"	2010	8329.905
"B43636075"	2012	8331.038
"A46105508"	2009	8331.878
"A30036933"	2012	8332.486
"A59202853"	2009	8333.719
"B82432725"	2014	8335.017
"A20165650"	2015	8335.096
"A08007056"	2011	8335.191
"A31180060"	2017	8335.714
"A28057008"	2011	8338.285
"A33606534"	2010	8339.96
"A16010126"	2009	8340.061
"B79232096"	2015	8341
"A31037294"	2016	8341.835
"A48084909"	2008	8346.83
"B50023142"	2010	8347.213
"A08224545"	2010	8347.733
"B06422877"	2015	8349.092
"A46005484"	2015	8349.714
"A36615037"	2017	8350.452
"A59954487"	2011	8350.711
"A28321313"	2016	8350.881
"B41088642"	2012	8351.856
"A28359073"	2011	8353
"B28499218"	2016	8354.352
"A17055153"	2014	8354.367
"A07013907"	2010	8358
"A09015405"	2013	8358.183
"A33008426"	2009	8358.63
"A14012819"	2007	8358.77
"A46002069"	2013	8359.472
"A28681492"	2008	8360.331
"B81365181"	2015	8361.079
"B50001874"	2013	8361.483
"A07013907"	2011	8362
"B41058124"	2014	8362.032
"A08005688"	2010	8362.811
"B45020351"	2007	8363.046
"B96011283"	2017	8364.336
"A08094567"	2016	8365.69
"A35098482"	2012	8366.618
"A16004665"	2008	8367
"A08132805"	2017	8368.165
"A39022660"	2008	8368.695
"A24010381"	2014	8368.828
"A33025719"	2011	8369.569
"B45005279"	2014	8369.686
"A05122460"	2013	8370.278
"A46005484"	2013	8370.991
"A32006215"	2011	8372.102
"B28072205"	2010	8372.327
"V48566475"	2011	8374.128
"A79259388"	2008	8374.225
"A48080881"	2011	8374.271
"A08146474"	2013	8374.677
"F46026829"	2008	8375.209
"A18012807"	2010	8375.297
"A28110971"	2009	8375.409
"B81365181"	2016	8379.475
"A08146730"	2013	8379.721
"B21011333"	2015	8379.787
"B79232096"	2017	8380
"A12029039"	2011	8381.145
"B39019468"	2011	8382.286
"A28552149"	2014	8382.308
"B46071080"	2007	8383.006
"B26011627"	2016	8385.044
"A50889955"	2014	8385.116
"A28187672"	2012	8387.961
"A50025071"	2014	8391.319
"A46005484"	2009	8392.971
"B46164463"	2007	8393.267
"A78521168"	2008	8393.901
"A08438194"	2014	8395.416
"A48876874"	2014	8395.818
"B63149637"	2015	8396
"A08361016"	2007	8397.59
"B36853935"	2010	8402.914
"A41017161"	2011	8404.336
"A62400718"	2008	8405.548
"A30013791"	2012	8406.51
"B31009715"	2015	8406.977
"A08146730"	2009	8407.511
"B08013963"	2011	8411.364
"B36853935"	2012	8412.598
"A28145191"	2008	8413.237
"A39000187"	2010	8415.447
"A28126597"	2010	8415.467
"A07190309"	2008	8416.036
"A01000249"	2011	8418.813
"A08576753"	2013	8420.489
"A28134534"	2009	8421.122
"B38380473"	2008	8421.38
"A07802218"	2013	8423.881
"A28012656"	2014	8424.916
"A36040442"	2017	8425.747
"A08393571"	2012	8426.071
"A36005718"	2007	8426.359
"B46020541"	2010	8429.51
"A08360844"	2015	8432.482
"A08564502"	2011	8434.235
"A28171601"	2011	8434.665
"B60420692"	2008	8435.42
"B58613076"	2010	8435.799
"A41031303"	2009	8438
"A82405788"	2011	8438.975
"A15506934"	2013	8439.531
"A08591075"	2014	8440.574
"A08198392"	2010	8442.894
"A08493306"	2011	8445.534
"A08278731"	2013	8446.889
"A28352656"	2011	8448.47
"B45020351"	2008	8448.742
"A28749976"	2017	8450.961
"B31065212"	2014	8451.525
"A61557641"	2014	8453.081
"A08278731"	2012	8453.398
"B48059786"	2008	8453.4
"A82307117"	2007	8455.07
"A08657017"	2012	8455.469
"B36009207"	2016	8456.743
"A28612620"	2011	8458.246
"B27011477"	2008	8459.756
"B57208878"	2013	8460.22
"B62111018"	2014	8460.791
"A08679060"	2009	8463.945
"B62850094"	2013	8464.671
"A15024482"	2008	8466.106
"A15027139"	2013	8466.258
"A28612208"	2013	8466.759
"A08737249"	2009	8467.728
"A17023813"	2010	8469.118
"A07012826"	2014	8471.049
"A41098237"	2009	8471.176
"A21000427"	2016	8471.239
"A08481632"	2011	8473.674
"A43020643"	2008	8475.468
"A08564502"	2013	8475.838
"A08361016"	2014	8476.211
"B47506811"	2014	8476.388
"B15015274"	2014	8477.181
"A28668127"	2012	8479.164
"A06023477"	2012	8480.099
"A17009598"	2012	8481.45
"A17034505"	2013	8481.537
"C28863686"	2017	8481.608
"B08359093"	2007	8482.773
"B82393778"	2016	8483.691
"A38019543"	2008	8483.701
"A30418255"	2016	8483.801
"A34007831"	2014	8485.431
"B95422721"	2016	8485.545
"B84363555"	2016	8487.899
"B36010098"	2016	8488.178
"B30044440"	2014	8490.883
"A08683864"	2010	8492.046
"A12016093"	2009	8492.233
"A81261430"	2011	8492.983
"A08224545"	2015	8493.083
"A46016374"	2012	8494.587
"A20034286"	2009	8498.747
"A80771116"	2016	8499
"B31631062"	2011	8500.169
"A29035896"	2014	8502.154
"A45202975"	2013	8502.504
"F50561091"	2007	8504.21
"B96011283"	2014	8505.857
"A29049509"	2012	8506.915
"A08414906"	2014	8507.118
"B08628455"	2015	8507.121
"A33018664"	2013	8507.938
"B27008390"	2011	8510.029
"A08723926"	2013	8511.557
"B92091404"	2014	8513.091
"A53288478"	2012	8514.175
"A08555344"	2014	8514.882
"A80732142"	2017	8514.975
"A08700197"	2009	8515.333
"B04028734"	2010	8515.732
"A28510246"	2007	8516.05
"B28240075"	2014	8516.29
"A17045204"	2011	8516.875
"A43019868"	2014	8517.782
"A08278731"	2015	8519.644
"A36605038"	2016	8522.023
"A81527095"	2017	8523.949
"A08526345"	2008	8524.371
"A31180060"	2012	8524.389
"A33608563"	2017	8525.295
"A08334906"	2016	8525.357
"V30405880"	2007	8525.695
"A46139937"	2011	8526.133
"B46132387"	2009	8526.193
"A08606378"	2007	8526.208
"A46014155"	2014	8527.599
"A30035547"	2015	8527.974
"A08189359"	2007	8529.92
"A30036933"	2011	8530.594
"A19012962"	2013	8530.942
"A03001948"	2013	8531.412
"A28202075"	2011	8532.908
"A43019868"	2013	8534.99
"B25436122"	2012	8538.998
"A48084909"	2009	8540.685
"B38001905"	2009	8545
"B06013841"	2011	8546.262
"A12019295"	2015	8546.325
"A79259339"	2017	8546.53
"A21008727"	2012	8547.86
"A08578395"	2015	8549.491
"A33008426"	2010	8550.895
"A28012359"	2011	8552.029
"B08373250"	2012	8553.563
"A12001418"	2008	8554.2
"A22008106"	2016	8554.535
"A33008426"	2011	8554.606
"B27008390"	2010	8555.561
"A28651222"	2015	8555.89
"A08198392"	2009	8557.269
"A48095822"	2016	8557.96
"A48009773"	2017	8559.584
"A39022124"	2009	8559.841
"A31038839"	2012	8560
"A08360844"	2011	8560.405
"A35028208"	2008	8560.525
"B11469491"	2009	8562.545
"A08278731"	2010	8565.804
"B41062548"	2016	8565.92
"A33609587"	2016	8566.143
"A33016403"	2009	8566.161
"B30603229"	2013	8566.172
"B35329077"	2009	8567.526
"A33024084"	2011	8569.721
"A30022958"	2017	8571.991
"A59954487"	2010	8572.003
"B36008555"	2010	8572.588
"A58393778"	2007	8574.295
"A35009992"	2010	8574.634
"A28662005"	2010	8575.868
"B28307536"	2017	8576.194
"A30034441"	2014	8577.089
"A85280253"	2016	8578
"A46139937"	2009	8578.058
"A46078267"	2011	8578.088
"A38023925"	2007	8579.017
"A28618890"	2011	8579.141
"A46023594"	2013	8579.229
"A31180060"	2013	8581.078
"B79232096"	2014	8581.212
"A12016093"	2007	8582.9
"A01005594"	2012	8583.406
"B46153292"	2017	8583.816
"A46044814"	2015	8585.923
"A24014227"	2013	8590.052
"B12681060"	2012	8590.323
"A28684512"	2014	8591.75
"A16010126"	2010	8591.992
"B15017908"	2010	8592.691
"A23010200"	2013	8593.909
"A41031303"	2013	8595
"A29519220"	2010	8595.206
"A03033164"	2009	8595.339
"B28240075"	2012	8597.403
"A08626939"	2015	8598.546
"A24003873"	2010	8599.292
"A08061731"	2017	8600.392
"B28126019"	2012	8600.525
"A35012012"	2013	8600.809
"A81496382"	2008	8601.371
"A28148898"	2015	8603
"A38024907"	2009	8603.217
"B05004999"	2014	8604.217
"B35329077"	2008	8604.375
"A08689796"	2011	8605.004
"B12681060"	2015	8605.879
"A24011165"	2017	8608
"A43028588"	2012	8609.251
"A50052489"	2017	8610.177
"A46965034"	2017	8611.565
"A40004731"	2013	8611.567
"A36605038"	2014	8612.773
"A28662005"	2013	8614.345
"A36605038"	2013	8616.033
"B15862667"	2012	8616.308
"A08091894"	2015	8617.223
"A78343977"	2012	8618.115
"A46139937"	2007	8618.359
"B29053808"	2014	8618.524
"A29049509"	2009	8619.823
"B47506811"	2015	8619.882
"A28515567"	2015	8620.223
"A17041708"	2011	8623.144
"A17013913"	2009	8623.39
"A28443158"	2015	8624.271
"A09015405"	2012	8625.44
"A08189359"	2012	8627.634
"A31038839"	2007	8627.68
"B73070914"	2010	8628.224
"A08683864"	2014	8629.226
"A29018207"	2007	8629.764
"A08683864"	2012	8630.55
"B36620193"	2012	8632.715
"A28171601"	2014	8633.102
"A08551590"	2011	8633.27
"B28498210"	2007	8634.129
"A85279107"	2015	8634.283
"A48062418"	2009	8634.294
"A07042435"	2017	8637.514
"B08195653"	2012	8641.292
"A12025565"	2017	8641.465
"A48108484"	2009	8643.65
"B07650112"	2015	8645.721
"A28075968"	2012	8646.102
"A28571750"	2010	8646.2
"A08102410"	2008	8649.2
"A46111654"	2015	8650.487
"A96646880"	2010	8651.491
"A31037294"	2015	8652.594
"A28612208"	2015	8653.524
"A48092886"	2013	8653.924
"A07427081"	2009	8654.015
"B61395497"	2010	8654.439
"B18018176"	2009	8655.135
"A83401273"	2016	8655.758
"A08288490"	2015	8656.822
"A07016025"	2007	8658.53
"A48006423"	2016	8658.797
"B38425070"	2009	8659.006
"A28612620"	2008	8660.334
"B31083199"	2007	8661.725
"A34009936"	2011	8662.297
"A38020905"	2007	8662.387
"A08189359"	2008	8662.71
"A41031303"	2011	8664
"B63533095"	2017	8664.088
"A21000427"	2017	8664.384
"A28270452"	2014	8665.074
"A08091894"	2014	8665.141
"B30000574"	2009	8667.176
"A07018112"	2017	8667.461
"A46075206"	2011	8668.299
"B35980937"	2015	8669.89
"A29049509"	2015	8669.929
"A07068430"	2011	8671.087
"A28333490"	2013	8673.022
"A78831369"	2007	8673.05
"A02006021"	2013	8677.292
"A48108484"	2008	8677.49
"A28623155"	2013	8677.554
"A08612103"	2007	8678.583
"B46149555"	2016	8679.974
"A35610666"	2013	8680.583
"A83401273"	2017	8680.587
"A08572430"	2013	8681.338
"A30038020"	2011	8682.375
"A28137255"	2008	8683.72
"B43110113"	2008	8686.193
"A28681492"	2015	8686.566
"B08271694"	2008	8687.164
"B03032620"	2014	8687.72
"B84768761"	2015	8687.891
"A31825466"	2014	8688.66
"A28266989"	2015	8689
"A28171601"	2016	8689.001
"A08361016"	2017	8690.322
"B62916077"	2012	8691.009
"A53288478"	2010	8691.03
"A46965034"	2013	8691.848
"B06320410"	2014	8691.905
"B46055448"	2016	8693.552
"A08222465"	2016	8693.777
"A33025719"	2014	8695.082
"A30013627"	2007	8695.093
"B46069654"	2012	8695.45
"A05000682"	2013	8698.862
"A31180060"	2014	8699.762
"A08360844"	2016	8700.888
"B08195653"	2015	8703.38
"B28059012"	2011	8704.74
"B81760829"	2014	8706.51
"A84534874"	2013	8707.187
"A46126686"	2016	8707.838
"A01000249"	2013	8708.448
"A08626939"	2016	8710.713
"B28227866"	2016	8713.1
"B97389209"	2014	8713.609
"A29049509"	2010	8713.977
"A28681492"	2012	8714.825
"A29507456"	2012	8715.041
"A35040831"	2017	8719.002
"A42003368"	2015	8719.991
"A45018223"	2017	8720.739
"A08231250"	2015	8724.008
"B46090791"	2014	8724.842
"A08591075"	2016	8724.97
"B28249431"	2013	8725.161
"A03040854"	2011	8725.408
"A28270452"	2009	8726.847
"A08679060"	2007	8728.136
"A28110971"	2010	8728.174
"A29519220"	2016	8728.807
"B28623593"	2013	8730.929
"A08373102"	2017	8731.322
"A08069809"	2011	8731.401
"B48045942"	2015	8731.74
"A15070444"	2011	8733.365
"A23010200"	2010	8733.628
"A03033164"	2010	8734.703
"A20574372"	2011	8734.772
"A28574044"	2011	8735.67
"B12007357"	2013	8738.819
"A08224107"	2012	8739.451
"A08363400"	2016	8739.783
"B73108755"	2015	8741.571
"A48006423"	2014	8741.843
"B03158532"	2014	8745.408
"A21006911"	2010	8746.741
"B38008983"	2009	8752.449
"A12021390"	2016	8753.21
"A08146730"	2015	8753.611
"B36008555"	2016	8754.395
"B11606761"	2010	8754.44
"B41058124"	2013	8754.78
"A26015503"	2010	8755.239
"A81047375"	2015	8756
"A81041147"	2007	8757.07
"B28499218"	2011	8757.737
"A12323408"	2013	8758.669
"A29056769"	2012	8759.255
"B46071080"	2008	8759.336
"A28295038"	2010	8761.235
"B47011374"	2009	8761.464
"A03028461"	2014	8763.763
"A36017598"	2017	8764.132
"A14000533"	2013	8765.642
"A41112012"	2012	8767.438
"A16010126"	2007	8768.631
"A03021276"	2009	8769.404
"A08572729"	2012	8770.342
"A48108484"	2011	8770.96
"A01013077"	2009	8772.11
"A81933772"	2014	8775.64
"A33034422"	2016	8776.463
"B41088642"	2013	8778.984
"A28167443"	2015	8779
"A30012645"	2009	8780.606
"A46092094"	2011	8780.836
"A08445983"	2007	8781.84
"B32001687"	2011	8782.715
"A48064182"	2012	8783
"A26004093"	2012	8785.825
"A07068430"	2013	8786.836
"A17013913"	2007	8789.134
"B50029263"	2010	8789.637
"B48059786"	2011	8789.742
"A33024084"	2010	8790.046
"B15015274"	2008	8793.289
"A82843129"	2011	8793.862
"A03017308"	2015	8794.142
"B41088642"	2011	8794.373
"B12008553"	2013	8794.539
"B12003554"	2007	8795.822
"A35517671"	2012	8795.947
"A46129789"	2017	8796.596
"A08385395"	2012	8797.538
"A48114318"	2010	8797.853
"A46031845"	2014	8797.854
"B27008390"	2009	8798.998
"A08644932"	2016	8799.569
"A08146730"	2010	8800.277
"A28581247"	2010	8800.521
"B08463424"	2013	8801.055
"A08146730"	2014	8801.276
"A50025071"	2013	8801.721
"A14026199"	2013	8802.912
"A12081790"	2013	8807.054
"B46132387"	2011	8810.138
"B01015221"	2013	8811.036
"A43028588"	2008	8814.095
"A39030200"	2012	8814.314
"A04007811"	2014	8817.752
"A28617801"	2007	8821.1
"F43393065"	2014	8822.982
"A28612208"	2016	8825.406
"A08723926"	2012	8825.675
"A08220014"	2007	8828.15
"A36615037"	2014	8829.376
"A29661394"	2007	8829.993
"A28126597"	2013	8830.082
"B36009207"	2014	8834.452
"B60171162"	2007	8835.221
"B60031150"	2016	8835.942
"A08393571"	2013	8836.164
"A30032130"	2011	8836.556
"B03158532"	2011	8837.426
"A48175699"	2007	8838.76
"B83782169"	2011	8840.951
"B45020351"	2015	8841.321
"A13005384"	2007	8841.55
"A80732142"	2013	8842.656
"B08282337"	2012	8843.488
"A45017241"	2011	8843.662
"B28113991"	2014	8844.976
"A08644932"	2014	8845.79
"A28352656"	2012	8846.363
"B45020351"	2010	8847.211
"A58907015"	2009	8847.481
"A08128910"	2013	8848.488
"A08484107"	2017	8849.546
"A80959612"	2008	8850
"A12029039"	2009	8850.291
"A84534874"	2014	8851.884
"A36600500"	2017	8854.415
"A08626103"	2017	8855.087
"A08154650"	2016	8855.148
"A08572729"	2014	8856.221
"A35098482"	2013	8856.753
"A15685373"	2017	8862.445
"A28396042"	2009	8864
"A08211112"	2011	8864.992
"A28085520"	2013	8865.951
"A41050535"	2014	8867.115
"A17006792"	2012	8868.674
"A17013913"	2008	8869.365
"A36600518"	2014	8869.605
"A31018492"	2014	8873.042
"A08578395"	2014	8873.799
"A80771116"	2017	8874
"A18484360"	2013	8874.25
"B28341790"	2011	8874.471
"A28618890"	2012	8875.138
"A15506934"	2017	8877.082
"A36615474"	2017	8879.025
"A30034441"	2015	8879.029
"A96918867"	2016	8880.148
"A08358442"	2008	8880.471
"A46031845"	2012	8880.533
"B30033666"	2008	8882.128
"A41055377"	2012	8882.699
"B36009207"	2012	8883.618
"B08282337"	2013	8883.785
"B28240075"	2017	8884.429
"V41812744"	2011	8884.45
"B28148773"	2015	8884.703
"A17475203"	2016	8886.738
"A35517671"	2009	8887.597
"A09015256"	2016	8888.732
"B28059012"	2012	8891
"A30418255"	2017	8892.358
"A02006021"	2015	8892.808
"B12007357"	2016	8893.181
"A38013744"	2009	8893.884
"A81496382"	2011	8895.366
"A35009992"	2014	8896.532
"A15024482"	2009	8897.148
"B11018462"	2012	8898.836
"A28352656"	2008	8899.497
"B92403716"	2017	8899.804
"A08405490"	2011	8900.097
"A08358442"	2007	8901.22
"B19001551"	2008	8901.396
"B64555980"	2017	8901.672
"A08414906"	2011	8902.099
"A46023594"	2012	8902.268
"A43002450"	2013	8902.533
"A30017636"	2014	8904.324
"A78355278"	2010	8904.453
"A30024798"	2015	8904.552
"A46052809"	2010	8906
"A08551590"	2008	8907.116
"A17014119"	2016	8908.6
"A35028208"	2007	8911.199
"A35005743"	2017	8912.835
"B96906375"	2015	8916.491
"A17045204"	2012	8916.895
"B62385067"	2013	8919.4
"A26020198"	2012	8920.025
"A32226037"	2009	8922.926
"A79259362"	2007	8923.2
"A24014227"	2014	8923.518
"A14015101"	2016	8923.819
"A43011196"	2011	8926.05
"A26004093"	2010	8926.987
"A08555344"	2017	8927.664
"A08737249"	2015	8928.431
"B46071080"	2009	8931.169
"A36017598"	2013	8932.843
"A31061401"	2014	8933.103
"A38371159"	2012	8934.351
"A29035896"	2012	8935.477
"A01000249"	2015	8936.872
"B32001687"	2017	8938.059
"B30566194"	2012	8940.373
"A04119293"	2015	8941.251
"A41049503"	2007	8941.372
"B54055140"	2014	8943.619
"B47009626"	2017	8943.667
"A12025565"	2014	8944.459
"V30405880"	2008	8944.796
"B28193340"	2011	8945.015
"A41050535"	2011	8945.248
"A17033473"	2016	8945.318
"A07068430"	2015	8945.366
"A96646880"	2009	8946.143
"A09015256"	2017	8946.175
"A08288490"	2012	8947.395
"A45012226"	2011	8947.429
"A28259141"	2008	8947.593
