nif	year	tesoreria
"A28228690"	2012	1808.28
"A33117995"	2012	1809.012
"A15010564"	2008	1809.076
"A03099405"	2011	1809.085
"B46054508"	2014	1809.853
"A11957792"	2008	1810.286
"B82612904"	2007	1811.38
"A03028461"	2017	1811.495
"A08311995"	2008	1811.55
"A30047120"	2010	1812.397
"A20036083"	2017	1812.493
"A42004598"	2014	1813.532
"A81808966"	2013	1813.662
"A46021804"	2009	1813.799
"A20039426"	2013	1814
"B46054508"	2007	1814.08
"A32006744"	2010	1814.459
"B46160842"	2011	1814.628
"A30041883"	2014	1815.021
"A11609682"	2012	1815.715
"A28025435"	2010	1816.091
"A08620056"	2010	1816.49
"A31017106"	2009	1816.671
"A16008294"	2015	1817.455
"A08200313"	2012	1818
"A15000227"	2007	1818.155
"B22004113"	2009	1819.003
"A28623155"	2016	1819.019
"A15010564"	2015	1820.31
"A30012645"	2012	1820.756
"B31784895"	2013	1820.786
"A43110337"	2008	1821.06
"B82988825"	2010	1821.113
"B36620193"	2013	1821.28
"A29008174"	2011	1821.695
"A28125920"	2009	1822
"A08493306"	2008	1822.605
"A41031303"	2016	1823
"A43036052"	2016	1823.531
"B08465601"	2017	1824.604
"A41069352"	2011	1824.811
"A20073169"	2013	1825.51
"A58393778"	2014	1825.536
"A48016794"	2011	1825.899
"A20036083"	2010	1826.73
"C28863686"	2012	1826.761
"B12006623"	2015	1827.177
"B41063355"	2016	1827.945
"B43029305"	2013	1828.165
"A12294815"	2017	1828.262
"B57208878"	2010	1828.453
"A03026697"	2012	1828.836
"B28403194"	2008	1829.76
"A43016757"	2013	1829.895
"B48841282"	2016	1830.209
"B01015221"	2010	1830.257
"A78400603"	2010	1830.343
"A08514135"	2012	1830.755
"A25007105"	2017	1830.808
"A08510364"	2015	1831.599
"A28420602"	2016	1831.718
"A08026197"	2016	1832
"A31031545"	2007	1832.684
"A08626103"	2010	1833
"A28080489"	2011	1833.726
"A08225278"	2012	1833.796
"B30020226"	2009	1834.29
"A12002887"	2011	1834.582
"A48080683"	2008	1834.605
"A25418401"	2015	1837
"A28700383"	2011	1837.354
"A14022099"	2012	1838.085
"A35251727"	2017	1839.166
"C28863686"	2010	1839.284
"A30036933"	2008	1839.315
"A57346926"	2016	1839.366
"A28148898"	2017	1840
"A26297663"	2007	1840.792
"B28205532"	2016	1841.214
"A29955093"	2016	1841.614
"A61401857"	2015	1842.032
"A08193591"	2015	1842.255
"A30041719"	2008	1842.413
"A29005782"	2009	1842.522
"A16010126"	2008	1842.582
"B30604565"	2014	1843.129
"A09354176"	2017	1843.47
"A33614082"	2012	1843.556
"A46051918"	2010	1843.784
"A48108484"	2017	1844
"A38010997"	2014	1844.024
"A28381564"	2015	1844.257
"B31065980"	2011	1844.82
"A36249076"	2013	1844.92
"A08304933"	2013	1845.02
"A58393778"	2012	1845.618
"A17017005"	2013	1846.056
"A31017106"	2010	1846.454
"B27007897"	2016	1847.035
"A02012714"	2011	1847.389
"A38013272"	2009	1847.511
"B84654201"	2016	1847.537
"A31031545"	2017	1847.975
"A20806329"	2012	1848.276
"A15016702"	2013	1848.383
"A35026590"	2009	1848.879
"A46111654"	2008	1848.897
"A28067338"	2013	1849.006
"A06008361"	2014	1849.137
"A28667244"	2012	1849.197
"A46099776"	2013	1849.83
"A28228690"	2011	1849.85
"A28684512"	2008	1849.901
"B46055489"	2008	1850.079
"A78526811"	2009	1850.086
"A33026105"	2012	1850.811
"A08277014"	2009	1850.941
"B33029729"	2008	1850.999
"A08644932"	2012	1851.866
"A23014871"	2013	1852.09
"A48016794"	2012	1852.778
"A08288490"	2014	1853.041
"B31065980"	2013	1853.159
"A38003679"	2011	1853.258
"B46070728"	2010	1853.795
"A46021804"	2008	1854.254
"F10027423"	2013	1854.576
"A59736686"	2011	1855.606
"A41014986"	2011	1855.926
"A07032030"	2011	1856.085
"A46019063"	2014	1856.37
"A22009906"	2008	1856.445
"A24056319"	2015	1858.011
"A28623379"	2017	1858.117
"A35517671"	2008	1858.654
"A08620056"	2013	1859.3
"B46084695"	2014	1859.608
"A58253816"	2010	1859.698
"A58534777"	2015	1859.794
"A28167567"	2013	1859.889
"A28216992"	2017	1861.448
"A07052244"	2017	1861.556
"B79945150"	2012	1862.007
"A31003304"	2015	1862.837
"A36008886"	2012	1863.153
"B30721237"	2017	1863.281
"A81487027"	2010	1863.661
"A29350139"	2013	1863.709
"A35046911"	2015	1864.001
"B28623593"	2015	1864.287
"A30023204"	2011	1865.021
"B62725320"	2017	1865.764
"A13005384"	2009	1865.843
"A08026197"	2013	1866
"A59736686"	2010	1867.14
"A28145498"	2009	1867.884
"A28695856"	2014	1868.283
"B60653466"	2011	1868.489
"A25007105"	2007	1868.5
"A28456820"	2015	1869.555
"A29003951"	2009	1870.006
"B33119983"	2008	1870.319
"A08311995"	2012	1870.348
"B83840900"	2016	1870.387
"A08098576"	2017	1870.521
"A50036037"	2016	1870.757
"B28934081"	2012	1870.982
"A08094435"	2010	1871.677
"A17020561"	2015	1872.096
"B41031980"	2011	1872.315
"A41008301"	2015	1872.342
"A40005514"	2016	1872.41
"A28245009"	2016	1873.692
"A39003025"	2017	1874.16
"B08158917"	2009	1874.53
"A41017161"	2010	1874.618
"B60552619"	2013	1875.114
"A04017497"	2008	1875.163
"A08222465"	2011	1875.394
"A57277709"	2012	1875.556
"B31072705"	2011	1876.025
"A20024832"	2012	1876.107
"A28173573"	2012	1876.429
"B41621038"	2017	1876.638
"A08145385"	2010	1877.355
"B81762684"	2013	1877.488
"A08562431"	2016	1878.261
"A31082712"	2007	1878.93
"A17006792"	2010	1879.112
"A83826362"	2013	1879.258
"A17045972"	2017	1879.327
"A36036739"	2007	1881.14
"B28250090"	2013	1881.809
"A28900975"	2007	1881.94
"A50043298"	2012	1882.256
"A41035742"	2014	1882.549
"A28900975"	2014	1883.086
"B60552619"	2017	1883.364
"A30009146"	2016	1884.647
"A28623155"	2015	1884.785
"B03010634"	2008	1885.474
"A08606378"	2016	1885.52
"B07039514"	2015	1886.104
"B46115838"	2012	1887
"A03077898"	2015	1887.182
"A28667244"	2013	1887.453
"B12015210"	2009	1887.534
"A20053773"	2013	1888.286
"B03036712"	2016	1889.462
"A41002809"	2010	1889.569
"A08093015"	2008	1889.967
"A48114151"	2010	1890.915
"A25020629"	2017	1891.252
"A41277336"	2013	1891.355
"A01012103"	2011	1891.602
"B23357700"	2007	1891.7
"A14030027"	2013	1891.763
"B41072471"	2011	1892.099
"B11900602"	2016	1892.828
"F10017804"	2007	1893.592
"A59990580"	2017	1893.804
"A45013620"	2012	1894.408
"A08626103"	2013	1895
"B38005377"	2007	1895.217
"A22008106"	2010	1896.028
"A38017844"	2015	1896.338
"B36007904"	2007	1896.51
"A46007548"	2010	1896.676
"A28058725"	2015	1896.821
"A29018207"	2016	1897.098
"B38017554"	2009	1897.367
"A08720708"	2012	1897.519
"A61427183"	2012	1897.8
"A45445210"	2008	1898
"B30043558"	2014	1898.096
"B11024262"	2012	1898.137
"B46201158"	2017	1899
"A08612061"	2015	1899.784
"A33373622"	2011	1899.807
"A08008450"	2015	1900
"A28700383"	2015	1900.002
"B46160842"	2013	1900.111
"A39000849"	2016	1900.148
"A45002839"	2017	1900.503
"B04028734"	2017	1900.76
"A12029039"	2013	1901.26
"B41031980"	2015	1901.387
"A48047377"	2017	1902.316
"A07042435"	2016	1902.649
"B03035854"	2012	1903.037
"B20056255"	2016	1903.843
"B15596331"	2017	1903.942
"A03099405"	2014	1904.114
"B41072471"	2007	1904.16
"B50031749"	2010	1904.248
"A80897770"	2017	1904.887
"A12012340"	2010	1905.458
"F10017804"	2015	1905.503
"A29661394"	2009	1906.78
"B03100831"	2016	1907.071
"A28108447"	2013	1907.66
"A46126686"	2008	1907.927
"B38071155"	2015	1908.328
"B47506811"	2013	1908.784
"A81944324"	2008	1909
"A08584062"	2013	1909.07
"A41002809"	2012	1909.322
"A30036933"	2012	1909.593
"A45007614"	2014	1910.034
"A46134748"	2012	1910.59
"A28132959"	2014	1910.733
"A41008640"	2012	1911
"A30009146"	2014	1912.441
"A28249993"	2009	1913.093
"A45013620"	2013	1914.395
"A58294166"	2014	1915.438
"A08421190"	2014	1915.515
"A17023813"	2013	1916.785
"B19179662"	2015	1917.164
"A23014871"	2012	1917.592
"A41050535"	2007	1917.92
"A33015454"	2009	1918.489
"A08514986"	2017	1918.777
"A18006569"	2012	1918.925
"A37043015"	2016	1920.154
"A08042764"	2016	1920.387
"A28684512"	2013	1920.596
"A46044814"	2010	1921.209
"A81487027"	2015	1922.087
"B46164463"	2010	1922.41
"B28617256"	2008	1922.455
"A61797536"	2007	1923
"A36249076"	2010	1923.204
"A45010543"	2013	1923.433
"A36036739"	2010	1923.839
"B20062295"	2016	1923.926
"A20020277"	2016	1924.002
"A08005761"	2008	1924.06
"A58534777"	2011	1924.338
"A09354176"	2016	1924.64
"A28475770"	2013	1924.735
"A28189082"	2012	1924.922
"A36002285"	2012	1925.58
"A08667016"	2013	1925.705
"A28586592"	2008	1926.068
"A04001897"	2011	1926.239
"B31049273"	2008	1926.41
"A46048732"	2010	1926.517
"A59202853"	2014	1926.687
"A28249993"	2011	1926.735
"A45015872"	2008	1927.247
"A08414906"	2017	1928.501
"B85036887"	2015	1928.904
"B28084168"	2007	1930.32
"A62520788"	2016	1930.601
"A07265465"	2014	1931.226
"B30516645"	2007	1931.342
"A28138386"	2010	1931.442
"A08244808"	2010	1931.747
"A28422335"	2017	1932.369
"B28304129"	2014	1932.654
"B28403194"	2009	1933
"A41031303"	2011	1933
"A29018207"	2011	1933.919
"A78020732"	2007	1933.948
"A18006569"	2011	1933.993
"A08002073"	2010	1934.162
"B47011374"	2009	1935.017
"A08290405"	2016	1935.025
"A48865679"	2017	1935.237
"A41010521"	2010	1935.65
"B46055489"	2009	1935.698
"A28623155"	2012	1935.998
"A28132959"	2012	1936.055
"A03077898"	2017	1936.955
"A24020828"	2008	1937
"A08510364"	2016	1937.221
"A04006417"	2011	1937.389
"A08105371"	2012	1937.945
"B38008983"	2008	1938.285
"B46055489"	2016	1938.609
"A08489007"	2016	1938.969
"A08191579"	2012	1939.17
"B28218287"	2016	1939.365
"B78077724"	2009	1940
"A39012638"	2015	1940.402
"A38003679"	2012	1940.525
"A08102410"	2007	1941.43
"A28058758"	2015	1941.632
"A08626103"	2014	1942
"B30516645"	2009	1942.302
"B37020179"	2011	1942.312
"B28670602"	2017	1942.394
"A39000187"	2012	1942.441
"A78393840"	2007	1942.696
"A47022058"	2007	1943.34
"A28700383"	2010	1943.62
"A20060075"	2011	1944.723
"B03036712"	2012	1945.275
"A08489007"	2015	1946.097
"B39021217"	2016	1946.705
"A41080144"	2010	1946.868
"A38017844"	2009	1946.894
"A85279107"	2015	1946.99
"B28138196"	2007	1947.49
"A08606378"	2015	1947.656
"B31072705"	2014	1947.945
"A08005761"	2007	1948.1
"A46068284"	2010	1949
"A08384190"	2009	1949.364
"B42001297"	2011	1949.73
"A20008579"	2008	1951.491
"A03057221"	2016	1952.014
"A28075968"	2010	1952.377
"A35046911"	2016	1952.678
"A08063372"	2013	1952.847
"B07039514"	2017	1952.916
"A50040013"	2014	1953.14
"A28842003"	2017	1953.282
"A28674968"	2013	1954.228
"A38019543"	2015	1954.347
"A03088580"	2007	1954.82
"A14580385"	2012	1955.284
"A28145498"	2008	1955.585
"B08292054"	2008	1956.69
"B03036712"	2008	1957.219
"A08191579"	2007	1957.263
"A28112555"	2011	1957.305
"A28025435"	2011	1957.763
"A15033699"	2007	1958.082
"A30046320"	2008	1958.74
"A03032653"	2011	1959.255
"B23014848"	2011	1959.51
"A08221582"	2009	1959.78
"A28023422"	2007	1959.843
"A40005514"	2009	1960.421
"A01005594"	2008	1960.571
"A35517671"	2012	1960.759
"B35015262"	2009	1960.824
"A41069352"	2009	1961.268
"A28422335"	2009	1961.315
"A28085686"	2009	1961.387
"A11006095"	2017	1961.705
"A79259362"	2007	1961.76
"A08128910"	2012	1961.9
"A08687204"	2012	1962.759
"A28051597"	2013	1963.904
"B31072705"	2012	1964.174
"A80652423"	2007	1964.95
"A08005688"	2016	1965.553
"B91372748"	2012	1965.565
"A40005514"	2010	1966.255
"A08274987"	2014	1967.263
"A08360844"	2013	1967.462
"A48080683"	2009	1967.641
"A28651222"	2013	1968.687
"B38927463"	2017	1968.838
"B28304129"	2013	1968.944
"B30516645"	2010	1969.266
"A28801942"	2010	1969.843
"A08713869"	2014	1971.496
"A30023238"	2017	1971.617
"B31065212"	2013	1971.784
"A08224081"	2015	1972.201
"A47011721"	2010	1972.309
"A08513178"	2007	1972.39
"A07018112"	2013	1972.392
"A62035282"	2008	1972.548
"A48119622"	2007	1973.35
"A28715027"	2010	1973.387
"B04018495"	2011	1973.468
"A03032653"	2012	1973.546
"A28259141"	2008	1974.42
"A25010430"	2007	1974.833
"A48847321"	2017	1975.447
"B04001848"	2010	1975.781
"A15016702"	2016	1975.91
"B39446315"	2010	1976.118
"B28670602"	2016	1976.487
"A08713869"	2016	1977.215
"A28485571"	2009	1977.407
"B28227775"	2008	1977.971
"A28574044"	2012	1978.323
"A07013055"	2013	1978.528
"B12029153"	2010	1978.656
"A08278731"	2011	1978.976
"A16010126"	2011	1979.593
"A12010948"	2007	1979.61
"A03047628"	2013	1979.647
"B46160842"	2010	1980.116
"B47011374"	2014	1981.214
"B43241769"	2009	1981.553
"B46055489"	2011	1981.589
"A28662005"	2009	1982.268
"F49006554"	2017	1983.046
"A14009823"	2015	1984.52
"B11606761"	2017	1984.918
"B92091404"	2014	1985.252
"A31096233"	2011	1985.272
"A27252063"	2015	1985.553
"A08290405"	2008	1985.57
"B38238788"	2015	1985.615
"A12029468"	2015	1985.718
"A12007555"	2016	1986.228
"A29661394"	2012	1986.778
"A08031544"	2009	1987.501
"A40163909"	2009	1988
"A30032619"	2007	1988.03
"A41014986"	2008	1988.433
"A03036373"	2007	1988.714
"A36249076"	2012	1989.512
"B46140885"	2011	1989.74
"A28449569"	2015	1989.857
"B58222548"	2010	1989.925
"A45002219"	2008	1989.95
"A07084940"	2008	1990.16
"A28411577"	2014	1990.233
"A07265465"	2015	1990.488
"A27007731"	2010	1990.965
"A79047916"	2015	1991.278
"A17039140"	2013	1991.604
"A41002544"	2013	1992.968
"A08182206"	2008	1993.006
"A08311995"	2011	1993.469
"A48020200"	2009	1993.779
"F10027423"	2015	1993.886
"A33601899"	2010	1994
"A08354441"	2015	1994.624
"A41008640"	2015	1995
"A41031303"	2014	1995
"A41059445"	2014	1997.546
"A48110381"	2016	1998.191
"A28711893"	2009	1999.07
"A08522971"	2016	1999.948
"B08407322"	2012	2000.685
"A01002864"	2008	2000.918
"A23010705"	2014	2001.524
"A14027635"	2016	2002
"A30014211"	2014	2002.132
"B17017237"	2017	2003.079
"A33618257"	2016	2003.587
"A08513178"	2016	2003.739
"B46135364"	2012	2004.332
"B30603229"	2009	2004.958
"A09010661"	2010	2005.114
"A80652423"	2010	2005.168
"A28617801"	2010	2005.207
"A43029339"	2011	2006.228
"B50023142"	2011	2006.544
"B46162376"	2015	2006.935
"A17013657"	2015	2007.112
"A50060011"	2014	2007.502
"A03063583"	2010	2007.734
"A46070777"	2011	2008.318
"A31017106"	2008	2008.576
"A33373622"	2008	2008.603
"A30046320"	2013	2009.009
"B46071080"	2013	2009.782
"A42004598"	2012	2010.572
"B28557064"	2009	2011.293
"A20020277"	2007	2011.352
"A30012645"	2009	2011.863
"A07013907"	2015	2012
"A08109365"	2010	2012.842
"A73350399"	2017	2012.923
"A12021556"	2009	2012.977
"A32006744"	2009	2013.151
"A29661394"	2008	2013.292
"B11630886"	2012	2013.489
"B29901469"	2011	2013.676
"A18012807"	2015	2014.191
"A28443158"	2014	2014.495
"A28617801"	2009	2014.855
"A08276867"	2014	2015.318
"A20060075"	2009	2017.074
"A30033898"	2011	2017.31
"A41017161"	2016	2017.356
"A15590904"	2017	2018
"A39000849"	2017	2018.488
"B43361724"	2014	2018.728
"A08029951"	2012	2018.884
"A01012103"	2013	2018.893
"B36684157"	2012	2019.055
"A08278731"	2012	2019.186
"A08203887"	2009	2019.978
"B25436122"	2014	2020.87
"A08431090"	2008	2021
"A28456820"	2011	2021.392
"A47009196"	2014	2022.278
"A31501901"	2012	2022.924
"A15007727"	2012	2022.99
"A08489007"	2017	2023.153
"B36684157"	2009	2023.862
"A35101732"	2008	2024
"B26011627"	2017	2024.334
"B29014826"	2013	2024.533
"A25026733"	2012	2024.923
"A08413403"	2013	2025.938
"A39012638"	2012	2027.453
"A30014211"	2012	2027.593
"A08384190"	2011	2028.19
"A28091262"	2015	2028.748
"A09028184"	2007	2029.9
"A24014227"	2013	2030.379
"B03028784"	2013	2032.833
"A08667016"	2015	2033.522
"A32007817"	2011	2034.081
"A43020759"	2013	2034.192
"A28283067"	2013	2034.501
"A81808966"	2015	2034.678
"A41002809"	2011	2035.14
"B12015210"	2011	2035.223
"B08292054"	2009	2035.267
"B12536934"	2009	2036.44
"A23016157"	2012	2036.515
"A28332914"	2012	2036.526
"A41050535"	2008	2036.877
"A73093734"	2013	2038.312
"A28456820"	2014	2038.572
"A08290405"	2017	2039.29
"A28025435"	2007	2039.62
"A08224545"	2007	2039.778
"A58415779"	2010	2040.155
"A44004422"	2014	2040.206
"B07883457"	2017	2040.352
"B11050176"	2010	2040.435
"A03011392"	2013	2040.451
"A28271914"	2013	2041.076
"B15017908"	2009	2041.77
"B50023142"	2013	2042.66
"A11355526"	2012	2042.711
"A41017161"	2011	2042.765
"A48117881"	2014	2042.885
"B47572367"	2014	2043.07
"A46072203"	2015	2043.617
"A08646200"	2015	2046.326
"A41061318"	2008	2046.953
"B15017908"	2008	2047.2
"A45015872"	2015	2047.205
"B36009942"	2013	2047.522
"A33373622"	2014	2047.879
"A26004093"	2011	2048.051
"B30603229"	2008	2048.459
"A81933772"	2013	2048.528
"A03024809"	2015	2048.93
"A46031027"	2013	2048.974
"A28245009"	2012	2049.1
"A43020759"	2012	2049.6
"A80433519"	2014	2049.652
"B63805295"	2013	2049.989
"A35031343"	2011	2050.125
"A33603317"	2007	2050.15
"A28283794"	2009	2051.103
"A46072823"	2012	2052
"A08851321"	2008	2052.135
"A28137255"	2014	2053.206
"A39031620"	2016	2053.584
"B28193340"	2008	2054.239
"A12000071"	2012	2055.452
"A96569207"	2017	2055.663
"B41086844"	2012	2055.695
"B46084695"	2007	2056.05
"A12000071"	2013	2056.638
"A33614082"	2013	2056.786
"A07035934"	2010	2057.187
"A58394941"	2008	2057.27
"B08194359"	2007	2057.82
"A46035770"	2014	2058.168
"B35054006"	2015	2058.603
"A15017163"	2013	2058.731
"A12002887"	2014	2058.912
"A40163909"	2010	2059
"A50040013"	2010	2059.05
"A07013055"	2007	2060.855
"B46055448"	2017	2060.97
"A08934168"	2014	2061
"A96646880"	2016	2061.093
"A30041719"	2011	2061.206
"A33026105"	2016	2061.212
"B62385067"	2009	2062.012
"A03028552"	2016	2062.944
"A33610106"	2014	2063.09
"B08619405"	2015	2063.339
"A08203887"	2012	2063.423
"A28108447"	2008	2063.515
"B42001297"	2015	2064.244
"A63796395"	2014	2064.295
"B07883457"	2015	2064.564
"A84430107"	2012	2064.731
"A07051253"	2013	2064.743
"A01002864"	2013	2064.85
"A03062619"	2011	2065.166
"A36605772"	2013	2065.699
"B62850094"	2017	2066.148
"A24010381"	2008	2066.648
"A28106003"	2014	2067.246
"A46019063"	2017	2067.61
"A28416089"	2008	2067.625
"B46039061"	2012	2067.833
"A28070167"	2009	2067.883
"A08311995"	2010	2068.354
"B58875048"	2014	2068.769
"A30021877"	2013	2069.83
"B29901469"	2016	2069.893
"B03087293"	2017	2070.155
"B12006623"	2014	2070.194
"A28085686"	2017	2070.355
"A08225278"	2008	2070.448
"A03011541"	2013	2071.046
"A28067338"	2014	2071.459
"A46111654"	2015	2072.139
"A78526811"	2011	2072.401
"A28368603"	2010	2072.404
"B11606761"	2008	2073.469
"A08527020"	2013	2073.863
"B79232096"	2017	2074
"A16010126"	2013	2074.926
"B41031980"	2014	2075.167
"A50008390"	2013	2075.533
"B37020179"	2010	2075.597
"A03047628"	2014	2075.656
"A28523066"	2014	2076
"A78092764"	2011	2077.085
"B28623593"	2012	2077.751
"B46055489"	2015	2079.079
"A12512497"	2012	2081.288
"A08720708"	2015	2081.535
"A31001027"	2014	2081.916
"A12105029"	2014	2082.137
"B46090791"	2009	2082.365
"A39028378"	2017	2082.692
"A14009823"	2008	2082.76
"A28145191"	2017	2082.864
"A17000993"	2007	2083
"A03050572"	2013	2083.382
"A37003050"	2016	2083.426
"B41042698"	2015	2083.559
"A46165304"	2015	2083.583
"A28216992"	2011	2083.615
"A41035742"	2012	2084.266
"A53552634"	2017	2084.266
"A08199168"	2007	2084.554
"A07035934"	2017	2084.632
"B30604565"	2016	2084.68
"B46023677"	2013	2085.138
"A08667016"	2014	2085.273
"B38071155"	2010	2085.454
"A48093868"	2014	2085.865
"A41057209"	2014	2086.164
"A04017497"	2009	2086.704
"A28422335"	2011	2088.084
"A46051918"	2016	2088.19
"A12021390"	2012	2088.858
"B28227866"	2011	2089.206
"A26014035"	2008	2089.42
"A08431090"	2017	2090
"A08221582"	2010	2090.051
"A31018799"	2012	2090.932
"B58613076"	2008	2091.528
"F03842671"	2017	2091.77
"A17021460"	2008	2092.591
"A03050572"	2009	2092.8
"B50029263"	2009	2092.898
"A08200313"	2008	2092.98
"A08622938"	2013	2093.297
"A33126244"	2016	2093.889
"A28070167"	2013	2094.075
"B26011627"	2013	2094.207
"A48031140"	2010	2094.429
"A41084740"	2012	2094.878
"B30000574"	2008	2094.88
"A78389608"	2012	2095.278
"A50011980"	2014	2095.51
"A46079380"	2008	2095.991
"B84603935"	2016	2096.074
"B41072471"	2012	2096.22
"A09010661"	2009	2096.362
"A25041146"	2013	2096.422
"A28216992"	2012	2096.627
"A08479297"	2011	2096.722
"F30046411"	2014	2097.169
"B11630886"	2010	2097.783
"A17044546"	2011	2098.653
"A46021804"	2010	2098.677
"A24004426"	2013	2099.176
"A03040854"	2015	2099.217
"A04001897"	2012	2099.469
"A31003304"	2012	2100.347
"A08128035"	2007	2101.104
"A48061675"	2011	2101.582
"A14009823"	2009	2103.394
