nif	year	deudas_financ
"A24003873"	2007	3414.904
"A14022099"	2010	3415.12
"A41038274"	2017	3415.345
"A08181067"	2013	3415.574
"A01006659"	2017	3415.614
"A24015406"	2015	3415.745
"B50023142"	2013	3417.304
"A28357903"	2011	3418.149
"A28427581"	2014	3418.521
"A29003423"	2017	3418.744
"A33025974"	2012	3419.124
"B39026265"	2013	3419.655
"A08069809"	2014	3420.497
"B01003581"	2012	3421.758
"A13002134"	2016	3421.783
"A50038959"	2014	3422.314
"A08146870"	2007	3422.983
"A16010126"	2015	3423.099
"A46002069"	2007	3423.394
"A61831681"	2016	3423.492
"A46156048"	2010	3423.587
"A28321313"	2015	3423.684
"A08026635"	2008	3423.795
"B28126019"	2014	3424.065
"A28427581"	2013	3424.239
"A08075293"	2009	3424.513
"B04028734"	2015	3424.598
"A81933772"	2009	3425.134
"A09018730"	2014	3425.215
"B27007897"	2012	3425.245
"B41007576"	2007	3426.18
"A12014346"	2007	3426.638
"A28266989"	2016	3427
"B08216202"	2013	3428.888
"B08216202"	2012	3429.508
"B29369758"	2014	3430.518
"A46226122"	2011	3430.52
"A08481632"	2010	3430.62
"A07068430"	2012	3431.259
"A36008886"	2011	3431.527
"B59162701"	2015	3431.727
"B41007576"	2008	3432.08
"A08723926"	2011	3432.095
"A28106003"	2014	3432.872
"B08195653"	2013	3432.944
"A29049509"	2014	3433.284
"A08209538"	2010	3434.582
"A46068862"	2008	3434.833
"A36600518"	2011	3436.6
"A46106928"	2015	3436.746
"B12007357"	2011	3436.817
"A08075293"	2007	3438.16
"B33602707"	2014	3438.373
"A21006861"	2012	3438.562
"A08081986"	2017	3439.257
"A30018345"	2013	3439.362
"A15016595"	2009	3439.814
"A34009191"	2011	3439.92
"A08211112"	2012	3440.784
"A18012930"	2017	3441.388
"A41018854"	2011	3441.996
"B18551226"	2015	3442.507
"B35031665"	2015	3443.986
"A08146474"	2014	3444.214
"A08203887"	2017	3444.49
"B30034573"	2009	3444.614
"A04016952"	2013	3445.115
"A46048732"	2008	3445.421
"A61557641"	2013	3446.085
"A28410850"	2012	3447.911
"B73212417"	2013	3448.256
"A08499568"	2009	3448.411
"A17202375"	2017	3448.653
"A17001322"	2014	3448.789
"A47025895"	2013	3449.578
"A17006479"	2017	3449.648
"A50066562"	2009	3451.4
"B08271694"	2007	3451.425
"B96683347"	2013	3451.712
"B37024825"	2013	3452.497
"A08906208"	2017	3452.671
"A15685373"	2012	3452.916
"A01000249"	2012	3453.198
"B08463424"	2008	3453.556
"B27011477"	2012	3454.059
"A31196983"	2017	3454.91
"B28255016"	2009	3455.203
"B46055489"	2012	3456.067
"A17003757"	2011	3456.223
"B39026265"	2014	3456.808
"A46082228"	2016	3456.918
"A28519932"	2017	3457.128
"A33689530"	2010	3457.905
"A31037294"	2016	3458.64
"A28457059"	2015	3458.766
"A03061850"	2016	3458.864
"A21102157"	2011	3459.112
"A29030848"	2008	3460.351
"B60420692"	2015	3460.81
"B36008555"	2016	3461.038
"A28184661"	2017	3461.255
"A46002069"	2009	3461.497
"B12003554"	2009	3461.637
"A04016952"	2014	3461.773
"A08238578"	2012	3461.888
"A33036807"	2016	3462.351
"B30605760"	2010	3462.762
"A12014346"	2010	3464.38
"A08591075"	2014	3466.128
"A39031620"	2017	3466.56
"A43002450"	2012	3467.546
"A33610304"	2016	3467.66
"A47214424"	2017	3468.284
"B16010464"	2015	3468.928
"A43015338"	2011	3469.375
"B15021835"	2016	3469.674
"B30033666"	2007	3469.881
"B15596331"	2011	3469.907
"B38380473"	2016	3470.424
"A47000641"	2011	3470.553
"A08606378"	2008	3470.712
"B45007671"	2007	3471.057
"A48155352"	2010	3471.975
"A28002640"	2011	3472.779
"F46028072"	2013	3472.783
"A08450421"	2013	3472.847
"A24004103"	2015	3473.222
"A08360844"	2017	3473.329
"B16010464"	2014	3475.652
"B28127447"	2008	3475.67
"B20070082"	2009	3476.141
"A08075293"	2011	3476.404
"A08104994"	2009	3477.512
"A43002450"	2007	3477.71
"A28407484"	2016	3478.407
"A60016037"	2013	3478.629
"B28455574"	2013	3478.847
"A01005594"	2012	3479.914
"A46082228"	2017	3481.792
"B03032620"	2012	3481.908
"B58836321"	2016	3483
"A29025368"	2015	3483.312
"A34009191"	2015	3484.549
"A48092886"	2013	3484.856
"B48111124"	2013	3485.309
"A47022165"	2009	3486.004
"A19012962"	2014	3487.125
"A28668127"	2017	3487.586
"A08075293"	2008	3487.889
"A36005718"	2008	3488.107
"A34009936"	2008	3488.994
"B58836321"	2015	3489
"A08332256"	2013	3489.491
"B03019601"	2015	3491.061
"B12018008"	2014	3491.929
"B47009626"	2009	3492.129
"A03050572"	2016	3493.17
"B12007456"	2012	3493.857
"A47000641"	2012	3493.899
"A50057322"	2009	3494.197
"A24015406"	2014	3494.534
"A60362266"	2016	3494.617
"A43028588"	2014	3494.848
"B28126019"	2009	3497.774
"B03004801"	2017	3498.615
"A33025974"	2013	3498.668
"B50029263"	2009	3501.369
"A43015338"	2012	3501.83
"A01167204"	2007	3502.656
"B57208878"	2011	3503.081
"B35110410"	2016	3503.251
"A08622938"	2015	3503.375
"A48020358"	2015	3503.45
"A17202375"	2007	3504.43
"A31825466"	2015	3504.712
"A15685373"	2014	3504.818
"A08730277"	2015	3505.315
"B30033666"	2011	3505.742
"A08520629"	2013	3506.023
"A43028588"	2017	3506.607
"B08125940"	2008	3506.71
"A48071351"	2012	3506.968
"A50052489"	2014	3507.17
"A08513178"	2015	3507.508
"B60171162"	2008	3507.701
"A08081986"	2016	3507.812
"A35028208"	2010	3509.609
"B31083488"	2015	3510.228
"B46163655"	2014	3513.848
"F43393065"	2015	3514.107
"B50023142"	2009	3514.15
"A82335746"	2009	3514.751
"A30029862"	2008	3515.84
"A30023295"	2015	3515.942
"A20031126"	2007	3516.677
"B12536934"	2011	3516.811
"B28127447"	2010	3517.315
"A17014879"	2011	3518.624
"A30006142"	2008	3519.021
"B12027843"	2009	3519.134
"A28067338"	2013	3519.222
"A28030062"	2010	3519.384
"A07427081"	2009	3519.807
"A15027139"	2012	3520.204
"B96011283"	2013	3520.478
"A36604882"	2014	3521.943
"A46066825"	2007	3523.907
"A78067188"	2008	3524.21
"B36009207"	2016	3524.35
"A08484107"	2012	3525.049
"B85036887"	2017	3525.688
"A46078267"	2017	3525.848
"A08104994"	2014	3526.733
"A30036214"	2013	3526.836
"A73350399"	2016	3528.561
"A46137352"	2015	3528.92
"A33013202"	2008	3529
"A30031769"	2010	3529.181
"B50023142"	2011	3530.175
"A41017161"	2015	3530.476
"A38027637"	2017	3530.64
"A07061161"	2010	3531.843
"A08157737"	2010	3532.149
"A46043154"	2016	3532.94
"A21000427"	2008	3533.1
"A19012962"	2012	3533.106
"A28147197"	2012	3533.305
"B06013841"	2014	3534.24
"A21006861"	2008	3534.33
"A12029039"	2011	3535.029
"A08181067"	2014	3535.477
"A05122460"	2016	3535.536
"A22012223"	2010	3535.877
"A08499568"	2012	3536.113
"B12536934"	2017	3536.385
"A08700197"	2012	3537.543
"A22001721"	2010	3538.396
"B28148773"	2014	3538.853
"B48059786"	2012	3538.883
"A14037642"	2016	3538.891
"A28375467"	2009	3539.161
"A08513178"	2016	3539.538
"A11545795"	2016	3541.638
"A30024798"	2016	3542.249
"A13002134"	2011	3542.854
"A30023295"	2017	3542.979
"A08360109"	2014	3543.109
"A28341055"	2009	3543.634
"A08541021"	2013	3545.075
"B46149555"	2017	3546.866
"A28294718"	2016	3547
"A01005594"	2011	3547.025
"A46137352"	2013	3547.827
"A08591075"	2017	3547.979
"A33025974"	2009	3548.482
"B36009207"	2013	3548.85
"A04047700"	2014	3548.883
"B20070082"	2015	3548.988
"B01267277"	2013	3550.492
"A35735083"	2014	3550.768
"A02013985"	2017	3551.668
"B43202076"	2017	3552.02
"A07068430"	2013	3554.668
"A28321313"	2014	3554.944
"A48093538"	2013	3555.527
"B41070020"	2015	3555.844
"A23022783"	2011	3558.146
"A22012223"	2012	3558.519
"A33615980"	2014	3558.646
"B78077724"	2008	3559
"A08466807"	2016	3559.415
"A12016093"	2009	3560.584
"A28362127"	2011	3560.993
"A41080144"	2009	3561.233
"A14004691"	2015	3561.339
"A08209538"	2009	3561.433
"A33026105"	2014	3561.502
"A28131274"	2009	3561.583
"A46156048"	2011	3562.421
"A01006659"	2015	3563.783
"A01001072"	2013	3564.605
"A08186074"	2012	3564.86
"A30006142"	2009	3565.91
"A36002285"	2012	3566.628
"A80352420"	2007	3567.58
"B12027843"	2011	3567.823
"A30037873"	2017	3567.827
"A15009665"	2011	3567.99
"A02006021"	2012	3569.183
"A28313351"	2010	3569.598
"A08906208"	2010	3570.167
"A30603716"	2008	3571.66
"A08026627"	2013	3571.841
"A08159816"	2015	3572.988
"A08493306"	2008	3573.94
"A08489007"	2009	3573.954
"A46043154"	2010	3574.153
"A46048732"	2014	3574.153
"A36014595"	2013	3574.557
"A50057322"	2011	3574.815
"A46056255"	2012	3575.327
"A08091894"	2012	3575.755
"A08453219"	2010	3576.404
"B31631062"	2011	3576.654
"B28126019"	2012	3576.893
"A11682507"	2017	3577.232
"B46103131"	2010	3578.656
"A08700197"	2013	3578.734
"A58061383"	2010	3578.817
"A04006417"	2013	3579.63
"B08147696"	2007	3579.94
"B30558290"	2008	3580.094
"A03084936"	2014	3580.138
"A96773940"	2015	3581
"B08407322"	2015	3582.789
"A08499568"	2011	3583.69
"A15012305"	2008	3583.805
"B80470628"	2016	3584.793
"A08700197"	2011	3585.887
"B82393778"	2012	3585.938
"A15012305"	2010	3586.388
"B38004966"	2017	3587.253
"F30046411"	2016	3588.675
"A28324630"	2012	3589.955
"A48009328"	2017	3590.374
"B48033278"	2015	3591.323
"A28681492"	2008	3592.16
"B43110113"	2008	3592.808
"A78067188"	2012	3594
"B28579324"	2016	3594.596
"A20165650"	2015	3595.861
"A48031686"	2008	3596.92
"A48093868"	2017	3597.035
"A46082228"	2014	3597.078
"A08499568"	2007	3597.19
"A48064182"	2010	3598
"A61557641"	2017	3598.746
"B08216202"	2011	3599.056
"A08192965"	2014	3599.281
"A08332256"	2014	3600.533
"A33602905"	2015	3600.546
"A28651222"	2012	3602.293
"A08700197"	2017	3602.539
"B45555489"	2016	3603.607
"B15017908"	2009	3603.766
"A23012719"	2013	3604.264
"A31017106"	2011	3605.375
"B11469491"	2012	3605.517
"A15506934"	2015	3606.043
"A28404614"	2009	3606.073
"A33126244"	2009	3606.421
"A17003757"	2008	3607.893
"B60171162"	2007	3608.413
"A08119752"	2016	3608.988
"A14037642"	2015	3610.163
"A50615160"	2012	3610.402
"A05000682"	2011	3610.704
"A08094435"	2010	3611.973
"B96683347"	2012	3612.162
"A33025974"	2014	3613.558
"A03011392"	2012	3613.802
"B27011477"	2013	3615.978
"A28333490"	2016	3616.724
"A28427581"	2015	3621.003
"A33025974"	2010	3621.789
"A08565285"	2011	3622.52
"A20031126"	2010	3622.781
"A48071351"	2010	3624.05
"A32006611"	2016	3624.061
"A03035417"	2008	3624.516
"B46076287"	2015	3624.63
"A28485571"	2008	3626.464
"B08373250"	2017	3626.494
"B43241769"	2013	3627.474
"A11608999"	2015	3627.645
"A46137352"	2008	3628.631
"A36605038"	2007	3629.1
"A03033164"	2017	3629.138
"A25041146"	2009	3630.095
"A08200313"	2010	3631
"B59162701"	2007	3631.106
"A24003873"	2011	3631.385
"A12027488"	2010	3632.133
"B36002913"	2016	3633.303
"A08720245"	2017	3634.203
"A29030848"	2009	3634.578
"B41058124"	2016	3635.55
"A46151973"	2015	3638.693
"A36121176"	2010	3639.32
"A08200032"	2015	3640.519
"B08704439"	2014	3641.153
"A28457059"	2017	3641.887
"A82335746"	2007	3642.51
"B48045942"	2012	3642.604
"A08094567"	2009	3642.873
"A03001948"	2011	3643.267
"A42000901"	2011	3644.013
"A12027488"	2014	3644.122
"A46137352"	2012	3644.339
"A29016003"	2011	3644.856
"A08708620"	2010	3645.209
"B18012831"	2011	3645.42
"A11682507"	2009	3645.693
"B17023995"	2007	3646.049
"A43015338"	2015	3646.06
"B28240075"	2011	3646.2
"A28668580"	2014	3646.854
"A28375467"	2012	3647.226
"B59469296"	2016	3647.243
"A03017886"	2008	3647.678
"A12283388"	2009	3647.778
"B12008553"	2012	3648.205
"A33610304"	2007	3648.565
"A12013496"	2014	3648.983
"A17013657"	2014	3649.267
"A50615160"	2010	3649.516
"B81760829"	2007	3651.04
"B35043637"	2017	3652.273
"B46441275"	2015	3653.056
"A30017636"	2015	3653.552
"A28428233"	2009	3653.778
"A12027488"	2011	3653.99
"B59162701"	2016	3655.005
"A08363400"	2016	3655.266
"A36611903"	2008	3655.629
"A15685373"	2015	3658.006
"A50057322"	2010	3658.579
"A04047700"	2015	3658.73
"A43002450"	2011	3659.062
"A31013543"	2012	3659.258
"A28110971"	2009	3659.565
"A12029039"	2010	3660.279
"A47022165"	2010	3662.154
"B17023995"	2017	3663
"A08285157"	2014	3663.074
"A17013947"	2016	3663.179
"A08730277"	2013	3664.152
"A12014346"	2009	3665.586
"A96918867"	2012	3666.51
"A47438262"	2010	3667.532
"A60401585"	2015	3667.585
"A03028461"	2017	3668.27
"B08304610"	2013	3668.828
"A08098949"	2013	3670.552
"A31069321"	2007	3671.809
"A29025368"	2012	3671.845
"A08106031"	2015	3672
"A80771116"	2016	3673
"A23022783"	2012	3673.525
"B08275026"	2015	3674.884
"A30603716"	2012	3675.042
"A28321313"	2010	3676.016
"A50017334"	2014	3676.394
"A28321313"	2011	3676.694
"A36605038"	2009	3677.08
"A03001948"	2008	3680.499
"A61831681"	2017	3681.124
"A36008886"	2010	3682.515
"A48009773"	2015	3683.678
"B62785357"	2012	3685.555
"A83932475"	2015	3686.636
"A31449002"	2015	3686.894
"A50000876"	2008	3689.064
"A15009665"	2013	3689.71
"A78428596"	2016	3689.922
"A35115856"	2007	3690.35
"B35043637"	2014	3690.718
"A35040831"	2007	3691.732
"A29025368"	2011	3692.923
"A96773940"	2016	3693
"A08565285"	2007	3693.36
"A41018854"	2017	3693.515
"A30013791"	2014	3693.732
"A30012959"	2013	3695.14
"A20031126"	2009	3695.533
"A17055153"	2012	3696.283
"A12027488"	2009	3696.918
"A21006911"	2014	3697.629
"A06244131"	2010	3698.492
"A28321313"	2013	3699.483
"A17001678"	2016	3700
"A10011641"	2010	3701.653
"A08274987"	2009	3701.85
"A36008886"	2009	3701.862
"B15596331"	2012	3702.311
"A20037933"	2007	3702.571
"A12010948"	2011	3703.874
"A08484107"	2015	3703.907
"A50013671"	2016	3705.314
"B30043558"	2012	3706.123
"A07021256"	2015	3706.229
"A08499568"	2010	3707.228
"A96646880"	2008	3707.713
"B50023142"	2014	3707.797
"A78267309"	2016	3709.817
"B84227461"	2014	3710
"A38023925"	2008	3711.3
"A08565285"	2013	3711.621
"A33016403"	2007	3711.986
"A08340267"	2015	3712.509
"A31009913"	2011	3712.633
"A46126686"	2011	3714.37
"A30022172"	2017	3714.898
"A78267309"	2015	3715
"A78343977"	2007	3717.79
"A78343977"	2009	3718.89
"A08689796"	2010	3718.981
"A20012498"	2013	3719.126
"B58807645"	2015	3719.208
"B61175725"	2010	3720.841
"B41088642"	2015	3721.44
"A35028208"	2012	3722.012
"A09018730"	2011	3722.541
"B38028692"	2016	3722.888
"A28681492"	2007	3723.072
"A41080144"	2007	3724.049
"A08533119"	2008	3725.112
"A31082712"	2011	3726.45
"A28720795"	2008	3726.76
"A61557641"	2016	3726.842
"A20165650"	2014	3727.127
"A32005548"	2015	3729.204
"A82335746"	2011	3729.831
"A38348413"	2017	3730.614
"A15018146"	2007	3731.43
"A13029962"	2015	3731.502
"A09015405"	2017	3732.192
"A21144498"	2015	3735.535
"A41055377"	2013	3738.08
"B28102556"	2016	3739.692
"A82501545"	2016	3740.273
"A14004691"	2016	3740.289
"A43001684"	2016	3741.191
"A50066562"	2010	3742.342
"A28674489"	2014	3743.656
"A48071351"	2011	3745.242
"A28427581"	2017	3745.338
"A01010164"	2007	3745.6
"A48108484"	2009	3745.66
"A38003844"	2016	3745.89
"A28171601"	2017	3746.401
"A08098949"	2014	3746.611
"A08659617"	2016	3746.839
"V30405880"	2017	3746.928
"A23019342"	2008	3747.161
"B11024262"	2016	3747.5
"A43011196"	2008	3748.36
"B61175725"	2009	3749.029
"A13029962"	2010	3751.82
"A33602905"	2011	3752.546
"A28202075"	2015	3753.726
"A35040831"	2013	3754.545
"A03047628"	2013	3755.63
"A08224081"	2015	3755.754
"A48155352"	2008	3756
"A48031686"	2017	3756
"B38380473"	2007	3757.353
"A82198847"	2014	3760.153
"B41217761"	2014	3760.335
"B48033278"	2013	3762.546
"B16010464"	2013	3762.606
"A47005095"	2009	3764.162
"A14037642"	2014	3764.422
"A46031845"	2008	3765.35
"A82198847"	2015	3765.536
"A03035417"	2009	3765.983
"A46002697"	2008	3766.45
"B59162701"	2014	3766.895
"A08604159"	2014	3767.873
"A36614691"	2015	3767.961
"V41812744"	2013	3768.661
"A08188658"	2015	3769.221
"A15016595"	2013	3770.196
"A58061383"	2009	3770.421
"A03012614"	2013	3770.774
"A36121176"	2014	3771.01
"A34007831"	2017	3771.34
"B81365181"	2016	3772.662
"A39000849"	2011	3772.84
"A08606378"	2009	3773.631
"A41061771"	2013	3773.866
"A36060754"	2013	3774.043
"B14484612"	2014	3774.146
"A30035679"	2013	3775.224
"A48876874"	2015	3776.228
"A31076508"	2008	3777.108
"A25041146"	2007	3777.2
"A14530497"	2016	3777.349
"A03064102"	2012	3777.412
"B01003581"	2013	3777.55
"A23022783"	2013	3777.584
"B15596331"	2013	3777.722
"A48064182"	2012	3778
"A11682507"	2011	3779.394
"A42001305"	2011	3780.785
"A35009992"	2007	3780.822
"A03017308"	2012	3780.985
"A42004598"	2016	3781.313
"B08423246"	2014	3781.349
"A17001322"	2012	3782.289
"A46137352"	2009	3783.002
"B12291167"	2011	3783.049
"A36006021"	2007	3783.62
"B12541496"	2012	3783.654
"B08125940"	2011	3783.972
"A45018223"	2017	3784.513
"A08551590"	2008	3784.801
"A01000249"	2016	3786.473
"A30006142"	2010	3786.794
"B31009715"	2007	3788.19
"A28674489"	2007	3790.006
"A46069456"	2016	3791.335
"A03050572"	2013	3793.868
"B30043558"	2011	3794.441
"B58075136"	2016	3795.215
"B48714133"	2012	3795.782
"A28074078"	2010	3795.96
"A08572430"	2011	3798.908
"A46068284"	2008	3799
"A50068923"	2015	3799.464
"A08604159"	2009	3800.151
"F04030672"	2012	3800.166
"A07021256"	2012	3800.977
"A22271209"	2017	3801.147
"A08280240"	2017	3801.875
"A32006215"	2009	3802.318
"B36623148"	2012	3802.474
"A08606378"	2014	3803.855
"A31017106"	2009	3804.327
"A28827335"	2007	3805.355
"A08206419"	2012	3805.636
"B30010797"	2011	3805.802
"B08628455"	2017	3806.673
"A21391917"	2017	3807.357
"A08200313"	2007	3808.24
"A30017636"	2011	3810.109
"A08026627"	2012	3810.504
"A28720795"	2016	3812.013
"A08639643"	2010	3812.461
"A15506934"	2017	3812.551
"B03010634"	2013	3812.564
"A38371159"	2016	3812.991
"A07016256"	2014	3814
"B80397409"	2013	3814.533
"A28325785"	2014	3814.645
"A08026627"	2017	3815.452
"A27199140"	2010	3815.697
"B28307536"	2011	3816.05
"B46160842"	2009	3816.959
"A15027139"	2014	3818.131
"B12008553"	2007	3818.539
"A32005548"	2011	3818.615
"A50025071"	2008	3818.823
"A30038020"	2009	3820.8
"A48020358"	2010	3820.855
"B36009207"	2014	3821.368
"A29350139"	2017	3824.686
"A21000427"	2012	3825.435
"A08622938"	2013	3827.353
"B45007671"	2014	3827.798
"A48876874"	2013	3828.555
"B43361724"	2016	3830.377
"A28715316"	2013	3831.582
"A60963287"	2015	3833
"B28115533"	2012	3833.282
"B38004966"	2007	3833.3
"A13002134"	2012	3833.688
"A28720795"	2007	3834.14
"B21011333"	2015	3835.458
"B50023142"	2008	3835.86
"A43028588"	2016	3836.531
"A36008886"	2012	3837
"A45018223"	2012	3837.388
"A17055153"	2011	3837.864
"A28400323"	2010	3838.296
"A08186074"	2013	3841.872
"A08509937"	2013	3842.427
"A46086773"	2014	3843.697
"A24003873"	2013	3844.723
"A36615474"	2016	3845.699
"B08721060"	2017	3847.592
"A42003368"	2016	3848.481
"B08282337"	2013	3849.341
"A15007727"	2008	3850.024
"A12027488"	2007	3851.831
"A28518090"	2007	3851.997
"B20070082"	2014	3852.445
"B08147696"	2011	3853.705
"B08423246"	2015	3854.028
"A28321313"	2007	3854.392
"A15685373"	2016	3855.256
"A36611903"	2013	3856.036
"A17033473"	2016	3857.672
"F38008579"	2009	3858.584
"B12007456"	2010	3859.078
"A29350139"	2012	3859.567
"B62385067"	2016	3859.802
"B43491356"	2014	3861.367
"A41021841"	2013	3861.391
"B12291167"	2016	3862.481
"A33025974"	2015	3863.327
"A46122065"	2016	3864.15
"A08565285"	2014	3865.886
"B28376184"	2015	3865.91
"B47011374"	2009	3868.517
"A12016093"	2011	3868.914
"A20557294"	2014	3870.7
"A58393778"	2009	3872.525
"A35091057"	2016	3874.843
"A35028208"	2017	3875.897
"A43020486"	2015	3876.748
"A08606378"	2015	3877.646
"A82335746"	2016	3878.585
"B83481002"	2016	3880
"A17014879"	2010	3881.636
"B46164463"	2007	3882.547
"A28451649"	2014	3882.781
"A82198847"	2016	3885.201
"A43035401"	2009	3886.49
"B15018393"	2010	3886.935
"B28240075"	2015	3887.594
"A36002285"	2011	3888.077
"B73108755"	2014	3888.367
"B45007671"	2012	3888.792
"A11682507"	2013	3889.192
"B54055140"	2015	3890.202
"A96773940"	2017	3891
"A03033164"	2011	3891.028
"A28487007"	2012	3891.823
"B18573931"	2016	3891.913
"A50049105"	2013	3891.947
"A08507741"	2014	3892.412
"A43621416"	2009	3892.607
"A20031126"	2015	3892.763
"A61557641"	2015	3892.963
"A23022874"	2014	3893.28
"B96011283"	2014	3893.305
"A35091057"	2015	3894.538
"B27007897"	2011	3895.247
"B46171518"	2015	3895.525
"A78343977"	2016	3896.462
"A12329223"	2008	3897.389
"B38008983"	2009	3897.717
"A06008361"	2014	3897.971
"A46005484"	2013	3898.342
"A08730277"	2014	3898.459
"B24008955"	2013	3898.75
"A38003844"	2017	3899.737
"B46441275"	2017	3899.755
