nif	year	inmovilizado_inm
"A95249199"	2017	457.206
"A28449569"	2009	457.246
"B14008999"	2016	457.539
"A28313351"	2014	457.59
"A43035401"	2013	457.857
"A21391917"	2016	457.931
"A46094207"	2011	458.259
"A08278731"	2008	458.283
"B60544046"	2010	458.36
"A21391917"	2013	458.397
"B01267277"	2007	458.66
"A28337129"	2014	458.673
"A28712479"	2015	458.753
"A08014813"	2016	458.778
"B73212417"	2013	458.815
"A28133023"	2009	458.951
"A12081790"	2008	459.03
"A38014114"	2017	459.439
"A80200868"	2008	459.608
"A48093421"	2008	459.77
"A12025490"	2013	459.941
"A78990603"	2016	460
"A28923662"	2008	460
"A17475203"	2010	460.032
"B36853935"	2009	460.134
"A31449002"	2008	460.63
"A09007089"	2012	460.766
"A28368603"	2013	460.794
"A28552149"	2014	460.845
"A38666897"	2017	460.85
"A27005834"	2007	460.94
"A28126274"	2010	461.068
"A39023759"	2012	461.502
"A34009936"	2008	461.612
"B46164679"	2013	461.714
"A82683434"	2014	461.76
"A28559474"	2015	461.9
"A40002701"	2008	461.91
"A07042435"	2011	462.068
"A12081790"	2009	462.152
"A78343977"	2015	462.285
"A04012258"	2010	462.524
"B08125940"	2016	462.695
"A43037191"	2011	462.766
"A17007014"	2010	463.122
"B08721060"	2014	463.452
"A08477663"	2015	463.755
"B27013713"	2007	463.854
"A31404452"	2010	463.911
"A84039338"	2017	464.153
"A30014047"	2012	464.171
"B36009207"	2009	464.237
"A03050572"	2008	464.281
"A57082570"	2014	464.896
"A09007089"	2013	465.151
"A34007831"	2017	465.444
"A28400323"	2012	465.472
"B28579506"	2012	465.71
"A20012498"	2014	466.02
"A46079380"	2012	466.308
"A12524278"	2015	466.623
"B15004849"	2016	466.625
"A08200313"	2013	467
"A46134748"	2012	467.023
"A08280240"	2009	467.158
"A03086931"	2013	467.211
"A46109054"	2016	467.265
"A28345148"	2007	467.293
"A06003800"	2010	467.31
"B07039514"	2007	467.44
"A31449002"	2012	467.486
"A34009936"	2013	467.572
"B57175283"	2011	467.775
"A30021877"	2015	468.213
"A28440576"	2012	468.238
"B30032445"	2016	468.305
"A08066300"	2008	468.521
"A15009665"	2017	468.842
"A09013947"	2008	469.004
"A08202715"	2010	469.014
"A28422335"	2014	469.108
"B36009207"	2010	469.278
"A08560484"	2010	469.609
"B45018017"	2016	469.655
"B35665991"	2013	470.407
"B12291167"	2007	470.63
"B46163655"	2011	470.654
"A39005095"	2009	470.827
"B07025315"	2010	470.83
"A28077709"	2016	471
"A08681264"	2011	471.068
"A15070444"	2011	471.084
"A08002073"	2011	471.292
"A08375545"	2007	471.69
"A36600500"	2012	471.826
"A78990603"	2017	472
"A58907015"	2009	472.475
"A07326473"	2010	473
"A46079380"	2014	473.159
"A34009936"	2011	473.19
"A28627446"	2013	473.205
"A11682507"	2012	473.51
"A46019063"	2009	473.79
"B46037446"	2008	474.74
"A28034031"	2008	474.961
"A15506934"	2009	475.06
"A12095295"	2011	475.55
"A48047377"	2012	475.693
"A48155352"	2012	475.709
"B08961393"	2014	475.999
"A08421190"	2013	476.118
"A04001897"	2014	476.281
"A03050572"	2009	476.487
"A28126274"	2007	476.91
"B01267277"	2011	477.114
"B31049273"	2013	477.28
"A06244131"	2011	477.378
"A28510246"	2007	477.41
"B31083199"	2014	477.468
"A08397002"	2008	477.47
"A30032130"	2011	477.806
"B28499218"	2010	477.854
"A12025490"	2014	478.023
"A31068927"	2013	478.054
"A08384638"	2016	478.292
"A03033164"	2015	478.477
"A35115856"	2016	478.819
"B28579324"	2009	478.88
"A28184661"	2011	478.974
"B50023142"	2014	479.463
"A48047377"	2013	479.706
"A38014114"	2016	479.817
"A28749976"	2012	479.888
"B13004924"	2011	480.255
"A39023759"	2009	480.499
"A48071369"	2012	480.794
"A74136060"	2017	481.074
"A08334906"	2008	481.126
"A12014346"	2010	481.266
"A41069352"	2007	481.78
"A09281999"	2013	481.831
"B03035854"	2013	482.063
"A20003042"	2009	482.069
"B07025315"	2009	482.11
"A28724219"	2012	482.417
"A57277709"	2011	482.585
"A33615980"	2010	482.593
"B30365712"	2016	482.637
"A08646143"	2012	482.852
"A08626939"	2007	482.963
"A08008450"	2011	483
"A36002285"	2011	483.06
"A07326473"	2008	483.417
"A28392694"	2013	483.516
"B17016569"	2007	483.711
"A28749976"	2009	483.875
"A36621522"	2007	483.916
"A08158172"	2013	483.939
"A28270452"	2011	483.989
"B64455447"	2014	484
"A08401184"	2010	484.109
"B08988149"	2016	484.116
"B41088642"	2013	484.273
"A20074167"	2014	484.397
"A33601899"	2015	484.666
"A36017598"	2011	484.687
"A14027635"	2015	485
"A39000187"	2010	485.034
"A18006569"	2008	485.079
"A44004422"	2014	485.231
"A08484107"	2015	485.387
"A17023813"	2007	485.41
"A30041719"	2014	485.544
"A58816554"	2007	485.63
"B79863288"	2017	486.305
"A12021390"	2009	486.444
"A17020645"	2008	486.587
"A08373102"	2011	486.605
"B29042348"	2012	486.704
"A03046125"	2012	486.736
"B30034573"	2008	486.99
"A28295806"	2011	487.377
"A20003042"	2008	487.474
"A08526345"	2013	487.515
"A31449002"	2013	487.793
"A08238578"	2008	487.992
"B39026604"	2017	488
"A31007743"	2010	488
"A12019840"	2013	488.056
"A12000071"	2017	488.359
"A08091894"	2017	488.368
"A45012259"	2015	488.686
"A30023295"	2013	488.735
"A35735083"	2014	488.899
"A92153527"	2008	488.949
"A08221582"	2015	489.069
"A29519220"	2016	489.165
"B62236781"	2012	489.43
"A34009936"	2012	489.643
"A41035742"	2008	490.419
"A31018492"	2007	490.59
"A31007743"	2011	491
"A08273898"	2011	491.081
"B80372220"	2009	491.14
"B73212417"	2010	491.204
"A12021390"	2007	491.22
"A17005968"	2011	491.288
"B60171162"	2011	491.513
"A03050572"	2012	491.544
"B28579324"	2010	491.863
"A50043298"	2012	492.131
"A02013985"	2009	492.465
"B50067586"	2015	492.475
"A81864498"	2014	492.617
"B28127447"	2013	492.639
"A29519220"	2009	492.682
"A08280240"	2008	492.72
"A08189359"	2009	493.415
"A30023238"	2007	493.514
"A46139937"	2014	493.575
"A29507456"	2011	493.982
"B12015210"	2011	494.292
"A43010974"	2011	494.321
"B24013799"	2011	494.323
"A07053374"	2014	494.338
"A07265465"	2011	494.39
"B46163655"	2013	494.444
"B08282337"	2015	494.476
"A48108484"	2008	495.03
"B28354355"	2011	495.199
"B36008555"	2011	495.698
"A08183485"	2014	496.053
"A14000939"	2013	496.066
"A07084940"	2008	496.45
"A43010974"	2010	496.502
"A19012962"	2010	496.508
"B28354355"	2009	496.763
"B03020914"	2014	496.764
"A53552634"	2017	496.873
"A08397002"	2009	497
"A28396042"	2012	497
"A39000849"	2017	497.396
"A08604159"	2015	497.471
"A28117398"	2009	497.794
"B08359705"	2014	497.886
"A08109365"	2010	497.956
"A46066791"	2013	498
"B39026604"	2016	498
"A35251727"	2017	498.06
"B30034573"	2016	498.078
"V28664472"	2017	498.321
"A33560772"	2015	498.343
"A38014114"	2015	498.518
"A17034505"	2008	498.988
"A28101020"	2007	498.99
"B35042092"	2009	499
"A24003873"	2010	499.099
"A08397002"	2007	499.14
"B07039514"	2008	499.18
"A08278731"	2014	499.25
"B12557773"	2014	499.3
"B10010775"	2007	499.424
"A08283798"	2014	499.702
"A09354176"	2011	499.789
"A06008361"	2016	499.982
"B30041115"	2007	500.023
"A08401184"	2008	500.447
"B11050176"	2017	500.567
"A43010974"	2013	500.621
"B08147696"	2008	500.7
"A15024482"	2012	500.962
"B39026604"	2015	501
"B80470628"	2010	501.079
"B50001874"	2013	501.271
"A12512497"	2010	501.58
"A15017163"	2007	501.83
"B31744709"	2012	502
"A12461802"	2007	502.22
"A79492104"	2009	502.387
"A30023295"	2014	502.63
"B50023142"	2008	502.85
"A46077053"	2012	502.912
"A20039426"	2007	503.08
"A08283798"	2012	503.387
"A83048363"	2012	503.664
"B82207275"	2007	504
"A31007743"	2012	504
"A43016757"	2013	504.045
"A12461802"	2015	504.151
"A17055153"	2007	504.33
"A08646200"	2014	504.424
"V61861548"	2010	504.722
"A28101020"	2014	505.071
"A03086931"	2014	505.406
"A15007750"	2012	505.474
"A38014114"	2014	505.545
"A17009598"	2014	505.659
"A30046320"	2017	506.057
"A29008174"	2012	506.103
"B82988825"	2008	506.63
"B17019373"	2009	506.755
"A08621161"	2017	506.88
"A82485335"	2009	507.054
"A30023238"	2017	507.063
"B38004966"	2010	507.105
"A74136060"	2016	507.502
"A04012258"	2008	507.619
"B46055943"	2014	507.627
"A46055992"	2013	508.071
"B39019468"	2011	508.107
"A12100020"	2010	508.215
"A59954487"	2010	508.302
"A46014650"	2011	508.585
"A11019767"	2012	508.993
"B12007357"	2008	509.104
"A03061314"	2017	509.198
"A07036569"	2012	509.268
"A82485335"	2011	509.562
"A08450421"	2011	509.595
"A79259339"	2017	509.632
"A17020645"	2012	509.73
"A30006142"	2009	509.961
"B01218932"	2012	510
"A41212572"	2009	510.619
"A26270322"	2016	510.662
"B07025315"	2008	510.76
"A29507456"	2010	510.972
"B57175283"	2017	511.011
"A41055377"	2014	511.608
"A97617773"	2017	512.145
"A38027637"	2012	512.183
"A08274805"	2009	512.335
"A08132656"	2016	512.457
"A08138042"	2017	512.659
"A17020645"	2011	512.664
"A17020645"	2010	512.828
"G38004297"	2012	512.958
"B50021658"	2011	513.45
"A97617773"	2015	513.686
"A08375545"	2012	513.789
"A81864498"	2012	513.818
"A42004598"	2012	513.822
"A32002644"	2009	513.861
"A28124311"	2011	514.237
"B82899550"	2011	514.657
"A61587358"	2011	514.721
"A17020645"	2013	514.914
"A12095295"	2010	514.977
"A97617773"	2016	515.14
"A80897770"	2017	515.313
"A08720245"	2008	515.509
"A07007735"	2011	515.652
"A31449002"	2007	515.876
"A08008450"	2012	516
"A33034422"	2013	516.041
"B08216202"	2011	516.476
"A50032002"	2010	516.481
"A07061161"	2009	516.691
"A28496438"	2013	516.799
"A50036037"	2007	516.84
"B46069654"	2011	517.073
"A50032002"	2016	517.108
"A36608180"	2017	517.321
"A28559474"	2013	517.623
"A04236931"	2011	517.744
"B04028734"	2016	518.094
"A17048349"	2013	518.195
"A59954487"	2015	518.354
"A22174932"	2007	518.66
"A08606378"	2008	518.738
"V30405880"	2011	520.588
"B50023142"	2013	520.602
"A31003247"	2012	520.91
"B35042092"	2010	521
"A12081790"	2013	521.163
"A60016037"	2014	521.26
"B28255016"	2009	521.547
"A28133023"	2008	521.586
"B45018017"	2015	521.753
"A20003042"	2012	521.979
"A08294787"	2013	521.991
"A08016255"	2007	522.06
"A08285363"	2012	522.56
"A48006423"	2008	522.97
"A48119622"	2009	523.106
"A08700197"	2017	523.214
"A50029065"	2010	523.27
"A39023759"	2011	523.457
"B96199807"	2007	523.54
"A17009598"	2013	523.981
"A03057486"	2011	524.165
"B73212417"	2011	524.497
"A91291435"	2016	524.651
"B46102364"	2015	524.685
"A30031835"	2013	524.846
"B12291167"	2015	524.983
"B61441127"	2014	525
"A28749976"	2013	525.2
"A21006507"	2008	525.33
"A21006507"	2007	525.33
"A81410227"	2008	525.435
"A28126274"	2015	525.521
"A48093421"	2012	525.609
"A03050572"	2014	525.671
"A08291973"	2015	525.707
"B50023142"	2007	525.71
"A80482334"	2010	525.821
"A28313351"	2013	525.847
"B28249431"	2007	526.28
"A08723926"	2008	526.713
"A07036569"	2013	526.714
"A12081790"	2010	526.792
"A19002039"	2014	526.998
"A28923662"	2014	527
"A30014047"	2008	527.027
"A28273043"	2012	527.182
"B15004849"	2012	527.346
"A08181067"	2010	527.982
"B59737882"	2016	528.436
"A12283388"	2008	528.52
"A38014114"	2012	528.6
"B28403194"	2007	528.64
"A43035401"	2012	528.647
"A12014346"	2011	528.968
"A46063731"	2012	529.132
"A80200868"	2009	529.47
"A28670313"	2017	529.646
"A31501901"	2007	529.66
"A15007727"	2013	529.69
"A03063583"	2011	529.768
"B30034573"	2007	530.25
"A08572729"	2010	530.335
"A28637304"	2014	530.376
"A17007014"	2009	531.322
"A28683068"	2011	531.407
"A07066467"	2013	531.472
"A28510246"	2008	531.714
"B41088642"	2012	532.108
"B38008983"	2014	532.207
"A50000355"	2017	532.217
"B15004849"	2014	532.247
"A81496382"	2015	532.27
"B03158532"	2012	532.587
"A14025902"	2007	532.637
"A50032309"	2014	532.95
"A38014114"	2013	533
"A63414486"	2012	533
"A08200651"	2017	533.054
"A08604159"	2013	533.555
"A45018223"	2014	533.729
"A63414486"	2013	534
"A28137255"	2012	534.099
"A03033164"	2014	534.151
"A28672624"	2007	534.26
"A50011980"	2014	534.417
"A26020198"	2014	534.498
"A08224107"	2011	534.63
"A12512497"	2008	534.692
"A08119752"	2017	534.744
"A08453219"	2014	534.85
"A09021825"	2011	535.007
"A07061161"	2008	535.376
"A45025327"	2012	535.512
"A28655157"	2013	535.542
"B31049273"	2014	535.649
"A04012258"	2009	535.727
"A32007817"	2016	535.903
"A30023238"	2010	536.086
"A43015338"	2007	536.183
"B84886837"	2017	536.445
"B12523601"	2009	536.479
"B38004966"	2009	536.723
"A06244131"	2010	536.728
"A20003042"	2011	536.939
"B39026604"	2014	537
"A28456820"	2009	537.053
"B17462961"	2014	537.366
"A28900975"	2012	537.738
"A46043154"	2010	537.954
"A81944324"	2014	538
"A38027637"	2014	538.032
"A80200868"	2007	538.517
"A50018837"	2008	538.642
"A29008174"	2010	538.682
"A82683434"	2013	538.72
"A50335918"	2012	538.785
"A96918867"	2008	538.94
"A80316672"	2009	539
"A34009936"	2007	539.15
"A34009936"	2009	539.248
"A08005688"	2012	539.409
"A14000939"	2012	539.702
"A33615980"	2011	539.875
"A30023295"	2012	540.061
"A08526345"	2012	540.181
"A38014114"	2011	540.221
"B46055943"	2007	540.355
"A31196983"	2010	540.632
"A24003873"	2009	540.866
"A81487027"	2007	541.39
"A28273241"	2008	541.66
"A31404452"	2009	541.751
"B63149637"	2016	542
"A03046125"	2011	542.128
"A14030027"	2008	542.595
"A35018696"	2016	543
"B92217975"	2010	543.26
"A45019916"	2014	543.493
"B08142655"	2013	543.497
"B50047091"	2008	543.5
"B46163655"	2012	543.91
"B59886531"	2014	544
"A12081790"	2014	544.276
"A17014523"	2007	544.372
"A08294787"	2012	544.45
"B78459815"	2015	544.554
"A46066825"	2011	544.882
"A17013947"	2009	544.912
"A12512497"	2011	544.922
"A17013947"	2007	545.07
"A28124311"	2014	545.08
"A46075206"	2007	545.14
"A46074647"	2009	545.287
"B46037446"	2011	545.304
"A46965034"	2010	545.338
"A28273241"	2010	545.448
"B28492841"	2017	545.633
"A08202715"	2007	545.654
"A39000690"	2011	545.857
"A36608180"	2016	545.895
"A08202715"	2008	546.127
"B46140885"	2016	546.144
"A03063583"	2012	547.129
"B28222487"	2009	547.297
"B46012324"	2013	547.358
"A24003873"	2011	547.574
"A28292084"	2013	547.756
"A62703806"	2014	547.812
"A81944324"	2009	548
"A28368603"	2011	548.06
"B30009039"	2017	548.093
"A36632875"	2013	548.651
"A02013985"	2013	548.903
"A46003265"	2008	549.071
"B28419703"	2013	549.081
"A12081790"	2011	549.203
"A08189359"	2010	549.54
"A28559474"	2014	549.683
"A28313351"	2012	549.796
"A25026733"	2014	549.852
"A79492104"	2008	550.059
"B48771711"	2011	550.162
"A17017005"	2008	550.47
"A38014114"	2010	550.706
"A28579373"	2012	551.457
"A32007817"	2015	551.753
"A14037642"	2014	551.816
"A28392694"	2011	551.916
"A46007548"	2017	552.472
"B15004849"	2011	552.584
"A15016702"	2012	553.046
"A30023238"	2009	553.188
"A28615581"	2007	553.31
"B12291167"	2013	553.399
"A12323408"	2016	553.784
"A06008361"	2017	554.159
"A39000690"	2014	554.373
"A17011297"	2016	554.784
"A26004754"	2014	555.081
"B46069654"	2014	555.087
"A28137255"	2013	555.458
"B59737882"	2015	555.49
"A08453219"	2010	555.5
"A28518090"	2012	555.591
"B91235622"	2012	555.809
"A59119917"	2009	555.878
"B08275026"	2012	556.446
"B48771711"	2010	556.478
"A03050572"	2011	556.488
"A46075206"	2012	556.527
"A46087565"	2007	556.76
"B30721237"	2009	556.989
"B97389209"	2012	557.037
"B17011511"	2010	557.22
"A17048349"	2017	557.555
"A15009665"	2016	557.885
"A28077709"	2015	558
"A08248502"	2014	558.261
"A28456820"	2008	558.285
"B48033278"	2007	558.63
"A48020358"	2014	558.715
"A12323408"	2015	559.144
"A39000849"	2015	559.219
"B38028692"	2011	559.353
"A14015788"	2009	559.603
"B36008555"	2012	559.771
"A07050420"	2007	559.88
"A33611195"	2013	559.971
"A08026197"	2011	560
"A11000288"	2013	560.238
"A29008174"	2011	560.251
"A08375545"	2011	560.441
"A28292084"	2012	560.776
"A28698884"	2013	561.095
"A45017241"	2011	561.229
"A12000071"	2016	561.24
"B46037446"	2010	561.457
"B22003099"	2007	561.51
"A17013947"	2008	561.887
"A04012258"	2011	561.957
"A20039426"	2008	562
"B59886531"	2015	562
"A17009598"	2012	562.621
"A30023295"	2011	562.966
"A12283388"	2007	563.02
"A17011297"	2015	563.183
"A08372351"	2013	563.955
"A81408817"	2012	564.214
"A33606534"	2007	564.373
"A17021460"	2014	564.478
"A28126274"	2009	564.922
"B30365712"	2015	564.949
"A31404452"	2008	565.15
"A48006423"	2015	565.237
"A26011841"	2012	565.249
"A28638542"	2009	565.896
"A38014114"	2009	566.391
"A59954487"	2011	566.68
"B28579506"	2011	566.698
"A08189359"	2014	566.793
"B91235622"	2013	566.865
"A08606378"	2011	567.056
"A07078116"	2013	567.117
"A28228690"	2007	567.48
"A04012258"	2012	567.954
"A08467052"	2014	568
"A46043154"	2012	568.06
"A33560772"	2014	568.558
"A46139937"	2013	569.074
"B46140885"	2014	569.797
"B08282337"	2017	569.941
"A08199168"	2017	569.949
"B08988149"	2014	570.479
"A17014119"	2012	570.636
"B28360360"	2013	570.972
"A28138873"	2008	571
"A35018696"	2015	571
"B15021835"	2013	571.018
"A24010381"	2012	571.076
"A36017598"	2007	571.2
"A46066825"	2012	571.352
"A08723926"	2009	571.36
"A15024482"	2011	571.691
"A08372351"	2012	571.732
"A41112012"	2007	571.965
"B63677223"	2014	572.026
"A03050572"	2010	572.249
"A17055153"	2008	572.351
"A45017241"	2010	572.624
"B60420692"	2008	572.75
"A61831681"	2010	572.902
"A81896375"	2007	573.6
"A46007548"	2016	573.748
"A30013791"	2011	573.856
"A08565285"	2014	574.041
"A28491637"	2012	574.125
"B17002049"	2007	574.738
"A08630063"	2014	575.361
"A30036438"	2007	575.786
"B30000574"	2008	575.878
"A08324782"	2014	576.077
"A12081790"	2012	576.159
"A03063583"	2013	576.222
"B36009207"	2008	576.359
"A28306868"	2009	576.371
"A12081790"	2016	576.563
"A30012645"	2012	576.702
"A38014114"	2008	576.732
"A08288490"	2014	577.002
"B48124275"	2011	577.087
"A39000849"	2014	577.47
"B79863288"	2016	577.968
"A29008174"	2014	578.571
"A28581247"	2007	578.632
"A28518090"	2011	578.922
"A78092764"	2012	579.06
"B12015210"	2010	579.178
"A08093254"	2011	579.233
"A08288490"	2012	580.136
"B12291167"	2014	580.178
"B30009039"	2016	580.202
"A28126274"	2017	580.249
"A28563047"	2017	580.446
"A36002285"	2010	580.716
"B46069654"	2010	581.161
"A46072203"	2011	581.317
"A46007548"	2012	581.394
"A03057486"	2010	581.446
"A08189359"	2013	581.749
"A78092764"	2009	581.832
"A28655157"	2012	581.984
"A36060754"	2016	582.131
"A12025565"	2014	582.257
"B08463424"	2010	582.615
"B60420692"	2007	582.73
"B28360360"	2012	582.901
"B28354355"	2010	583.147
"A80316672"	2011	584
"A08562910"	2013	584.346
"A23019342"	2017	584.884
"A23019342"	2016	584.884
"B08156036"	2011	585.024
"A23019342"	2015	585.165
"A17048349"	2014	585.332
"A84039338"	2016	585.626
"B17011511"	2014	586.073
"A28496438"	2012	586.413
"A19122209"	2017	587
"A41031303"	2008	587.16
"A92153527"	2010	587.17
"B03035854"	2012	587.617
"A12512497"	2009	587.787
"A57082570"	2012	587.88
"A30029862"	2011	587.991
"A30023238"	2011	588.083
"A46109054"	2015	588.14
"A46079380"	2011	588.428
"A38014114"	2007	588.453
"B28455574"	2013	588.742
"A30112221"	2014	588.897
"A27003243"	2014	589.022
"A08562910"	2008	589.185
"A24003873"	2007	589.293
"A14000939"	2011	590
"B17023995"	2013	590.163
"A08604159"	2016	590.216
"A28399434"	2013	590.599
"B80470628"	2009	590.796
"A08363400"	2014	591.063
"B12291167"	2017	591.124
"A28392694"	2012	591.131
"A35115856"	2011	591.97
"A09007089"	2011	592.205
"A46066825"	2013	592.342
"A08285363"	2017	592.473
"A33015728"	2009	593.082
"A08288490"	2013	593.305
"A15038326"	2007	593.358
"A08093254"	2009	593.668
"A47010095"	2014	594
"B08282337"	2016	594.028
"A03046125"	2010	594.099
