nif	year	activo_circ
"A08093254"	2011	8891.835
"A46151973"	2015	8892.323
"A03017308"	2010	8892.745
"A08291973"	2010	8892.895
"A15007727"	2014	8894.661
"B46071080"	2009	8895.599
"A25020629"	2017	8896.628
"B58075136"	2011	8896.943
"A29050572"	2013	8897.177
"B50023142"	2009	8897.741
"A48865679"	2014	8898.461
"B20049615"	2015	8899.194
"A46002069"	2010	8899.429
"A38485827"	2009	8899.529
"B08190902"	2015	8899.707
"A46087565"	2012	8900.576
"B41031980"	2008	8900.721
"A08189359"	2017	8900.858
"F30046411"	2011	8901.003
"A26000174"	2013	8901.113
"A41002841"	2013	8901.161
"A33009630"	2014	8901.533
"A08228520"	2007	8902.57
"B81760829"	2017	8902.599
"A08026627"	2014	8905.808
"A30014211"	2017	8906.4
"A61557641"	2015	8906.693
"B46054508"	2008	8907.205
"A40005514"	2013	8907.216
"A08604159"	2013	8910.21
"A62977186"	2015	8910.271
"A08404212"	2015	8910.321
"B38004966"	2009	8910.584
"A28552149"	2012	8910.863
"A35028570"	2009	8911.194
"A30023295"	2013	8911.59
"A28148898"	2011	8913
"B46115838"	2010	8913
"A41022609"	2012	8914.096
"B12007456"	2017	8915.065
"B41042698"	2016	8915.245
"A14004691"	2009	8916.568
"B35006360"	2009	8916.595
"B12015210"	2007	8917.061
"A48034110"	2011	8917.381
"A45013620"	2013	8917.93
"A28720795"	2017	8920.262
"A48009773"	2014	8920.661
"C08164253"	2011	8920.903
"B38380473"	2016	8922.367
"B50023142"	2015	8922.443
"A46087565"	2011	8922.504
"F30046411"	2012	8922.758
"A31037294"	2015	8923.5
"A43004472"	2009	8923.981
"B46111035"	2014	8925.251
"B17019373"	2008	8926.154
"A28889939"	2012	8926.521
"A81200511"	2007	8928.279
"A05000682"	2013	8928.661
"B30034573"	2010	8930.152
"A03066909"	2015	8931.011
"A46038519"	2007	8933.706
"F46026829"	2010	8934.259
"A41091927"	2017	8934.313
"A33202474"	2008	8936.51
"A08514986"	2012	8937.73
"A09018862"	2011	8940.462
"A26004978"	2014	8940.597
"A48119143"	2014	8941.736
"A46087565"	2010	8943.457
"A04016952"	2011	8943.481
"B28670602"	2013	8943.818
"B35006360"	2015	8945.806
"A08294787"	2007	8947.59
"A28295806"	2009	8947.62
"B28138196"	2011	8948.165
"A30024798"	2014	8948.553
"A08425902"	2017	8948.754
"B57208878"	2012	8949.555
"B20062295"	2014	8950.136
"A21006861"	2008	8955.28
"A41088493"	2014	8957.636
"B48771711"	2017	8957.907
"A15007727"	2007	8957.958
"A33202474"	2007	8958.67
"B36009207"	2014	8959.672
"A41053927"	2007	8959.94
"A35046911"	2008	8960
"B35031665"	2008	8960.601
"A28693166"	2010	8962.118
"A03032653"	2016	8962.531
"A48121826"	2015	8962.863
"A26022657"	2010	8964.483
"A81261430"	2011	8964.783
"A08373102"	2016	8965.348
"B38380473"	2009	8966.127
"A30036438"	2014	8966.17
"A08186074"	2014	8966.743
"A38003133"	2008	8967.407
"A24007072"	2011	8967.507
"A31009913"	2011	8968.486
"A28623155"	2012	8969.586
"A03001948"	2008	8970.211
"A43015338"	2016	8971.035
"A36604882"	2011	8971.174
"A38014098"	2009	8971.214
"A08496473"	2011	8971.309
"B31072705"	2011	8971.96
"B03004801"	2016	8972.575
"A78753514"	2008	8973.704
"A32005548"	2014	8974.113
"B81009151"	2007	8974.67
"B35018332"	2008	8974.982
"A33008426"	2008	8975
"A30014047"	2016	8975.119
"A08622938"	2015	8976.743
"A08126492"	2015	8977.206
"A33610106"	2013	8979.613
"B18012831"	2014	8981.88
"A29018207"	2008	8981.913
"A08311995"	2007	8983.03
"A01000249"	2008	8984.643
"A50052489"	2017	8985.778
"A45007614"	2017	8986.128
"A46105508"	2007	8989.639
"B46055943"	2016	8989.672
"A12025490"	2011	8989.871
"A12021390"	2008	8990.915
"A31037294"	2010	8991.567
"A28193209"	2012	8991.658
"B41072471"	2011	8992.13
"B33602707"	2015	8992.149
"A08005688"	2008	8993.064
"A80762602"	2016	8993.081
"B28044204"	2016	8993.225
"A40002701"	2014	8995.106
"A58394941"	2016	8997.024
"B46171518"	2013	8997.74
"A17010018"	2009	8998.878
"A35022987"	2008	8999.931
"A26022657"	2014	9004.56
"A28579373"	2009	9004.751
"B46055489"	2008	9005.035
"A48020358"	2010	9005.328
"B28044204"	2015	9005.381
"V41812744"	2012	9005.731
"A30014211"	2015	9007.081
"B35031665"	2010	9008.394
"A07059058"	2015	9008.553
"A26001867"	2015	9009.262
"A28614790"	2008	9009.442
"A61401857"	2015	9010.311
"B03078391"	2015	9012.08
"A36604882"	2010	9012.757
"A28515567"	2015	9013.161
"B21011333"	2015	9013.715
"A08128035"	2016	9013.982
"B03046158"	2013	9014.416
"A48071351"	2014	9015.569
"B39019468"	2013	9015.631
"A80433519"	2013	9016.07
"B30033666"	2017	9016.224
"A28270452"	2011	9016.457
"B82432725"	2013	9017.136
"A03066909"	2014	9018.175
"A31069321"	2010	9019.647
"A20060075"	2014	9020.228
"A46031845"	2011	9020.799
"B30010797"	2012	9020.965
"B31065212"	2012	9023.208
"B46084695"	2012	9023.391
"B38028692"	2009	9025.431
"A21006861"	2017	9025.457
"A29035896"	2009	9026.104
"A26022657"	2015	9026.132
"A28128486"	2014	9027.023
"A31180060"	2014	9028.02
"A02003754"	2016	9028.759
"B28113991"	2014	9028.932
"A78526811"	2015	9030.039
"A78100609"	2012	9030.843
"A08700197"	2009	9031.816
"A47438262"	2012	9032.191
"B46055489"	2011	9032.996
"A01011881"	2008	9033.327
"A07265465"	2009	9034.052
"A28416089"	2008	9034.521
"A41038274"	2011	9035.706
"A09015405"	2016	9036.102
"A36040442"	2013	9036.805
"B41007576"	2014	9037.225
"A28193209"	2013	9037.623
"A38000485"	2016	9039
"A14000939"	2010	9040
"A30005524"	2016	9040.02
"A28724219"	2010	9040.378
"A80762602"	2015	9040.736
"A30014047"	2013	9041.206
"B30020226"	2017	9042.593
"A28579191"	2010	9042.639
"A35018696"	2007	9042.77
"A48081061"	2016	9043.158
"B50001874"	2013	9043.922
"A33602905"	2013	9044.38
"A09004813"	2014	9044.707
"A01007137"	2016	9044.826
"A09021833"	2010	9045.031
"B46039061"	2012	9045.91
"B31001696"	2012	9046.063
"A31017106"	2017	9046.17
"A33610106"	2010	9048.653
"A45012259"	2008	9050.921
"B27011477"	2009	9055.21
"A38003133"	2017	9055.539
"A08679060"	2007	9057.087
"A31086598"	2014	9057.205
"A26013714"	2012	9057.244
"A48050124"	2015	9058.386
"A14026199"	2016	9058.705
"B39026604"	2012	9059.05
"B08282337"	2009	9059.39
"A21144498"	2011	9059.491
"A41087404"	2016	9059.77
"B03044641"	2008	9060.169
"A08375537"	2014	9060.686
"B38004966"	2007	9062.503
"A82494931"	2012	9062.612
"A14026199"	2009	9063.059
"A28245355"	2016	9063.211
"A08560484"	2014	9063.475
"A41762386"	2017	9063.553
"A80200868"	2008	9063.611
"A08222465"	2015	9063.681
"B50023142"	2007	9063.85
"B35043637"	2014	9064.199
"A20806329"	2015	9065.492
"A01011881"	2013	9065.518
"A08013898"	2017	9066.046
"A36615896"	2015	9066.959
"A08029951"	2015	9067.845
"A08291973"	2017	9069.134
"B12020194"	2017	9069.473
"A18431064"	2009	9069.647
"B10010775"	2016	9069.884
"B27013713"	2010	9070.808
"A47025895"	2014	9071.227
"A08120859"	2010	9073.762
"A28012656"	2011	9074.394
"B28044204"	2012	9075.034
"A78389608"	2016	9075.687
"A48119143"	2015	9076.882
"A23019342"	2011	9077.731
"A26297663"	2010	9078.657
"A44003663"	2013	9079.589
"A20031126"	2010	9080.477
"A28259141"	2008	9080.623
"A47000641"	2014	9081.154
"B08282337"	2017	9081.471
"B12007357"	2013	9082.053
"B50030964"	2016	9083.386
"A09015256"	2011	9083.543
"A08555344"	2010	9084.08
"A40163909"	2014	9086
"A28416154"	2017	9086.507
"A08646200"	2007	9086.539
"A14026199"	2008	9086.713
"A01008069"	2011	9087.947
"A15007727"	2017	9089.618
"A41002544"	2009	9090.127
"B47506811"	2014	9090.426
"A28550960"	2014	9090.509
"A08560484"	2015	9090.807
"B20793956"	2012	9091.267
"B25006222"	2017	9091.613
"A28889939"	2011	9091.647
"A28577864"	2011	9092.097
"A28126597"	2013	9092.734
"A03028552"	2016	9093.741
"A79492104"	2009	9094.07
"A31031545"	2009	9094.368
"A28253656"	2011	9095.588
"A22009492"	2016	9098.661
"A50011980"	2011	9099.256
"A08514028"	2009	9099.512
"A08007056"	2013	9099.961
"B46166013"	2007	9100.915
"A08091894"	2016	9101.863
"A85125078"	2016	9102
"A33024852"	2013	9103.901
"A30032130"	2010	9105.595
"A14009823"	2017	9105.975
"B26011627"	2014	9106.138
"A59067603"	2015	9106.732
"A28184661"	2009	9106.821
"A29519220"	2017	9107.235
"A33618257"	2007	9107.438
"A28128486"	2010	9107.57
"B08156127"	2008	9109.878
"A09015256"	2012	9110.065
"A08479933"	2017	9111.259
"A36604882"	2014	9111.3
"A03001948"	2017	9112.052
"A26004978"	2016	9112.077
"A08291973"	2012	9112.216
"B08961393"	2009	9112.533
"A08224545"	2010	9112.767
"B28934081"	2013	9116.486
"A48034110"	2015	9116.548
"A15027139"	2017	9117.684
"B22003099"	2016	9118.29
"B38484796"	2015	9118.409
"A28612620"	2011	9119.388
"B81760829"	2015	9119.44
"A43025618"	2010	9119.567
"B48771711"	2012	9122.148
"A12083002"	2012	9122.57
"A28412724"	2017	9122.928
"A17044546"	2017	9123.263
"A28134534"	2013	9123.269
"A33614082"	2017	9123.819
"A27199140"	2012	9125.216
"A48226047"	2007	9125.269
"A08061590"	2017	9125.97
"A43055565"	2017	9126.048
"A08291973"	2013	9128.607
"B60552619"	2016	9129.488
"A01001072"	2012	9132.771
"B97389209"	2017	9132.899
"A28515567"	2013	9133.415
"A08479933"	2013	9135.051
"A28711893"	2012	9136.295
"A08851321"	2007	9136.502
"A30024798"	2016	9137.515
"A22001721"	2009	9137.729
"A33008426"	2017	9138.402
"A46023594"	2016	9138.858
"B36009207"	2016	9139.83
"A36605772"	2015	9140.533
"A03061850"	2010	9140.597
"A08007056"	2010	9140.659
"B31089071"	2013	9141.92
"A08626939"	2015	9142.006
"B03004801"	2017	9142.779
"A60853413"	2009	9142.937
"A08404212"	2013	9143.094
"A28058758"	2009	9144.989
"A48865679"	2016	9146.137
"A79259404"	2010	9146.89
"A08591075"	2015	9147.945
"B28218287"	2012	9148.133
"B50030964"	2013	9148.644
"A28410850"	2007	9148.88
"A36060754"	2015	9149.866
"B31049273"	2009	9150.589
"A29030715"	2008	9151.41
"A08622938"	2016	9152.718
"A59067603"	2017	9153.208
"A30016687"	2014	9153.495
"A50034024"	2008	9153.772
"B48033278"	2013	9154.256
"A08414906"	2010	9154.888
"B43361724"	2013	9155.073
"B81760829"	2011	9156.062
"A80904576"	2013	9156.313
"A31180060"	2013	9156.873
"A33606534"	2010	9157.081
"A39007943"	2015	9157.469
"B46148797"	2010	9160.006
"A45011103"	2008	9161.78
"A12027488"	2014	9162.091
"B35027143"	2011	9162.171
"A14009823"	2007	9164.47
"B61395497"	2017	9164.587
"B39019468"	2012	9166.708
"A41031303"	2013	9167
"A28253656"	2015	9170.464
"B03087293"	2017	9170.717
"G07065709"	2013	9171.309
"A24007072"	2014	9171.88
"A48050124"	2016	9174.307
"A45019916"	2009	9174.483
"A84534874"	2013	9176.103
"A45018223"	2013	9177.856
"A28552149"	2015	9178.063
"B10010775"	2012	9178.08
"A01012103"	2007	9178.861
"A14015788"	2011	9179.463
"A40004731"	2008	9179.506
"A08211112"	2007	9179.742
"A28711893"	2013	9180.396
"B95422721"	2016	9181.368
"A08375545"	2013	9181.91
"A03099405"	2015	9183.175
"A36603967"	2017	9183.739
"A08508418"	2011	9183.784
"A28128486"	2013	9185.805
"B11606761"	2015	9186.047
"A08128910"	2009	9186.125
"A59202853"	2012	9187.067
"A28184661"	2010	9187.071
"A30041719"	2007	9187.151
"A36615896"	2011	9187.612
"A21006861"	2012	9187.646
"A08170151"	2007	9188.28
"A23022874"	2015	9188.379
"A08115578"	2010	9189.063
"B29901469"	2015	9189.159
"B08125940"	2016	9189.357
"A33036880"	2014	9190.171
"A35022987"	2015	9190.407
"A08191579"	2009	9190.449
"B41031980"	2007	9191.393
"A39023759"	2014	9191.408
"A26020198"	2017	9194.024
"A17045972"	2014	9194.121
"B06368674"	2013	9194.249
"A08228520"	2010	9194.417
"B96952635"	2016	9194.752
"A46226122"	2015	9196.921
"A08555344"	2011	9198.939
"A21006861"	2011	9198.988
"A08149668"	2014	9200.448
"A33015454"	2013	9202.186
"A38013744"	2011	9202.872
"B46055943"	2017	9203.052
"A08149668"	2013	9203.579
"B73108755"	2010	9204.138
"A28612620"	2008	9204.728
"A36201259"	2013	9204.841
"A08296790"	2015	9205.378
"A38019543"	2008	9205.477
"A13006903"	2007	9206.23
"A81117798"	2016	9206.683
"B46090791"	2013	9207.307
"A01011881"	2014	9207.449
"A28400323"	2012	9208.033
"A48117881"	2013	9209.426
"A30032130"	2011	9210.219
"B33029729"	2007	9210.844
"A82405788"	2016	9210.918
"B45020351"	2015	9213.24
"A46015830"	2014	9213.327
"A08102410"	2009	9214.774
"A08704520"	2011	9215.483
"B06368674"	2012	9215.631
"A25020629"	2012	9215.688
"A08651762"	2014	9215.73
"A15052376"	2009	9216.511
"A50615160"	2016	9217.787
"B41621038"	2015	9218.046
"A08360844"	2015	9218.631
"A28674968"	2017	9218.675
"A24003873"	2016	9218.939
"A07042435"	2012	9220.492
"A28681492"	2015	9222.673
"A03005154"	2010	9224.633
"A46015830"	2010	9226.092
"A25022609"	2017	9226.291
"A28016947"	2008	9226.413
"A17006792"	2010	9226.766
"A08683864"	2011	9227.222
"A17013913"	2008	9227.397
"B27011477"	2011	9227.647
"B03036340"	2011	9228.114
"A58393778"	2016	9228.121
"A28128486"	2008	9228.58
"A46005252"	2014	9228.784
"A48064521"	2015	9230.285
"A12027488"	2013	9230.522
"A08659617"	2013	9230.926
"A26020198"	2014	9233.212
"B28249431"	2015	9233.884
"A48092886"	2010	9235.715
"A08225278"	2013	9236.337
"B43361724"	2012	9236.984
"A04017497"	2008	9238.52
"B28543023"	2012	9239.175
"A09022963"	2015	9240.012
"A48080881"	2011	9240.32
"A08508418"	2012	9240.447
"A78020732"	2010	9240.742
"A08154650"	2008	9241.61
"A08115578"	2009	9242.337
"A08146870"	2010	9244.668
"B08156127"	2011	9246.444
"A14004691"	2017	9246.888
"A08191579"	2013	9248.918
"A33615923"	2012	9249.143
"A43035401"	2014	9250.017
"B28091486"	2011	9251.13
"A21144498"	2016	9251.443
"B36009207"	2013	9252.446
"A08626103"	2007	9253
"A41098237"	2009	9253.199
"A79259339"	2012	9253.873
"A30036933"	2013	9254.613
"A28399434"	2007	9255.319
"A36001063"	2010	9255.421
"B28218287"	2014	9256.42
"B03044641"	2010	9257.145
"B17593633"	2007	9258.61
"A33034422"	2015	9258.944
"A33610106"	2009	9258.945
"A50025071"	2009	9259.012
"A43035401"	2016	9259.19
"A81527095"	2017	9259.826
"A08644932"	2014	9261.144
"A17001322"	2016	9261.517
"B50068105"	2011	9264.481
"A24004103"	2011	9265.095
"A33024084"	2008	9265.478
"B03039781"	2008	9266.862
"A12029039"	2007	9267.944
"A80771116"	2016	9268
"A08131112"	2014	9268.804
"A28581247"	2012	9268.916
"B50023142"	2014	9269.038
"B30331573"	2015	9269.901
"A48093421"	2012	9271.381
"B61395497"	2010	9271.516
"A01002864"	2010	9272.66
"A28128486"	2012	9273.831
"A08779407"	2017	9273.892
"A43702745"	2013	9274.634
"A07021256"	2014	9275.377
"B45007671"	2007	9275.857
"B29212644"	2010	9276.226
"B02011641"	2014	9277.532
"A01161066"	2014	9278.413
"B38484796"	2013	9278.853
"B08499410"	2014	9279.845
"A43016757"	2013	9280.121
"A08484107"	2016	9280.843
"B02011641"	2017	9280.993
"B03035854"	2010	9281.677
"A41084740"	2012	9282.13
"A21006861"	2015	9282.172
"A03050572"	2010	9283.981
"A08626103"	2012	9284
"A43011196"	2011	9284.58
"B06320410"	2012	9285.436
"A08128910"	2013	9285.62
"A17014879"	2008	9285.632
"A46038519"	2014	9287.885
"A03033164"	2008	9288.22
"A28128486"	2007	9289.02
"B03087293"	2012	9290.955
"A30036933"	2014	9291.591
"A08135139"	2011	9292.025
"A18484360"	2013	9294.604
"A07032030"	2011	9294.878
"A32226037"	2010	9296.925
"F10026128"	2014	9297.501
"A28270452"	2009	9299.555
"A80771116"	2017	9300
"A38023925"	2007	9300.041
"A26015503"	2016	9300.586
"A46087565"	2014	9301.795
"A35004399"	2008	9302.956
"A33610106"	2007	9303.349
"A50025071"	2010	9304.299
"A50066562"	2012	9304.587
"A47025895"	2013	9304.647
"B30603229"	2009	9306.004
"A36604882"	2015	9306.258
"A30040224"	2013	9308.888
"B46055489"	2012	9309.462
"A08526345"	2010	9310.798
"A36621522"	2010	9311.846
"A08278731"	2009	9312.549
"A43055565"	2015	9312.672
"A17013913"	2015	9313.486
"A08511453"	2011	9313.561
"B47011374"	2016	9313.998
"A28636025"	2008	9315.95
"A17055153"	2015	9316.005
"A46055992"	2015	9317.798
"A15024482"	2008	9318.589
"A08396830"	2007	9319.47
"B46045993"	2010	9319.539
"A01012103"	2009	9319.573
"A40002701"	2013	9319.905
"A09015405"	2014	9320.387
"A08414906"	2007	9320.93
"A08513541"	2011	9320.977
"A08626103"	2010	9321
"B30605760"	2017	9321.594
"B12007357"	2016	9321.939
"A33015454"	2011	9322.577
"A35028570"	2011	9322.817
"B47506811"	2015	9324.012
"A08651762"	2015	9325.758
"B17017237"	2016	9326.103
"B03010634"	2009	9328.089
"B83814251"	2013	9328.32
"B20793956"	2014	9329.912
"A82494931"	2015	9330.756
"B46114724"	2008	9331.062
"A08131112"	2015	9331.279
"A28749976"	2009	9332.615
"A41087404"	2015	9332.748
"A28505402"	2008	9333.677
"A25020629"	2011	9333.747
"A07802218"	2015	9333.919
"B08275026"	2013	9334.107
"A08551061"	2009	9335.087
"B28044204"	2009	9336.572
"A23022874"	2010	9337.826
"A07059058"	2011	9339.1
"A08683864"	2013	9339.693
"A28428233"	2014	9340.693
"B31064082"	2013	9345.571
"A81957367"	2012	9346.184
"B36620193"	2011	9346.948
"A15024482"	2017	9348.031
"A28581247"	2011	9348.429
"A36643450"	2008	9348.86
"A48071369"	2012	9349.26
"A39030200"	2010	9349.298
"A33610106"	2008	9352.156
"B28670602"	2015	9354.362
"A38020905"	2008	9355.834
"A28202075"	2007	9356.11
"B45007671"	2008	9356.415
"A05007687"	2009	9357.205
"B46135364"	2009	9357.215
"A79047916"	2015	9358.215
"A22001721"	2008	9360.242
"A09018862"	2008	9361.17
"A30014047"	2015	9362.449
"A31024458"	2014	9364.094
"A04001897"	2014	9364.794
"A48119143"	2016	9364.947
"A17006479"	2014	9364.971
"A48095822"	2015	9365.39
"A81593808"	2008	9365.658
"A14004691"	2008	9367.311
"A14009823"	2009	9367.662
"A50889955"	2015	9368.457
"A48095822"	2016	9373.241
"A33008426"	2007	9373.37
"A36621522"	2012	9373.606
"A08278293"	2012	9374.183
"A33006644"	2017	9375.124
"B08282337"	2011	9375.485
"A25020629"	2014	9376.025
"A07044530"	2013	9376.312
"A28693166"	2012	9376.497
"A08421190"	2013	9377.911
"B28126019"	2014	9378.501
"A01011881"	2007	9379.128
"A38225041"	2008	9379.866
"A31009913"	2013	9380.182
"A31180060"	2012	9381.25
"A24004103"	2015	9383.072
"A46016374"	2011	9384.265
"B17593633"	2017	9385.259
"A08511453"	2010	9386.101
"A80652423"	2015	9386.159
"A08477663"	2016	9386.468
"A48080881"	2016	9387.625
"A08294787"	2013	9387.974
"A46047965"	2009	9390.11
"A28117026"	2007	9390.65
"B09019548"	2008	9390.706
"B35031665"	2009	9391.865
"B08619405"	2011	9391.939
"B31077514"	2013	9393.65
"A08191579"	2011	9393.783
"A35022987"	2010	9394.355
"B96324983"	2016	9394.462
"A57277709"	2011	9395.904
"A46056255"	2009	9396.21
"A48006423"	2015	9397.032
"A33606534"	2011	9398.771
"B63149637"	2015	9400
"A33016403"	2010	9401.007
"A08555344"	2012	9401.057
"B28499218"	2014	9402.34
"A30047120"	2012	9402.433
"A28724219"	2015	9404.085
"B35027143"	2012	9404.289
"A28674968"	2013	9405.519
"A36604783"	2017	9405.581
"A28379816"	2013	9406.272
"A48071369"	2013	9406.807
"A33025719"	2010	9407.662
"B28499218"	2015	9408.559
"A08280240"	2016	9409.295
"A08425902"	2016	9409.474
"A79492104"	2010	9410.253
"B08573909"	2013	9412.333
"B97389209"	2015	9412.751
"B08584989"	2013	9412.795
"A46015830"	2011	9413.606
"B38001905"	2008	9414
"A08421190"	2017	9414.466
"B30603229"	2016	9414.509
"A17001322"	2008	9415.998
"B12462560"	2014	9416.125
"B96952635"	2014	9416.332
"A08526345"	2007	9417.091
"B81760829"	2013	9419.222
"A28333490"	2013	9420.394
"A41069352"	2009	9422.258
"A48547558"	2008	9422.686
"A46005484"	2017	9422.836
"A08375545"	2012	9424.505
"A82501545"	2015	9425.358
"B09019548"	2007	9426.022
"A08526345"	2011	9427.286
"A11605409"	2015	9427.926
"A28416089"	2011	9428.042
"A08291973"	2011	9428.064
"A60362266"	2013	9428.361
"A08646200"	2008	9430.827
"A08452500"	2013	9430.829
"A28011872"	2007	9431.041
"B03036340"	2012	9431.111
"A43025618"	2017	9431.714
"A33610106"	2014	9432.118
"A46014155"	2007	9432.203
"A08200040"	2016	9432.212
"A45007614"	2012	9433.653
"A24003873"	2011	9434.983
"A05000682"	2014	9439.629
"A79047916"	2016	9439.669
"A08203887"	2007	9440.638
"A30005524"	2014	9441.037
"A20049755"	2008	9441.48
"A08277014"	2009	9442.491
"A01008069"	2013	9443.236
"A28637502"	2017	9443.355
"A22001721"	2011	9444.749
"A07084940"	2016	9445.356
"B03010634"	2010	9446.082
"B80470628"	2010	9448.676
"A35040831"	2012	9448.983
"A08604159"	2014	9448.987
"A28148898"	2009	9449
"B31049273"	2010	9451.262
"B30034573"	2009	9452.156
"A35028570"	2012	9452.763
"A81957367"	2009	9453.266
"A36600518"	2012	9455.23
