nif	year	pasivo_fijo
"B25015017"	2013	2192.469
"B03072493"	2015	2192.605
"A46137352"	2009	2192.914
"A28051597"	2014	2194.846
"B30034573"	2015	2194.978
"A08626103"	2008	2195
"A08148991"	2007	2195.674
"A28734432"	2010	2195.696
"A01017557"	2010	2195.765
"B59737882"	2015	2195.895
"B60552619"	2014	2196
"B46162418"	2015	2196.674
"A24020828"	2009	2197
"A28024172"	2015	2197.129
"A31196983"	2013	2197.678
"A04007811"	2014	2197.873
"A24019499"	2007	2197.88
"B31005507"	2013	2198.121
"A07013055"	2013	2199.033
"A80732142"	2017	2199.755
"B30034573"	2014	2200.045
"B28249431"	2010	2200.066
"A08278731"	2017	2200.184
"A12004180"	2015	2200.569
"B28934081"	2013	2200.667
"A46075206"	2007	2200.895
"A48020200"	2012	2200.945
"A28515567"	2017	2200.989
"B28091486"	2009	2201.767
"A48108484"	2017	2202
"A28422335"	2012	2202.084
"A25022369"	2010	2202.596
"A27199140"	2010	2203.15
"A28133023"	2016	2203.239
"A19180108"	2010	2203.864
"A08290751"	2014	2203.938
"B46050910"	2017	2204.966
"B12541496"	2010	2205.252
"B46111035"	2011	2205.646
"A30012959"	2011	2205.955
"B41094459"	2011	2205.981
"A26010413"	2011	2206.211
"A08288490"	2015	2206.237
"A41018854"	2007	2206.616
"B48907885"	2010	2206.779
"B19001551"	2013	2207.212
"A28427516"	2009	2207.278
"A50889955"	2013	2207.851
"B83541912"	2017	2207.967
"A28012656"	2012	2208.003
"A15018146"	2016	2208.167
"A08132805"	2014	2208.319
"A40004731"	2009	2208.442
"A28086858"	2014	2208.787
"A15049281"	2011	2208.866
"A35046572"	2014	2208.933
"B96011283"	2013	2209.32
"A28662005"	2009	2209.424
"A28552149"	2016	2210.378
"B59737882"	2013	2210.434
"B31005507"	2016	2210.994
"A07042435"	2012	2211.141
"B17011511"	2007	2211.809
"A28427516"	2010	2212.064
"B28644441"	2011	2212.146
"A08480287"	2014	2212.33
"A48155352"	2014	2212.4
"B46135364"	2009	2212.854
"A08146730"	2010	2212.917
"A58349929"	2016	2212.969
"A41089368"	2011	2213.032
"A17017005"	2007	2213.56
"A46043154"	2016	2213.82
"A15049281"	2007	2214.431
"B58613076"	2010	2215.367
"A36600500"	2010	2216.141
"A79290565"	2016	2217.041
"A46087565"	2012	2217.297
"A81593808"	2010	2219.155
"A28171601"	2009	2219.667
"A33034836"	2015	2219.701
"A02006617"	2015	2219.833
"B28059012"	2013	2220.039
"A20038915"	2012	2220.179
"B28120012"	2011	2220.411
"A24019499"	2012	2221.123
"A07013055"	2012	2222.044
"B46103131"	2015	2222.225
"B03072493"	2012	2222.96
"B08423246"	2015	2223.581
"A30013791"	2017	2223.812
"A07038441"	2008	2224.056
"A35047778"	2013	2224.135
"A30012645"	2010	2224.244
"A07007735"	2012	2224.61
"A12019840"	2015	2225.145
"F95002150"	2008	2225.28
"B24013799"	2011	2225.365
"B81760829"	2011	2225.636
"B30331573"	2009	2226.635
"A07013055"	2014	2226.669
"A17475203"	2012	2227.565
"A13008461"	2008	2227.59
"A39000690"	2016	2228
"A48006423"	2015	2228.142
"A17054081"	2013	2228.526
"A06141345"	2013	2229.831
"A53283511"	2016	2229.837
"B01015221"	2013	2229.996
"A46168795"	2014	2230.519
"A31013543"	2013	2230.821
"B08407322"	2013	2230.975
"A15013618"	2013	2232.106
"A35045681"	2015	2232.218
"B28148773"	2014	2232.594
"A28491041"	2016	2232.618
"A62400718"	2010	2232.863
"A15007727"	2008	2233.276
"A41069352"	2013	2233.467
"A08555344"	2015	2234.466
"A08626103"	2010	2235
"A08626939"	2011	2235.126
"A41049503"	2010	2235.209
"A08513178"	2014	2236.139
"B15516933"	2010	2236.334
"A08555344"	2009	2236.387
"B17002049"	2017	2237.356
"A11006095"	2011	2237.431
"B12536934"	2008	2237.741
"B30331573"	2011	2239.257
"A30022958"	2011	2239.49
"B32008625"	2016	2239.546
"A14025902"	2009	2239.635
"A12329223"	2017	2239.731
"A46162665"	2014	2240.035
"B33920141"	2014	2240.272
"A03047628"	2013	2241.556
"B73254898"	2016	2242.329
"A48114318"	2012	2242.481
"A09021833"	2014	2242.727
"A08203226"	2014	2244.767
"B20062295"	2012	2244.968
"A07013055"	2011	2245.122
"A32006215"	2012	2245.53
"B46441275"	2015	2245.885
"B31005507"	2012	2245.94
"A43002450"	2012	2247.055
"A25008046"	2012	2247.189
"A08481632"	2011	2247.433
"B28617256"	2014	2248.681
"A03033164"	2016	2248.879
"A17021460"	2009	2249.325
"A50032309"	2015	2249.409
"A08200651"	2012	2250.226
"A50000876"	2016	2250.722
"B28113991"	2015	2251.477
"B13009592"	2009	2251.877
"A08934168"	2011	2252
"A15007727"	2014	2252.167
"A35046572"	2015	2252.39
"A30033898"	2008	2252.94
"A08219024"	2012	2253.993
"A24001661"	2012	2254.076
"B80470628"	2015	2254.633
"A07036569"	2010	2254.745
"A29018207"	2014	2254.759
"A03063583"	2008	2256.593
"B36007904"	2012	2256.724
"A08507741"	2013	2257.611
"A48064182"	2007	2257.82
"A08559932"	2016	2258.032
"A09021825"	2015	2258.812
"B12029153"	2010	2258.984
"B46441275"	2013	2259.066
"B11018462"	2010	2259.242
"A50049519"	2009	2259.713
"B80397409"	2012	2259.978
"A50012822"	2017	2260.299
"B31694912"	2016	2260.321
"A50025071"	2017	2260.842
"A28452647"	2009	2260.877
"A28033702"	2010	2261
"B11900602"	2014	2261.582
"A08906208"	2013	2261.672
"A08562910"	2011	2263.32
"A46965034"	2011	2263.582
"B78069259"	2015	2263.978
"A28627446"	2013	2264.133
"B50068105"	2012	2264.24
"B46063137"	2017	2264.469
"B47014568"	2009	2264.556
"A79259404"	2014	2264.817
"A62520788"	2014	2264.833
"A07013055"	2010	2265.026
"A07013055"	2007	2265.829
"B23015753"	2011	2266.834
"B46056909"	2009	2267.179
"B20062295"	2011	2268.225
"A08200651"	2013	2268.275
"B20049615"	2015	2270.181
"A28051597"	2016	2270.67
"A17018052"	2008	2270.705
"B31005507"	2014	2270.962
"A01167204"	2009	2271.075
"A09281999"	2013	2271.246
"A36608180"	2017	2271.629
"A03021276"	2009	2271.907
"B31744709"	2017	2272
"B28222487"	2014	2273.344
"A04236931"	2007	2273.795
"A47006887"	2014	2274.715
"F04030672"	2010	2274.743
"A25008046"	2013	2274.825
"A28126597"	2014	2274.962
"A46068284"	2014	2275
"B28138196"	2008	2275.03
"A28012656"	2013	2275.055
"A08157737"	2013	2276.275
"A41392317"	2017	2276.378
"A38003844"	2012	2276.602
"A08170151"	2007	2276.63
"A35022987"	2010	2277.749
"A43110337"	2013	2277.824
"B23014848"	2012	2278.028
"B23014848"	2013	2278.726
"A33024084"	2015	2279.048
"A81410227"	2013	2279.283
"B33920141"	2015	2279.776
"A08541021"	2010	2280.078
"A32002644"	2012	2280.291
"A28987196"	2013	2280.717
"A17447061"	2016	2281.849
"A03047628"	2016	2282.63
"A28734432"	2008	2282.64
"A28295038"	2011	2282.669
"A45010543"	2015	2282.917
"A08105256"	2007	2283.016
"B06001143"	2015	2283.881
"B08102881"	2015	2283.953
"A28306868"	2013	2283.987
"A44004422"	2017	2284.067
"A46105532"	2013	2285.63
"B38238788"	2009	2287.264
"B11469491"	2013	2288.201
"A48175699"	2011	2289.421
"B25015017"	2014	2290.035
"A28137255"	2014	2291.411
"A08136806"	2012	2292
"A03033164"	2014	2292.161
"A08683864"	2009	2292.575
"B32008179"	2014	2292.696
"A11209749"	2014	2292.926
"B46441275"	2014	2292.994
"B01003581"	2015	2292.994
"A17055153"	2009	2293.399
"A46023255"	2013	2294.162
"A26015503"	2014	2294.378
"A08005688"	2014	2294.583
"A28012656"	2014	2295.201
"A36605038"	2014	2295.582
"A08081986"	2008	2295.86
"A28749976"	2017	2296.408
"A08192965"	2013	2296.576
"A08122574"	2017	2296.94
"B35504059"	2016	2297
"A46068284"	2008	2297
"B46023677"	2009	2297.108
"B28091486"	2008	2297.81
"A33013202"	2016	2298.05
"A08721177"	2015	2298.067
"A48040034"	2010	2298.308
"A37021631"	2014	2298.827
"B28337731"	2012	2298.84
"A28649879"	2015	2298.941
"A58294166"	2017	2299.296
"A07013055"	2008	2299.396
"A43035401"	2016	2299.582
"A28375467"	2009	2300.223
"B30020226"	2010	2300.871
"A29519220"	2010	2302.078
"B17002049"	2008	2302.386
"A46139937"	2008	2302.908
"A28734432"	2009	2302.943
"B28227775"	2009	2303.681
"B50475839"	2017	2303.996
"B28240075"	2009	2304.084
"A08075954"	2015	2304.223
"A01167204"	2016	2304.239
"A08136806"	2011	2305
"A07026701"	2009	2305.164
"B28379386"	2017	2305.606
"A22009039"	2013	2306.118
"A50032309"	2017	2306.178
"A50027929"	2017	2306.398
"A03030350"	2011	2306.768
"A07061161"	2013	2307.309
"A46105508"	2010	2307.842
"A32006215"	2014	2308.134
"A79092573"	2007	2308.2
"A28392736"	2014	2308.743
"B47531462"	2014	2308.896
"B48907885"	2012	2309.154
"A08220014"	2010	2309.542
"A17041708"	2009	2310.546
"A42000901"	2007	2310.921
"A29016003"	2014	2311.1
"A46051918"	2010	2311.15
"A08145385"	2007	2312.031
"A31061401"	2012	2312.83
"A33606534"	2009	2313.459
"A30046320"	2011	2314.055
"A19012962"	2015	2314.74
"B96011283"	2010	2314.808
"B35504059"	2017	2315
"A28147197"	2012	2315.018
"B28623593"	2016	2315.308
"A30014047"	2009	2315.313
"B28499218"	2017	2315.331
"A48005672"	2015	2315.451
"B38028692"	2011	2315.659
"B38001905"	2014	2315.809
"B30034573"	2008	2316.43
"A96785225"	2013	2316.805
"A80762602"	2014	2318.406
"A83826362"	2012	2318.51
"B15021835"	2017	2318.585
"A31009665"	2011	2319.44
"A10011641"	2010	2319.533
"A08005688"	2013	2319.652
"F30046411"	2014	2319.763
"A12019840"	2013	2321.03
"A46043154"	2012	2321.163
"B97751978"	2017	2321.259
"A31196983"	2012	2321.81
"A20042933"	2013	2324.711
"B28361350"	2017	2325.002
"A28842003"	2010	2326.318
"B58807645"	2007	2326.39
"A34129635"	2013	2328.685
"A35045681"	2017	2329.138
"A14000533"	2017	2329.186
"A28352656"	2009	2329.786
"A08626103"	2011	2330
"A08026627"	2012	2331.109
"B28307536"	2011	2331.763
"A23016157"	2007	2332.269
"A58534777"	2007	2333.058
"A46115127"	2013	2334.123
"A08007056"	2012	2334.357
"A78990603"	2017	2335
"A28475770"	2014	2335.835
"B28240075"	2013	2337.095
"A08078719"	2012	2337.381
"A46069456"	2015	2337.428
"A44003663"	2017	2338.306
"B28127447"	2007	2338.52
"B41666728"	2007	2338.674
"A08493306"	2013	2339.745
"B28379386"	2016	2340.148
"A28900975"	2014	2340.834
"A46137352"	2015	2341.513
"A16010126"	2015	2341.573
"A28987196"	2016	2341.951
"B08584989"	2008	2343.126
"A07019573"	2015	2343.405
"A36621522"	2008	2343.484
"A17007014"	2013	2343.861
"A08555344"	2012	2344.745
"A08663957"	2015	2345.479
"A34007831"	2013	2346.413
"A21000427"	2013	2346.699
"A08360844"	2012	2347
"A33034836"	2016	2347.311
"A48047377"	2016	2347.374
"A50023423"	2017	2348.14
"A46051918"	2013	2348.224
"A61587358"	2017	2348.696
"A28801942"	2009	2350.274
"A21006861"	2016	2350.471
"A26004754"	2012	2350.64
"B31039530"	2017	2351.811
"B31005507"	2009	2352.899
"A18017228"	2017	2352.97
"A07026651"	2016	2353.268
"A01004548"	2012	2353.656
"A07905573"	2011	2354.403
"A46068862"	2017	2354.515
"A43015338"	2013	2354.778
"B28240075"	2010	2355.098
"A29018207"	2013	2355.388
"A28574044"	2007	2355.644
"A07026701"	2010	2356.071
"A17007014"	2007	2356.986
"B59737882"	2014	2357.34
"B03072493"	2014	2357.631
"A36611903"	2012	2357.632
"A32006215"	2016	2357.975
"B30015226"	2017	2358.1
"A08192965"	2008	2358.218
"A17054081"	2014	2358.311
"A39027917"	2012	2359.081
"A38030680"	2012	2359.573
"A50025071"	2016	2360.795
"A46332995"	2012	2362.096
"A48031140"	2007	2362.76
"A30022909"	2011	2362.825
"A46082228"	2017	2363.591
"A30035679"	2011	2364.15
"B17019373"	2010	2364.475
"A28392736"	2013	2364.625
"A33034836"	2014	2364.726
"A42004598"	2011	2364.936
"A02006617"	2013	2365.121
"B20193017"	2014	2365.76
"A18017228"	2016	2365.762
"A17006792"	2014	2365.92
"B41058124"	2012	2365.939
"A30034441"	2012	2366.237
"A08016255"	2007	2367.13
"A33689530"	2009	2367.393
"B17011511"	2009	2367.525
"B83588657"	2013	2368.19
"A08189359"	2016	2368.774
"A31061401"	2015	2369.477
"A46047965"	2015	2369.503
"A13005384"	2012	2369.698
"A48006423"	2010	2371.738
"A07044530"	2015	2372.707
"A08630063"	2014	2372.811
"A31064561"	2016	2373.259
"A20038907"	2015	2374.069
"B28304129"	2015	2374.099
"A08014813"	2013	2374.228
"G38004297"	2008	2374.293
"A20031126"	2016	2374.665
"B30331573"	2010	2375.54
"A17017005"	2009	2376.153
"V30405880"	2011	2376.525
"A33013202"	2015	2376.879
"A46139937"	2007	2377.089
"A08555344"	2016	2377.133
"A31009665"	2010	2377.897
"B28623213"	2010	2377.977
"B59469296"	2014	2378.047
"A43035708"	2017	2378.055
"A33013202"	2017	2378.157
"B20049615"	2008	2378.347
"A15020795"	2007	2378.631
"A02006617"	2017	2378.914
"A12228458"	2014	2379.194
"B11469491"	2012	2379.221
"A13002134"	2016	2379.33
"A03047628"	2012	2379.767
"A14022099"	2017	2379.785
"A45002219"	2009	2380.022
"B12020194"	2016	2380.054
"A48047377"	2014	2380.557
"A46051918"	2017	2380.627
"A50049519"	2010	2381.269
"B37020179"	2009	2381.474
"A08329963"	2015	2382.025
"B08407322"	2007	2382.507
"A08138042"	2014	2382.618
"B28623213"	2011	2382.694
"A01012921"	2015	2383.919
"A03021276"	2007	2383.977
"A43035708"	2011	2384.13
"A06008361"	2007	2384.481
"A45010543"	2009	2385.326
"A16004665"	2008	2386
"A50032002"	2010	2386.124
"A12010948"	2007	2387.36
"A48087126"	2013	2387.608
"B28337731"	2008	2387.904
"A28017531"	2010	2387.976
"A36002285"	2014	2388.835
"A30022958"	2013	2388.934
"A78428596"	2016	2389.143
"B41094459"	2012	2389.55
"A09015405"	2017	2389.813
"A08122574"	2013	2390.432
"A12015673"	2016	2390.699
"A33689530"	2011	2391
"B35018332"	2013	2391.923
"B03032620"	2014	2392.315
"A13008461"	2009	2392.355
"B12291167"	2012	2393.088
"A24019499"	2010	2393.355
"A46052809"	2014	2394
"B11018462"	2009	2394.637
"B41062548"	2017	2394.705
"A15013618"	2011	2395.088
"A46131520"	2017	2395.445
"A29016003"	2009	2395.806
"A48005672"	2012	2395.888
"A36060754"	2013	2395.9
"B08961393"	2009	2396.441
"A08120859"	2007	2397.391
"A01001072"	2009	2399.6
"A30005920"	2008	2399.625
"A62400718"	2009	2399.681
"V28664472"	2017	2400
"B03032620"	2015	2400.729
"A46015830"	2010	2401.481
"B41441387"	2013	2403.457
"B48045942"	2013	2404.568
"B30032445"	2012	2404.589
"A46134748"	2017	2404.805
"A36014595"	2014	2404.896
"A30025555"	2015	2405.358
"A41069352"	2007	2405.38
"B33615493"	2013	2405.706
"A31064561"	2012	2405.923
"A79092573"	2009	2407
"F30046411"	2016	2407.765
"A28518090"	2010	2407.78
"B46095964"	2011	2407.859
"B96952635"	2011	2408.192
"A04007811"	2011	2409.884
"A08290751"	2013	2410.27
"A46045936"	2011	2410.682
"A12100020"	2013	2410.831
"A39000690"	2017	2410.912
"A50032309"	2013	2411.755
"A08999088"	2017	2411.771
"A08562910"	2010	2411.799
"B46164679"	2011	2412.406
"A35045681"	2016	2412.413
"A15010564"	2009	2413.647
"A12000071"	2008	2413.918
"A46056255"	2014	2414.506
"A25008046"	2008	2414.75
"A46226122"	2016	2414.825
"B46115838"	2012	2415
"A17006479"	2015	2415.276
"A12016093"	2007	2415.75
"B35044197"	2017	2416.036
"A21391917"	2016	2416.364
"A60963287"	2009	2416.766
"A28147197"	2014	2416.93
"A08629107"	2010	2419.398
"A28386225"	2010	2419.549
"A30038020"	2015	2419.754
"A30038020"	2016	2419.754
"A41038274"	2015	2421.158
"B27007897"	2009	2421.731
"A11209749"	2012	2422.524
"A28416089"	2016	2423.574
"A43015965"	2013	2424.076
"A08291924"	2013	2424.092
"B37020179"	2017	2424.195
"A28416089"	2017	2424.273
"A48005672"	2011	2425.686
"A12002887"	2011	2426.143
"A38018404"	2015	2426.795
"A07065717"	2013	2427.024
"A80652423"	2010	2427.768
"A08507741"	2014	2427.813
"A08609281"	2012	2428.019
"A08263469"	2017	2428.07
"B32008625"	2012	2428.329
"A08906208"	2012	2428.42
"A12329223"	2012	2429.638
"B03068145"	2010	2429.663
"A32005746"	2008	2429.946
"A27252063"	2016	2430.315
"A08093254"	2014	2430.836
"A08514986"	2007	2431.524
"A33024084"	2014	2431.789
"A61797536"	2007	2432
"A08069809"	2012	2432.309
"A18431064"	2017	2432.555
"A46051918"	2012	2433.205
"A30022172"	2008	2433.344
"A29050572"	2009	2433.366
"A24012692"	2013	2433.484
"B41062548"	2012	2433.694
"A28249993"	2012	2434.105
"A58534777"	2008	2434.277
"B28617256"	2011	2434.318
"A48802854"	2012	2434.345
"A08480287"	2016	2434.35
"B46124434"	2016	2434.424
"A12019840"	2014	2434.453
"B50068105"	2011	2436.155
"A08156218"	2010	2437.311
"A08989782"	2008	2437.866
"A01161066"	2012	2439.021
"B73108755"	2014	2439.355
"A17006792"	2015	2439.433
"B31067697"	2013	2439.448
"A08622938"	2012	2439.964
"B28148773"	2012	2440.17
"A08564502"	2015	2440.479
"A43035708"	2012	2440.609
"A12021267"	2013	2441.001
"A08128910"	2007	2441.014
"A50000876"	2015	2441.663
"A25020173"	2009	2442.489
"A08170151"	2008	2442.51
"A39000849"	2009	2442.852
"A46131520"	2013	2443.579
"B12541496"	2012	2443.67
"A20038907"	2017	2444.228
"A34007831"	2014	2444.439
"A04007811"	2012	2444.591
"A12016093"	2011	2445.021
"A13010004"	2013	2445.287
"A12019840"	2016	2445.327
"A28091262"	2011	2445.856
"A04047700"	2008	2446.909
"A41002809"	2016	2447.227
"A28016947"	2010	2447.904
"A30018345"	2017	2448.42
"B28644441"	2012	2448.63
"A11010352"	2014	2450.622
"A19012962"	2014	2450.952
"A30017883"	2013	2452.318
"A12002887"	2014	2453.224
"A46011888"	2015	2453.262
"B28227775"	2008	2453.312
"B82207275"	2014	2454
"A01011881"	2013	2454.133
"A50068923"	2015	2454.156
"A28399715"	2016	2454.927
"A18012807"	2014	2455.237
"A08609281"	2011	2455.682
"A08606378"	2015	2456.535
"A08710055"	2017	2456.632
"A28024172"	2016	2457.175
"A36632875"	2016	2457.209
"A28443158"	2017	2457.407
"A02006617"	2014	2457.874
"B37020179"	2008	2458.01
"A35004399"	2013	2458.567
"B45006616"	2017	2460.032
"A08622938"	2016	2460.532
"A39000104"	2017	2462.339
"A38018404"	2013	2462.798
"A46131520"	2016	2462.859
"A28060515"	2017	2463
"B17002049"	2016	2463.222
"A48061675"	2013	2464.271
"B46039061"	2017	2464.872
"A46015830"	2012	2466.2
"A24003873"	2011	2467.184
"A01167204"	2013	2468.157
"A46156048"	2007	2468.355
"A08667370"	2015	2468.408
"A17006479"	2016	2468.869
"A15020795"	2017	2469.245
"A08631517"	2016	2469.28
"B03036720"	2016	2469.569
"A48017974"	2017	2470.488
"B28222487"	2017	2471.023
"B46115838"	2017	2472.107
"A81933772"	2013	2472.173
"A20042933"	2012	2473.024
"A48025845"	2017	2473.077
"A08622938"	2017	2473.309
"A08105371"	2015	2474.084
"B15862667"	2012	2474.168
"A08122574"	2015	2474.896
"A46023594"	2016	2475.326
"A41049503"	2007	2475.87
"A12100020"	2012	2476.648
"A47002878"	2007	2476.8
"A80352420"	2012	2476.957
"A08520629"	2011	2476.969
"A08139339"	2013	2478.291
"A08527020"	2015	2478.734
"A50023423"	2014	2479.177
"B48124275"	2015	2480.117
"A46011888"	2017	2480.517
"A30035521"	2012	2480.725
"A48087126"	2012	2480.754
"B48033278"	2014	2483.183
"A08008583"	2015	2483.358
"A12228458"	2015	2483.479
"B28498210"	2012	2483.588
"A36008886"	2017	2484.081
"A11010352"	2008	2485.336
"A48108484"	2013	2485.46
"A28610863"	2012	2485.79
"A08564502"	2016	2485.801
"B46115838"	2011	2486
"A28295038"	2017	2486.045
"A35811272"	2013	2486.132
"B20049615"	2013	2486.551
"B34226514"	2015	2486.657
"A33600107"	2013	2487.214
"A39000450"	2011	2488
"B08407322"	2008	2488.746
"B12007357"	2012	2489.033
"A48093918"	2016	2489.054
"A08555344"	2014	2489.082
"A38003844"	2011	2489.387
"B91172221"	2017	2491.286
"A30033898"	2007	2491.38
"A20020277"	2007	2492.796
"A36006021"	2013	2493.065
"B08961393"	2012	2493.156
"A30046320"	2013	2493.771
"A28200384"	2008	2493.859
"B46164679"	2012	2494.194
"A97163653"	2016	2495.042
"B46023677"	2008	2495.09
"A41920943"	2007	2495.628
"A08683864"	2014	2496.348
"A36201259"	2014	2496.52
"B99004541"	2014	2496.684
"A39000187"	2017	2497.242
"B12007357"	2013	2497.277
"A36615037"	2013	2497.812
"A29016003"	2008	2498.984
"A45010543"	2008	2499.008
"B31078058"	2014	2499.505
"A06163851"	2015	2499.723
"A01017557"	2007	2499.833
"A46169082"	2017	2500
"A28630374"	2010	2501.299
"A28325785"	2013	2501.575
"A46023255"	2010	2501.728
"A15018146"	2015	2501.972
"A28491041"	2015	2502.736
"A48108484"	2011	2503.15
"B28337731"	2009	2503.184
"B81760829"	2012	2503.417
"B34226514"	2016	2504.404
"B17048364"	2012	2504.485
"A08622938"	2013	2504.675
"A21010616"	2012	2505.154
"A31196983"	2011	2505.804
"A26011320"	2008	2505.96
"A12029039"	2015	2506.337
"A28801942"	2007	2506.939
"A28357093"	2009	2507.638
"B41441387"	2012	2507.93
"B43636075"	2013	2508.654
"A08136806"	2016	2509
"A28645000"	2009	2509.461
"A08622938"	2014	2510.114
"A33689530"	2013	2511.117
"A03066933"	2011	2511.899
"B13004924"	2014	2512.963
"A08514986"	2014	2512.984
"B08463424"	2017	2513.145
"A45018223"	2016	2513.256
"B17048364"	2017	2513.54
"A08220014"	2012	2513.758
